[6000, 4167]
[chapter-title, [1654.0, 1012.0, 917.0, 165.0], shoonya_1sECI3O1QXXUEH, 5721143]
[paragraph, [578.0, 1430.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 1482.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 1535.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 1587.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 1640.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 1692.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 1745.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 1797.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 1850.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 1902.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 1955.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 2007.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 2060.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 2112.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 2165.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 2217.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 2270.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 2322.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 2375.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 2427.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 2480.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 2532.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 2585.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 2637.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 2690.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 2742.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 2795.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 2847.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 2900.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 2952.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 3005.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 3057.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 3110.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 3162.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 3215.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 3267.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 3320.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 3372.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 3425.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 3477.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 3530.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 3582.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 3635.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 3687.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 3740.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 3792.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 3845.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 3897.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 3950.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 4002.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 4055.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 4107.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 4160.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 4212.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 4265.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 4317.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 4370.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 4422.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 4475.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 4527.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 4580.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
