[2484, 1767]
[section-title, [331.0, 429.0, 669.0, 52.5], UmIYJuJzXU, 5753462]
[paragraph, [335.0, 511.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 547.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 583.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 619.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 655.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 691.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 727.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 763.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 799.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 835.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 871.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 907.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 943.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 979.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1015.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1051.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1087.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1123.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1159.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1195.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1231.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1267.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1303.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1339.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1375.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1411.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1447.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1483.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1519.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1555.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1591.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1627.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1663.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1699.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1735.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1771.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1807.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1843.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1879.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1915.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1951.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 1987.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 2023.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 2059.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 2095.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 2131.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 2167.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 2203.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 2239.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
[paragraph, [335.0, 2275.0, 1246.0, 36.0], shoonya_0sF2XBWI44GICC, 5753462]
