[1787, 1218]
[chapter-title, [313.0, 278.0, 569.0, 58.5], HLJomNRBLK, 5652399]
[author, [852.0, 382.0, 248.0, 36.0], fAGAG_1HVg, 5652399]
[paragraph, [105.0, 475.0, 1002.0, 36.0], shoonya_0sGU29A1ENNFQP, 5652399]
[paragraph, [105.0, 511.0, 1002.0, 36.0], shoonya_0sGU29A1ENNFQP, 5652399]
[paragraph, [105.0, 547.0, 1002.0, 36.0], shoonya_0sGU29A1ENNFQP, 5652399]
[ordered-list, [104.0, 596.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[ordered-list, [104.0, 632.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[ordered-list, [104.0, 668.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[ordered-list, [104.0, 704.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[ordered-list, [104.0, 740.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[ordered-list, [104.0, 776.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[ordered-list, [104.0, 812.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[ordered-list, [104.0, 848.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[ordered-list, [104.0, 884.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[ordered-list, [104.0, 920.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[ordered-list, [104.0, 956.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[ordered-list, [104.0, 992.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[ordered-list, [104.0, 1028.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[ordered-list, [104.0, 1064.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[ordered-list, [104.0, 1100.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[ordered-list, [104.0, 1136.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[ordered-list, [104.0, 1172.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[ordered-list, [104.0, 1208.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[ordered-list, [104.0, 1244.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[ordered-list, [104.0, 1280.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[ordered-list, [104.0, 1316.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[ordered-list, [104.0, 1352.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[ordered-list, [104.0, 1388.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[ordered-list, [104.0, 1424.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[ordered-list, [104.0, 1460.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[ordered-list, [104.0, 1496.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[ordered-list, [104.0, 1532.0, 1013.0, 36.0], shoonya_1s8203DA9VEA8L, 5652399]
[footnote, [462.0, 1639.0, 226.0, 36.0], 2jkSMoFnQb, 5652399]
