[1951, 1219]
[chapter-title, [477.0, 391.0, 168.0, 58.5], IrrJFKtvr3, 5683313]
[paragraph, [117.0, 564.0, 980.0, 36.0], shoonya_0sG0P408BXICPI, 5683313]
[paragraph, [117.0, 600.0, 980.0, 36.0], shoonya_0sG0P408BXICPI, 5683313]
[paragraph, [117.0, 636.0, 980.0, 36.0], shoonya_0sG0P408BXICPI, 5683313]
[paragraph, [117.0, 672.0, 980.0, 36.0], shoonya_0sG0P408BXICPI, 5683313]
[paragraph, [117.0, 708.0, 980.0, 36.0], shoonya_0sG0P408BXICPI, 5683313]
[paragraph, [117.0, 744.0, 980.0, 36.0], shoonya_0sG0P408BXICPI, 5683313]
[paragraph, [117.0, 780.0, 980.0, 36.0], shoonya_0sG0P408BXICPI, 5683313]
[paragraph, [117.0, 816.0, 980.0, 36.0], shoonya_0sG0P408BXICPI, 5683313]
[paragraph, [117.0, 852.0, 980.0, 36.0], shoonya_0sG0P408BXICPI, 5683313]
[paragraph, [117.0, 888.0, 980.0, 36.0], shoonya_0sG0P408BXICPI, 5683313]
[paragraph, [117.0, 924.0, 980.0, 36.0], shoonya_0sG0P408BXICPI, 5683313]
[paragraph, [118.0, 991.0, 972.0, 36.0], IX9bzegxKG, 5683313]
[paragraph, [118.0, 1027.0, 972.0, 36.0], IX9bzegxKG, 5683313]
[paragraph, [118.0, 1063.0, 972.0, 36.0], IX9bzegxKG, 5683313]
[paragraph, [118.0, 1099.0, 972.0, 36.0], IX9bzegxKG, 5683313]
[paragraph, [118.0, 1135.0, 972.0, 36.0], IX9bzegxKG, 5683313]
[paragraph, [118.0, 1171.0, 972.0, 36.0], IX9bzegxKG, 5683313]
[paragraph, [118.0, 1207.0, 972.0, 36.0], IX9bzegxKG, 5683313]
[paragraph, [118.0, 1243.0, 972.0, 36.0], IX9bzegxKG, 5683313]
[paragraph, [118.0, 1279.0, 972.0, 36.0], IX9bzegxKG, 5683313]
[paragraph, [118.0, 1315.0, 972.0, 36.0], IX9bzegxKG, 5683313]
[paragraph, [118.0, 1351.0, 972.0, 36.0], IX9bzegxKG, 5683313]
[paragraph, [118.0, 1387.0, 972.0, 36.0], IX9bzegxKG, 5683313]
[paragraph, [118.0, 1423.0, 972.0, 36.0], IX9bzegxKG, 5683313]
[paragraph, [119.0, 1472.0, 971.0, 36.0], Zv_VeARr38, 5683313]
[paragraph, [119.0, 1508.0, 971.0, 36.0], Zv_VeARr38, 5683313]
[paragraph, [119.0, 1544.0, 971.0, 36.0], Zv_VeARr38, 5683313]
[paragraph, [112.0, 1594.0, 980.0, 36.0], 4_ZF-PLXov, 5683313]
[paragraph, [112.0, 1630.0, 980.0, 36.0], 4_ZF-PLXov, 5683313]
[paragraph, [112.0, 1666.0, 980.0, 36.0], 4_ZF-PLXov, 5683313]
[paragraph, [112.0, 1702.0, 980.0, 36.0], 4_ZF-PLXov, 5683313]
[paragraph, [210.0, 1779.0, 882.0, 36.0], oYrngSgDw8, 5683313]
