[2339, 1653]
[section-title, [754.0, 313.0, 145.0, 52.5], shoonya_3sDCCAOWTQ31Z6, 5655154]
[paragraph, [266.0, 396.0, 1111.0, 36.0], shoonya_2sMFUFYDTJ7TDA, 5655154]
[paragraph, [266.0, 432.0, 1111.0, 36.0], shoonya_2sMFUFYDTJ7TDA, 5655154]
[paragraph, [266.0, 468.0, 1111.0, 36.0], shoonya_2sMFUFYDTJ7TDA, 5655154]
[paragraph, [266.0, 504.0, 1111.0, 36.0], shoonya_2sMFUFYDTJ7TDA, 5655154]
[paragraph, [266.0, 540.0, 1111.0, 36.0], shoonya_2sMFUFYDTJ7TDA, 5655154]
[paragraph, [266.0, 576.0, 1111.0, 36.0], shoonya_2sMFUFYDTJ7TDA, 5655154]
[paragraph, [266.0, 612.0, 1111.0, 36.0], shoonya_2sMFUFYDTJ7TDA, 5655154]
[paragraph, [266.0, 648.0, 1111.0, 36.0], shoonya_2sMFUFYDTJ7TDA, 5655154]
[paragraph, [266.0, 684.0, 1111.0, 36.0], shoonya_2sMFUFYDTJ7TDA, 5655154]
[paragraph, [266.0, 720.0, 1111.0, 36.0], shoonya_2sMFUFYDTJ7TDA, 5655154]
[paragraph, [266.0, 756.0, 1111.0, 36.0], shoonya_2sMFUFYDTJ7TDA, 5655154]
[paragraph, [276.0, 843.0, 1103.0, 36.0], Og1S_VyTya, 5655154]
[paragraph, [276.0, 879.0, 1103.0, 36.0], Og1S_VyTya, 5655154]
[paragraph, [276.0, 915.0, 1103.0, 36.0], Og1S_VyTya, 5655154]
[paragraph, [276.0, 951.0, 1103.0, 36.0], Og1S_VyTya, 5655154]
[paragraph, [330.0, 1022.0, 1043.0, 36.0], PQemAwc9Bi, 5655154]
[paragraph, [272.0, 1104.0, 1104.0, 36.0], shoonya_1sOFZQM6N4WNLV, 5655154]
[paragraph, [272.0, 1140.0, 1104.0, 36.0], shoonya_1sOFZQM6N4WNLV, 5655154]
[paragraph, [272.0, 1176.0, 1104.0, 36.0], shoonya_1sOFZQM6N4WNLV, 5655154]
[paragraph, [272.0, 1212.0, 1104.0, 36.0], shoonya_1sOFZQM6N4WNLV, 5655154]
[paragraph, [272.0, 1248.0, 1104.0, 36.0], shoonya_1sOFZQM6N4WNLV, 5655154]
[paragraph, [272.0, 1284.0, 1104.0, 36.0], shoonya_1sOFZQM6N4WNLV, 5655154]
[paragraph, [272.0, 1320.0, 1104.0, 36.0], shoonya_1sOFZQM6N4WNLV, 5655154]
[paragraph, [272.0, 1356.0, 1104.0, 36.0], shoonya_1sOFZQM6N4WNLV, 5655154]
[paragraph, [272.0, 1392.0, 1104.0, 36.0], shoonya_1sOFZQM6N4WNLV, 5655154]
[paragraph, [272.0, 1428.0, 1104.0, 36.0], shoonya_1sOFZQM6N4WNLV, 5655154]
[paragraph, [272.0, 1464.0, 1104.0, 36.0], shoonya_1sOFZQM6N4WNLV, 5655154]
[paragraph, [272.0, 1500.0, 1104.0, 36.0], shoonya_1sOFZQM6N4WNLV, 5655154]
[paragraph, [272.0, 1536.0, 1104.0, 36.0], shoonya_1sOFZQM6N4WNLV, 5655154]
[paragraph, [272.0, 1572.0, 1104.0, 36.0], shoonya_1sOFZQM6N4WNLV, 5655154]
[paragraph, [272.0, 1608.0, 1104.0, 36.0], shoonya_1sOFZQM6N4WNLV, 5655154]
[paragraph, [272.0, 1644.0, 1104.0, 36.0], shoonya_1sOFZQM6N4WNLV, 5655154]
[paragraph, [276.0, 1727.0, 1113.0, 36.0], shoonya_0s9B065YOKFJYJ, 5655154]
[paragraph, [276.0, 1763.0, 1113.0, 36.0], shoonya_0s9B065YOKFJYJ, 5655154]
[paragraph, [276.0, 1799.0, 1113.0, 36.0], shoonya_0s9B065YOKFJYJ, 5655154]
[paragraph, [276.0, 1835.0, 1113.0, 36.0], shoonya_0s9B065YOKFJYJ, 5655154]
[paragraph, [276.0, 1871.0, 1113.0, 36.0], shoonya_0s9B065YOKFJYJ, 5655154]
[paragraph, [276.0, 1907.0, 1113.0, 36.0], shoonya_0s9B065YOKFJYJ, 5655154]
[paragraph, [276.0, 1943.0, 1113.0, 36.0], shoonya_0s9B065YOKFJYJ, 5655154]
[paragraph, [276.0, 1979.0, 1113.0, 36.0], shoonya_0s9B065YOKFJYJ, 5655154]
[paragraph, [276.0, 2015.0, 1113.0, 36.0], shoonya_0s9B065YOKFJYJ, 5655154]
