[1326, 829]
[folio, [353.0, 85.0, 153.0, 18.0], mX_zVIrmxD, 5769816]
[folio, [353.0, 103.0, 153.0, 18.0], mX_zVIrmxD, 5769816]
[paragraph, [74.0, 144.0, 340.0, 18.0], shoonya_0s37PKO9VTLC99, 5769816]
[paragraph, [74.0, 162.0, 340.0, 18.0], shoonya_0s37PKO9VTLC99, 5769816]
[paragraph, [74.0, 180.0, 340.0, 18.0], shoonya_0s37PKO9VTLC99, 5769816]
[paragraph, [74.0, 198.0, 340.0, 18.0], shoonya_0s37PKO9VTLC99, 5769816]
[paragraph, [74.0, 216.0, 340.0, 18.0], shoonya_0s37PKO9VTLC99, 5769816]
[paragraph, [74.0, 234.0, 340.0, 18.0], shoonya_0s37PKO9VTLC99, 5769816]
[paragraph, [74.0, 252.0, 340.0, 18.0], shoonya_0s37PKO9VTLC99, 5769816]
[paragraph, [74.0, 270.0, 340.0, 18.0], shoonya_0s37PKO9VTLC99, 5769816]
[paragraph, [74.0, 288.0, 340.0, 18.0], shoonya_0s37PKO9VTLC99, 5769816]
[paragraph, [74.0, 306.0, 340.0, 18.0], shoonya_0s37PKO9VTLC99, 5769816]
[paragraph, [74.0, 324.0, 340.0, 18.0], shoonya_0s37PKO9VTLC99, 5769816]
[paragraph, [74.0, 342.0, 340.0, 18.0], shoonya_0s37PKO9VTLC99, 5769816]
[paragraph, [74.0, 360.0, 340.0, 18.0], shoonya_0s37PKO9VTLC99, 5769816]
[paragraph, [74.0, 378.0, 340.0, 18.0], shoonya_0s37PKO9VTLC99, 5769816]
[paragraph, [74.0, 396.0, 340.0, 18.0], shoonya_0s37PKO9VTLC99, 5769816]
[paragraph, [74.0, 414.0, 340.0, 18.0], shoonya_0s37PKO9VTLC99, 5769816]
[paragraph, [74.0, 432.0, 340.0, 18.0], shoonya_0s37PKO9VTLC99, 5769816]
[paragraph, [74.0, 450.0, 340.0, 18.0], shoonya_0s37PKO9VTLC99, 5769816]
[paragraph, [74.0, 468.0, 340.0, 18.0], shoonya_0s37PKO9VTLC99, 5769816]
[paragraph, [74.0, 486.0, 340.0, 18.0], shoonya_0s37PKO9VTLC99, 5769816]
[paragraph, [74.0, 504.0, 340.0, 18.0], shoonya_0s37PKO9VTLC99, 5769816]
[paragraph, [74.0, 522.0, 340.0, 18.0], shoonya_0s37PKO9VTLC99, 5769816]
[paragraph, [74.0, 540.0, 340.0, 18.0], shoonya_0s37PKO9VTLC99, 5769816]
[paragraph, [74.0, 558.0, 340.0, 18.0], shoonya_0s37PKO9VTLC99, 5769816]
[paragraph, [74.0, 576.0, 340.0, 18.0], shoonya_0s37PKO9VTLC99, 5769816]
[paragraph, [74.0, 594.0, 340.0, 18.0], shoonya_0s37PKO9VTLC99, 5769816]
[ordered-list, [416.0, 147.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 165.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 183.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 201.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 219.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 237.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 255.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 273.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 291.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 309.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 327.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 345.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 363.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 381.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 399.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 417.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 435.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 453.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 471.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 489.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 507.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 525.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 543.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 561.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 579.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 597.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 615.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 633.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 651.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 669.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 687.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 705.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 723.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 741.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 759.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 777.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 795.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 813.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 831.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 849.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 867.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 885.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 903.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 921.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 939.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 957.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 975.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 993.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 1011.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 1029.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 1047.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 1065.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 1083.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 1101.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 1119.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 1137.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 1155.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 1173.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [416.0, 1191.0, 340.0, 18.0], 9Icoftyoh9, 5769816]
[ordered-list, [72.0, 617.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 635.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 653.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 671.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 689.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 707.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 725.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 743.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 761.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 779.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 797.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 815.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 833.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 851.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 869.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 887.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 905.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 923.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 941.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 959.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 977.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 995.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 1013.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 1031.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 1049.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 1067.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 1085.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 1103.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 1121.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 1139.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 1157.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 1175.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[ordered-list, [72.0, 1193.0, 339.0, 18.0], HTk9BWxbJU, 5769816]
[footnote, [128.0, 1223.0, 520.0, 18.0], W17WZzxunn, 5769816]
