[814, 624]
[section-title, [174.0, 43.0, 284.0, 30.0], NXFMo5PIL_, 5690094]
[section-title, [174.0, 73.0, 284.0, 30.0], NXFMo5PIL_, 5690094]
[section-title, [176.0, 44.0, 284.0, 30.0], nIz8RyFewj, 5690094]
[section-title, [176.0, 74.0, 284.0, 30.0], nIz8RyFewj, 5690094]
[paragraph, [80.0, 115.0, 463.0, 18.0], shoonya_1sYLMEE40M28ZO, 5690094]
[paragraph, [80.0, 133.0, 463.0, 18.0], shoonya_1sYLMEE40M28ZO, 5690094]
[paragraph, [80.0, 151.0, 463.0, 18.0], shoonya_1sYLMEE40M28ZO, 5690094]
[unordered-list, [103.0, 188.0, 439.0, 18.0], 4ux1L9LjSs, 5690094]
[unordered-list, [103.0, 206.0, 439.0, 18.0], 4ux1L9LjSs, 5690094]
[unordered-list, [103.0, 224.0, 439.0, 18.0], 4ux1L9LjSs, 5690094]
[unordered-list, [103.0, 242.0, 439.0, 18.0], 4ux1L9LjSs, 5690094]
[unordered-list, [103.0, 260.0, 439.0, 18.0], 4ux1L9LjSs, 5690094]
[unordered-list, [103.0, 278.0, 439.0, 18.0], 4ux1L9LjSs, 5690094]
[unordered-list, [103.0, 296.0, 439.0, 18.0], 4ux1L9LjSs, 5690094]
[unordered-list, [103.0, 314.0, 439.0, 18.0], 4ux1L9LjSs, 5690094]
[unordered-list, [103.0, 332.0, 439.0, 18.0], 4ux1L9LjSs, 5690094]
[unordered-list, [103.0, 350.0, 439.0, 18.0], 4ux1L9LjSs, 5690094]
[unordered-list, [103.0, 368.0, 439.0, 18.0], 4ux1L9LjSs, 5690094]
[unordered-list, [103.0, 386.0, 439.0, 18.0], 4ux1L9LjSs, 5690094]
[paragraph, [82.0, 422.0, 461.0, 18.0], 9HJJC_ONnR, 5690094]
[paragraph, [82.0, 440.0, 461.0, 18.0], 9HJJC_ONnR, 5690094]
[paragraph, [82.0, 458.0, 461.0, 18.0], 9HJJC_ONnR, 5690094]
[paragraph, [82.0, 492.0, 464.0, 18.0], fCaptgowzr, 5690094]
[paragraph, [82.0, 510.0, 464.0, 18.0], fCaptgowzr, 5690094]
[unordered-list, [109.0, 569.0, 437.0, 18.0], 8ZQ91oXMHf, 5690094]
[unordered-list, [109.0, 587.0, 437.0, 18.0], 8ZQ91oXMHf, 5690094]
[unordered-list, [109.0, 605.0, 437.0, 18.0], 8ZQ91oXMHf, 5690094]
[unordered-list, [109.0, 623.0, 437.0, 18.0], 8ZQ91oXMHf, 5690094]
[unordered-list, [109.0, 641.0, 437.0, 18.0], 8ZQ91oXMHf, 5690094]
[unordered-list, [109.0, 659.0, 437.0, 18.0], 8ZQ91oXMHf, 5690094]
[unordered-list, [109.0, 677.0, 437.0, 18.0], 8ZQ91oXMHf, 5690094]
[unordered-list, [109.0, 695.0, 437.0, 18.0], 8ZQ91oXMHf, 5690094]
[unordered-list, [109.0, 713.0, 437.0, 18.0], 8ZQ91oXMHf, 5690094]
