[1545, 2000]
[sub-section-title, [94.0, 168.0, 309.0, 36.0], zoUZEw6Dhm, 6513970]
[sub-section-title, [94.0, 204.0, 309.0, 36.0], zoUZEw6Dhm, 6513970]
[folio, [1593.0, 215.0, 149.0, 36.0], T_QZBngEf2, 6513970]
[section-title, [1577.0, 259.0, 172.0, 49.5], Sqb-Ul84J2, 6513970]
[section-title, [1577.0, 308.5, 172.0, 49.5], Sqb-Ul84J2, 6513970]
[section-title, [99.0, 271.0, 246.0, 49.5], o00gJjPDlU, 6513970]
[sub-section-title, [1498.0, 399.0, 340.0, 36.0], E0F5LcRbtx, 6513970]
[paragraph, [95.0, 401.0, 416.0, 36.0], shoonya_0sNCB5EZA112O0, 6513970]
[sub-section-title, [771.0, 643.0, 129.0, 36.0], tyqtpMLU-X, 6513970]
[sub-section-title, [97.0, 680.0, 304.0, 36.0], shoonya_6sF8H2Q4XP0UQF, 6513970]
[sub-section-title, [97.0, 716.0, 304.0, 36.0], shoonya_6sF8H2Q4XP0UQF, 6513970]
[section-title, [769.0, 698.0, 249.0, 49.5], 2R2D2lYsSz, 6513970]
[section-title, [97.0, 781.0, 245.0, 49.5], ddHZh5sYDE, 6513970]
[paragraph, [770.0, 821.0, 413.0, 36.0], z-KCshsU2X, 6513970]
[paragraph, [99.0, 933.0, 412.0, 36.0], lrRQWtNa0V, 6513970]
[folio, [127.0, 1227.0, 394.0, 36.0], kXVa3Ij9Tt, 6513970]
[folio, [127.0, 1263.0, 394.0, 36.0], kXVa3Ij9Tt, 6513970]
[folio, [127.0, 1299.0, 394.0, 36.0], kXVa3Ij9Tt, 6513970]
[folio, [127.0, 1335.0, 394.0, 36.0], kXVa3Ij9Tt, 6513970]
[folio, [127.0, 1371.0, 394.0, 36.0], kXVa3Ij9Tt, 6513970]
[website-link, [1504.0, 1346.0, 325.0, 18.0], Jo0IvN5ZGY, 6513970]
