[1031, 622]
[section-title, [241.0, 70.0, 138.0, 30.0], shoonya_0s66KDC748VXNG, 5710350]
[paragraph, [37.0, 113.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 131.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 149.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 167.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 185.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 203.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 221.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 239.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 257.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 275.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 293.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 311.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 329.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 347.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 365.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 383.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 401.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 419.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 437.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 455.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 473.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 491.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 509.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 527.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 545.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 563.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 581.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 599.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 617.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 635.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 653.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 671.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 689.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 707.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 725.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 743.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 761.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 779.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 797.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 815.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 833.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 851.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 869.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 887.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 905.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 923.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 941.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
[paragraph, [37.0, 959.0, 556.0, 18.0], shoonya_2sLPN4UKGK45JU, 5710350]
