[1087, 691]
[section-title, [63.0, 94.0, 227.0, 30.0], shoonya_2sE40OAQTYW8CD, 5760360]
[paragraph, [61.0, 137.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 155.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 173.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 191.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 209.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 227.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 245.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 263.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 281.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 299.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 317.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 335.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 353.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 371.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 389.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 407.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 425.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 443.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 461.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 479.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 497.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 515.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 533.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 551.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 569.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 587.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 605.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 623.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 641.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 659.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 677.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 695.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 713.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 731.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 749.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 767.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 785.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 803.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 821.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 839.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 857.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 875.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
[paragraph, [61.0, 893.0, 574.0, 18.0], shoonya_0sIA77TPO8KAMO, 5760360]
