[1240, 846]
[chapter-title, [346.0, 21.0, 222.0, 30.0], shoonya_0sY2AQ0EWQ96VG, 5776125]
[paragraph, [134.0, 67.0, 642.0, 18.0], vluDDDIu0z, 5776125]
[paragraph, [134.0, 85.0, 642.0, 18.0], vluDDDIu0z, 5776125]
[paragraph, [134.0, 103.0, 642.0, 18.0], vluDDDIu0z, 5776125]
[paragraph, [134.0, 121.0, 642.0, 18.0], vluDDDIu0z, 5776125]
[paragraph, [134.0, 139.0, 642.0, 18.0], vluDDDIu0z, 5776125]
[paragraph, [134.0, 157.0, 642.0, 18.0], vluDDDIu0z, 5776125]
[paragraph, [134.0, 175.0, 642.0, 18.0], vluDDDIu0z, 5776125]
[paragraph, [134.0, 193.0, 642.0, 18.0], vluDDDIu0z, 5776125]
[paragraph, [134.0, 211.0, 642.0, 18.0], vluDDDIu0z, 5776125]
[paragraph, [134.0, 229.0, 642.0, 18.0], vluDDDIu0z, 5776125]
[paragraph, [134.0, 247.0, 642.0, 18.0], vluDDDIu0z, 5776125]
[paragraph, [134.0, 265.0, 642.0, 18.0], vluDDDIu0z, 5776125]
[paragraph, [134.0, 283.0, 642.0, 18.0], vluDDDIu0z, 5776125]
[paragraph, [134.0, 301.0, 642.0, 18.0], vluDDDIu0z, 5776125]
[paragraph, [132.0, 321.0, 652.0, 18.0], bTksAC-Cep, 5776125]
[paragraph, [132.0, 339.0, 652.0, 18.0], bTksAC-Cep, 5776125]
[paragraph, [132.0, 357.0, 652.0, 18.0], bTksAC-Cep, 5776125]
[paragraph, [132.0, 375.0, 652.0, 18.0], bTksAC-Cep, 5776125]
[paragraph, [132.0, 393.0, 652.0, 18.0], bTksAC-Cep, 5776125]
[paragraph, [132.0, 411.0, 652.0, 18.0], bTksAC-Cep, 5776125]
[paragraph, [132.0, 429.0, 652.0, 18.0], bTksAC-Cep, 5776125]
[paragraph, [132.0, 447.0, 652.0, 18.0], bTksAC-Cep, 5776125]
[paragraph, [129.0, 469.0, 659.0, 18.0], oPPokNvJ5P, 5776125]
[paragraph, [129.0, 487.0, 659.0, 18.0], oPPokNvJ5P, 5776125]
[paragraph, [129.0, 505.0, 659.0, 18.0], oPPokNvJ5P, 5776125]
[paragraph, [129.0, 523.0, 659.0, 18.0], oPPokNvJ5P, 5776125]
[paragraph, [129.0, 541.0, 659.0, 18.0], oPPokNvJ5P, 5776125]
[paragraph, [129.0, 559.0, 659.0, 18.0], oPPokNvJ5P, 5776125]
[paragraph, [129.0, 577.0, 659.0, 18.0], oPPokNvJ5P, 5776125]
[paragraph, [129.0, 595.0, 659.0, 18.0], oPPokNvJ5P, 5776125]
[paragraph, [129.0, 613.0, 659.0, 18.0], oPPokNvJ5P, 5776125]
[paragraph, [129.0, 631.0, 659.0, 18.0], oPPokNvJ5P, 5776125]
[paragraph, [129.0, 649.0, 659.0, 18.0], oPPokNvJ5P, 5776125]
[paragraph, [129.0, 667.0, 659.0, 18.0], oPPokNvJ5P, 5776125]
[paragraph, [131.0, 693.0, 661.0, 18.0], f2uU2lLdGf, 5776125]
[paragraph, [131.0, 711.0, 661.0, 18.0], f2uU2lLdGf, 5776125]
[paragraph, [131.0, 729.0, 661.0, 18.0], f2uU2lLdGf, 5776125]
[paragraph, [131.0, 747.0, 661.0, 18.0], f2uU2lLdGf, 5776125]
[paragraph, [131.0, 765.0, 661.0, 18.0], f2uU2lLdGf, 5776125]
[paragraph, [131.0, 783.0, 661.0, 18.0], f2uU2lLdGf, 5776125]
[paragraph, [131.0, 801.0, 661.0, 18.0], f2uU2lLdGf, 5776125]
[paragraph, [131.0, 819.0, 661.0, 18.0], f2uU2lLdGf, 5776125]
[paragraph, [131.0, 837.0, 661.0, 18.0], f2uU2lLdGf, 5776125]
[paragraph, [131.0, 855.0, 661.0, 18.0], f2uU2lLdGf, 5776125]
[paragraph, [131.0, 873.0, 661.0, 18.0], f2uU2lLdGf, 5776125]
[paragraph, [131.0, 891.0, 661.0, 18.0], f2uU2lLdGf, 5776125]
[paragraph, [131.0, 909.0, 661.0, 18.0], f2uU2lLdGf, 5776125]
[paragraph, [131.0, 927.0, 661.0, 18.0], f2uU2lLdGf, 5776125]
[paragraph, [131.0, 945.0, 661.0, 18.0], f2uU2lLdGf, 5776125]
[paragraph, [131.0, 963.0, 661.0, 18.0], f2uU2lLdGf, 5776125]
[paragraph, [131.0, 981.0, 661.0, 18.0], f2uU2lLdGf, 5776125]
[paragraph, [131.0, 999.0, 661.0, 18.0], f2uU2lLdGf, 5776125]
[paragraph, [131.0, 1017.0, 661.0, 18.0], f2uU2lLdGf, 5776125]
[paragraph, [131.0, 1035.0, 661.0, 18.0], f2uU2lLdGf, 5776125]
[paragraph, [131.0, 1053.0, 661.0, 18.0], f2uU2lLdGf, 5776125]
[paragraph, [131.0, 1071.0, 661.0, 18.0], f2uU2lLdGf, 5776125]
