[3509, 2480]
[sub-section-title, [821.0, 495.0, 920.0, 73.5], iWLrUfUuFh, 5724458]
[paragraph, [368.0, 637.0, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 689.5, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 742.0, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 794.5, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 847.0, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 899.5, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 952.0, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 1004.5, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 1057.0, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 1109.5, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 1162.0, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 1214.5, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 1267.0, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 1319.5, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 1372.0, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 1424.5, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 1477.0, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 1529.5, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 1582.0, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 1634.5, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 1687.0, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 1739.5, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 1792.0, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 1844.5, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 1897.0, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 1949.5, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 2002.0, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 2054.5, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 2107.0, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 2159.5, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 2212.0, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 2264.5, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 2317.0, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 2369.5, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 2422.0, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 2474.5, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 2527.0, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 2579.5, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 2632.0, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 2684.5, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 2737.0, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 2789.5, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 2842.0, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 2894.5, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 2947.0, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
[paragraph, [368.0, 2999.5, 1857.0, 52.5], shoonya_0sQPLS60UI22R8, 5724458]
