[709, 412]
[folio, [180.0, 29.0, 47.0, 18.0], yGzoUH_ruB, 5741095]
[paragraph, [30.0, 52.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 70.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 88.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 106.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 124.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 142.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 160.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 178.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 196.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 214.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 232.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 250.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 268.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 286.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 304.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 322.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 340.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 358.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 376.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 394.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 412.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 430.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 448.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 466.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 484.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 502.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 520.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 538.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 556.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 574.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 592.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 610.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [30.0, 628.0, 172.0, 18.0], shoonya_0sM65SC57699JB, 5741095]
[paragraph, [204.0, 56.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 74.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 92.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 110.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 128.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 146.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 164.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 182.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 200.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 218.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 236.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 254.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 272.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 290.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 308.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 326.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 344.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 362.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 380.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 398.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 416.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 434.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 452.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 470.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 488.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 506.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 524.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 542.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 560.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 578.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 596.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 614.0, 177.0, 18.0], FHxEziayT0, 5741095]
[paragraph, [204.0, 632.0, 177.0, 18.0], FHxEziayT0, 5741095]
