[1282, 873]
[chapter-title, [362.0, 60.0, 247.0, 30.0], shoonya_2sROHA4T2RXBKC, 5776060]
[paragraph, [172.0, 97.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 115.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 133.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 151.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 169.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 187.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 205.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 223.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 241.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 259.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 277.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 295.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 313.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 331.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 349.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 367.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 385.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 403.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 421.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 439.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 457.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 475.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 493.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 511.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 529.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 547.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 565.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 583.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 601.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 619.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 637.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 655.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 673.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 691.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 709.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 727.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 745.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 763.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 781.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 799.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 817.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 835.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 853.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [172.0, 871.0, 630.0, 18.0], shoonya_0sSG794JYQJUC9, 5776060]
[paragraph, [181.0, 948.0, 627.0, 18.0], shoonya_1s9Y0QOGGCXAO3, 5776060]
[paragraph, [181.0, 966.0, 627.0, 18.0], shoonya_1s9Y0QOGGCXAO3, 5776060]
[paragraph, [181.0, 984.0, 627.0, 18.0], shoonya_1s9Y0QOGGCXAO3, 5776060]
[paragraph, [181.0, 1002.0, 627.0, 18.0], shoonya_1s9Y0QOGGCXAO3, 5776060]
[paragraph, [181.0, 1020.0, 627.0, 18.0], shoonya_1s9Y0QOGGCXAO3, 5776060]
[paragraph, [181.0, 1038.0, 627.0, 18.0], shoonya_1s9Y0QOGGCXAO3, 5776060]
[paragraph, [181.0, 1056.0, 627.0, 18.0], shoonya_1s9Y0QOGGCXAO3, 5776060]
[paragraph, [181.0, 1074.0, 627.0, 18.0], shoonya_1s9Y0QOGGCXAO3, 5776060]
[paragraph, [181.0, 1092.0, 627.0, 18.0], shoonya_1s9Y0QOGGCXAO3, 5776060]
