[792, 628]
[chapter-title, [266.0, 145.0, 138.0, 30.0], psJF7Ityf1, 6460560]
[paragraph, [175.0, 180.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
[paragraph, [175.0, 198.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
[paragraph, [175.0, 216.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
[paragraph, [175.0, 234.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
[paragraph, [175.0, 252.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
[paragraph, [175.0, 270.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
[paragraph, [175.0, 288.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
[paragraph, [175.0, 306.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
[paragraph, [175.0, 324.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
[paragraph, [175.0, 342.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
[paragraph, [175.0, 360.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
[paragraph, [175.0, 378.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
[paragraph, [175.0, 396.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
[paragraph, [175.0, 414.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
[paragraph, [175.0, 432.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
[paragraph, [175.0, 450.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
[paragraph, [175.0, 468.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
[paragraph, [175.0, 486.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
[paragraph, [175.0, 504.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
[paragraph, [175.0, 522.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
[paragraph, [175.0, 540.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
[paragraph, [175.0, 558.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
[paragraph, [175.0, 576.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
[paragraph, [175.0, 594.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
[paragraph, [175.0, 612.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
[paragraph, [175.0, 630.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
[paragraph, [175.0, 648.0, 325.0, 18.0], shoonya_0sMQICWRD1LBYS, 6460560]
