[1259, 867]
[chapter-title, [365.0, 47.0, 207.0, 30.0], shoonya_0sJMYKV7FD08XO, 5776197]
[paragraph, [138.0, 89.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 107.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 125.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 143.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 161.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 179.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 197.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 215.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 233.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 251.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 269.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 287.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 305.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 323.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 341.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 359.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 377.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 395.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 413.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 431.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 449.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 467.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 485.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 503.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 521.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 539.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 557.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 575.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 593.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 611.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 629.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 647.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 665.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 683.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 701.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 719.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 737.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 755.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 773.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 791.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 809.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 827.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 845.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 863.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 881.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 899.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 917.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 935.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 953.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 971.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 989.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 1007.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 1025.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 1043.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 1061.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
[paragraph, [138.0, 1079.0, 664.0, 18.0], _Ra-NSvb06, 5776197]
