[1031, 622]
[section-title, [261.0, 69.0, 102.0, 30.0], shoonya_2sTER79UFVR7RW, 5710233]
[paragraph, [59.0, 110.0, 514.0, 18.0], jGbvt_Prf6, 5710233]
[paragraph, [59.0, 128.0, 514.0, 18.0], jGbvt_Prf6, 5710233]
[paragraph, [59.0, 146.0, 514.0, 18.0], jGbvt_Prf6, 5710233]
[paragraph, [59.0, 164.0, 514.0, 18.0], jGbvt_Prf6, 5710233]
[paragraph, [59.0, 182.0, 514.0, 18.0], jGbvt_Prf6, 5710233]
[paragraph, [59.0, 200.0, 514.0, 18.0], jGbvt_Prf6, 5710233]
[paragraph, [59.0, 218.0, 514.0, 18.0], jGbvt_Prf6, 5710233]
[paragraph, [59.0, 236.0, 514.0, 18.0], jGbvt_Prf6, 5710233]
[paragraph, [59.0, 254.0, 514.0, 18.0], jGbvt_Prf6, 5710233]
[paragraph, [59.0, 272.0, 514.0, 18.0], jGbvt_Prf6, 5710233]
[paragraph, [59.0, 290.0, 514.0, 18.0], jGbvt_Prf6, 5710233]
[paragraph, [59.0, 308.0, 514.0, 18.0], jGbvt_Prf6, 5710233]
[paragraph, [59.0, 326.0, 514.0, 18.0], jGbvt_Prf6, 5710233]
[paragraph, [59.0, 344.0, 514.0, 18.0], jGbvt_Prf6, 5710233]
[paragraph, [59.0, 362.0, 514.0, 18.0], jGbvt_Prf6, 5710233]
[paragraph, [59.0, 380.0, 514.0, 18.0], jGbvt_Prf6, 5710233]
[paragraph, [59.0, 398.0, 514.0, 18.0], jGbvt_Prf6, 5710233]
[paragraph, [59.0, 416.0, 514.0, 18.0], jGbvt_Prf6, 5710233]
[paragraph, [59.0, 434.0, 514.0, 18.0], jGbvt_Prf6, 5710233]
[paragraph, [59.0, 452.0, 514.0, 18.0], jGbvt_Prf6, 5710233]
[paragraph, [59.0, 470.0, 514.0, 18.0], jGbvt_Prf6, 5710233]
[ordered-list, [59.0, 492.0, 514.0, 18.0], shoonya_1s6NTTHOHH91YN, 5710233]
[ordered-list, [59.0, 510.0, 514.0, 18.0], shoonya_1s6NTTHOHH91YN, 5710233]
[ordered-list, [59.0, 528.0, 514.0, 18.0], shoonya_1s6NTTHOHH91YN, 5710233]
[ordered-list, [59.0, 546.0, 514.0, 18.0], shoonya_1s6NTTHOHH91YN, 5710233]
[ordered-list, [59.0, 564.0, 514.0, 18.0], shoonya_1s6NTTHOHH91YN, 5710233]
[ordered-list, [59.0, 582.0, 514.0, 18.0], shoonya_1s6NTTHOHH91YN, 5710233]
[ordered-list, [59.0, 600.0, 514.0, 18.0], shoonya_1s6NTTHOHH91YN, 5710233]
[ordered-list, [59.0, 618.0, 514.0, 18.0], shoonya_1s6NTTHOHH91YN, 5710233]
[ordered-list, [59.0, 636.0, 514.0, 18.0], shoonya_1s6NTTHOHH91YN, 5710233]
[ordered-list, [59.0, 654.0, 514.0, 18.0], shoonya_1s6NTTHOHH91YN, 5710233]
[ordered-list, [59.0, 672.0, 514.0, 18.0], shoonya_1s6NTTHOHH91YN, 5710233]
[paragraph, [58.0, 703.0, 515.0, 18.0], shoonya_0sA8NBJBJ28H4Z, 5710233]
[paragraph, [58.0, 721.0, 515.0, 18.0], shoonya_0sA8NBJBJ28H4Z, 5710233]
[paragraph, [58.0, 739.0, 515.0, 18.0], shoonya_0sA8NBJBJ28H4Z, 5710233]
[paragraph, [58.0, 757.0, 515.0, 18.0], shoonya_0sA8NBJBJ28H4Z, 5710233]
[paragraph, [58.0, 775.0, 515.0, 18.0], shoonya_0sA8NBJBJ28H4Z, 5710233]
[paragraph, [58.0, 793.0, 515.0, 18.0], shoonya_0sA8NBJBJ28H4Z, 5710233]
[paragraph, [58.0, 811.0, 515.0, 18.0], shoonya_0sA8NBJBJ28H4Z, 5710233]
[paragraph, [58.0, 829.0, 515.0, 18.0], shoonya_0sA8NBJBJ28H4Z, 5710233]
[paragraph, [58.0, 847.0, 515.0, 18.0], shoonya_0sA8NBJBJ28H4Z, 5710233]
[paragraph, [58.0, 865.0, 515.0, 18.0], shoonya_0sA8NBJBJ28H4Z, 5710233]
[paragraph, [58.0, 883.0, 515.0, 18.0], shoonya_0sA8NBJBJ28H4Z, 5710233]
[paragraph, [58.0, 901.0, 515.0, 18.0], shoonya_0sA8NBJBJ28H4Z, 5710233]
[paragraph, [58.0, 919.0, 515.0, 18.0], shoonya_0sA8NBJBJ28H4Z, 5710233]
[paragraph, [58.0, 937.0, 515.0, 18.0], shoonya_0sA8NBJBJ28H4Z, 5710233]
[paragraph, [58.0, 955.0, 515.0, 18.0], shoonya_0sA8NBJBJ28H4Z, 5710233]
