[1267, 753]
[chapter-title, [308.0, 183.0, 125.0, 30.0], 82P1P1EmPM, 5699435]
[headline, [308.0, 230.0, 132.0, 25.5], vVeNVmHvjG, 5699435]
[sub-headline, [230.0, 271.0, 301.0, 25.5], kbkjytkXyo, 5699435]
[subsub-headline, [284.0, 323.0, 175.0, 22.5], mrCg0yhMDA, 5699435]
[section-title, [234.0, 352.0, 276.0, 30.0], 3pTsnjRdxS, 5699435]
[paragraph, [74.0, 398.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 416.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 434.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 452.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 470.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 488.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 506.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 524.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 542.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 560.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 578.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 596.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 614.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 632.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 650.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 668.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 686.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 704.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 722.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 740.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 758.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 776.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 794.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 812.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 830.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 848.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 866.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 884.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 902.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 920.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 938.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 956.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 974.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 992.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 1010.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 1028.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 1046.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [74.0, 1064.0, 600.0, 18.0], shoonya_0sLRCHNY5939Q1, 5699435]
[paragraph, [77.0, 1105.0, 599.0, 18.0], f44dCcf5fg, 5699435]
[paragraph, [77.0, 1123.0, 599.0, 18.0], f44dCcf5fg, 5699435]
[paragraph, [77.0, 1141.0, 599.0, 18.0], f44dCcf5fg, 5699435]
[paragraph, [77.0, 1159.0, 599.0, 18.0], f44dCcf5fg, 5699435]
[paragraph, [77.0, 1177.0, 599.0, 18.0], f44dCcf5fg, 5699435]
