[814, 624]
[section-title, [161.0, 61.0, 308.0, 30.0], iEd_sy2wf4, 5690362]
[unordered-list, [79.0, 115.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 133.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 151.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 169.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 187.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 205.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 223.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 241.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 259.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 277.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 295.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 313.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 331.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 349.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 367.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 385.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 403.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 421.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 439.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 457.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 475.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 493.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 511.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 529.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 547.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 565.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 583.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 601.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 619.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 637.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 655.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 673.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 691.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[unordered-list, [79.0, 709.0, 472.0, 18.0], shoonya_0s6IJ5UCHCDOGD, 5690362]
[sub-unordered-list, [107.0, 354.0, 435.0, 18.0], shoonya_2sSCYS0GLGJ9WP, 5690362]
[sub-unordered-list, [107.0, 372.0, 435.0, 18.0], shoonya_2sSCYS0GLGJ9WP, 5690362]
[sub-unordered-list, [107.0, 390.0, 435.0, 18.0], shoonya_2sSCYS0GLGJ9WP, 5690362]
[sub-unordered-list, [107.0, 408.0, 435.0, 18.0], shoonya_2sSCYS0GLGJ9WP, 5690362]
[sub-unordered-list, [107.0, 426.0, 435.0, 18.0], shoonya_2sSCYS0GLGJ9WP, 5690362]
[sub-unordered-list, [107.0, 444.0, 435.0, 18.0], shoonya_2sSCYS0GLGJ9WP, 5690362]
[sub-unordered-list, [107.0, 462.0, 435.0, 18.0], shoonya_2sSCYS0GLGJ9WP, 5690362]
[sub-unordered-list, [107.0, 480.0, 435.0, 18.0], shoonya_2sSCYS0GLGJ9WP, 5690362]
[sub-unordered-list, [107.0, 498.0, 435.0, 18.0], shoonya_2sSCYS0GLGJ9WP, 5690362]
[sub-unordered-list, [107.0, 516.0, 435.0, 18.0], shoonya_2sSCYS0GLGJ9WP, 5690362]
[sub-unordered-list, [107.0, 534.0, 435.0, 18.0], shoonya_2sSCYS0GLGJ9WP, 5690362]
[sub-unordered-list, [109.0, 588.0, 303.0, 18.0], Cg76pyIF3c, 5690362]
[sub-unordered-list, [109.0, 606.0, 303.0, 18.0], Cg76pyIF3c, 5690362]
[sub-unordered-list, [109.0, 624.0, 303.0, 18.0], Cg76pyIF3c, 5690362]
[sub-unordered-list, [109.0, 642.0, 303.0, 18.0], Cg76pyIF3c, 5690362]
[sub-unordered-list, [109.0, 660.0, 303.0, 18.0], Cg76pyIF3c, 5690362]
[sub-unordered-list, [109.0, 678.0, 303.0, 18.0], Cg76pyIF3c, 5690362]
[sub-unordered-list, [109.0, 696.0, 303.0, 18.0], Cg76pyIF3c, 5690362]
