[1394, 1376]
[quote, [835.0, 96.0, 333.0, 18.0], 7pa6qgvwmg, 5726426]
[quote, [835.0, 114.0, 333.0, 18.0], 7pa6qgvwmg, 5726426]
[quote, [835.0, 132.0, 333.0, 18.0], 7pa6qgvwmg, 5726426]
[quote, [835.0, 150.0, 333.0, 18.0], 7pa6qgvwmg, 5726426]
[quote, [835.0, 168.0, 333.0, 18.0], 7pa6qgvwmg, 5726426]
[quote, [835.0, 186.0, 333.0, 18.0], 7pa6qgvwmg, 5726426]
[quote, [835.0, 204.0, 333.0, 18.0], 7pa6qgvwmg, 5726426]
[quote, [835.0, 222.0, 333.0, 18.0], 7pa6qgvwmg, 5726426]
[quote, [835.0, 240.0, 333.0, 18.0], 7pa6qgvwmg, 5726426]
[author, [936.0, 268.0, 224.0, 18.0], shoonya_0sBQVM6D6CJNX1, 5726426]
[folio, [1200.0, 1060.0, 112.0, 18.0], PC8Lm50J69, 5726426]
[folio, [1200.0, 1078.0, 112.0, 18.0], PC8Lm50J69, 5726426]
[folio, [1200.0, 1096.0, 112.0, 18.0], PC8Lm50J69, 5726426]
