[7461, 6240]
[section-title, [1604.0, 670.0, 3229.0, 93.0], shoonya_0sTJVMR0X1IRCN, 5779268]
[section-title, [1604.0, 763.0, 3229.0, 93.0], shoonya_0sTJVMR0X1IRCN, 5779268]
[section-title, [1604.0, 856.0, 3229.0, 93.0], shoonya_0sTJVMR0X1IRCN, 5779268]
[section-title, [1604.0, 949.0, 3229.0, 93.0], shoonya_0sTJVMR0X1IRCN, 5779268]
[section-title, [1604.0, 1042.0, 3229.0, 93.0], shoonya_0sTJVMR0X1IRCN, 5779268]
[section-title, [1604.0, 1135.0, 3229.0, 93.0], shoonya_0sTJVMR0X1IRCN, 5779268]
[section-title, [1604.0, 1228.0, 3229.0, 93.0], shoonya_0sTJVMR0X1IRCN, 5779268]
[ordered-list, [3272.0, 1371.0, 2920.0, 52.5], AoLnuhtpbj, 5779268]
[ordered-list, [3272.0, 1423.5, 2920.0, 52.5], AoLnuhtpbj, 5779268]
[ordered-list, [3272.0, 1476.0, 2920.0, 52.5], AoLnuhtpbj, 5779268]
[ordered-list, [3272.0, 1528.5, 2920.0, 52.5], AoLnuhtpbj, 5779268]
[ordered-list, [3272.0, 1581.0, 2920.0, 52.5], AoLnuhtpbj, 5779268]
[ordered-list, [3272.0, 1633.5, 2920.0, 52.5], AoLnuhtpbj, 5779268]
[ordered-list, [3272.0, 1686.0, 2920.0, 52.5], AoLnuhtpbj, 5779268]
[ordered-list, [3272.0, 1738.5, 2920.0, 52.5], AoLnuhtpbj, 5779268]
[ordered-list, [3272.0, 1791.0, 2920.0, 52.5], AoLnuhtpbj, 5779268]
[ordered-list, [3272.0, 1843.5, 2920.0, 52.5], AoLnuhtpbj, 5779268]
[ordered-list, [3272.0, 1896.0, 2920.0, 52.5], AoLnuhtpbj, 5779268]
[ordered-list, [3272.0, 1948.5, 2920.0, 52.5], AoLnuhtpbj, 5779268]
[ordered-list, [3272.0, 2001.0, 2920.0, 52.5], AoLnuhtpbj, 5779268]
[ordered-list, [3272.0, 2053.5, 2920.0, 52.5], AoLnuhtpbj, 5779268]
[ordered-list, [3272.0, 2106.0, 2920.0, 52.5], AoLnuhtpbj, 5779268]
[ordered-list, [3272.0, 2158.5, 2920.0, 52.5], AoLnuhtpbj, 5779268]
[ordered-list, [3272.0, 2211.0, 2920.0, 52.5], AoLnuhtpbj, 5779268]
[ordered-list, [3272.0, 2263.5, 2920.0, 52.5], AoLnuhtpbj, 5779268]
[ordered-list, [3272.0, 2316.0, 2920.0, 52.5], AoLnuhtpbj, 5779268]
[ordered-list, [3272.0, 2368.5, 2920.0, 52.5], AoLnuhtpbj, 5779268]
[ordered-list, [3272.0, 2421.0, 2920.0, 52.5], AoLnuhtpbj, 5779268]
[ordered-list, [3272.0, 2473.5, 2920.0, 52.5], AoLnuhtpbj, 5779268]
[ordered-list, [3272.0, 2526.0, 2920.0, 52.5], AoLnuhtpbj, 5779268]
[ordered-list, [3272.0, 2578.5, 2920.0, 52.5], AoLnuhtpbj, 5779268]
