[792, 612]
[contact-info, [165.0, 307.0, 287.0, 18.0], W15cynoZ5b, 5657015]
[contact-info, [165.0, 325.0, 287.0, 18.0], W15cynoZ5b, 5657015]
[contact-info, [165.0, 343.0, 287.0, 18.0], W15cynoZ5b, 5657015]
[contact-info, [165.0, 361.0, 287.0, 18.0], W15cynoZ5b, 5657015]
[contact-info, [157.0, 387.0, 310.0, 18.0], 7W9KZulkv5, 5657015]
[contact-info, [157.0, 405.0, 310.0, 18.0], 7W9KZulkv5, 5657015]
[contact-info, [157.0, 423.0, 310.0, 18.0], 7W9KZulkv5, 5657015]
[contact-info, [157.0, 441.0, 310.0, 18.0], 7W9KZulkv5, 5657015]
[contact-info, [157.0, 459.0, 310.0, 18.0], 7W9KZulkv5, 5657015]
[contact-info, [157.0, 477.0, 310.0, 18.0], 7W9KZulkv5, 5657015]
[website-link, [185.0, 479.0, 244.0, 18.0], 6YO5RM8G34, 5657015]
[folio, [216.0, 507.0, 176.0, 18.0], VSB4utEROb, 5657015]
[folio, [216.0, 525.0, 176.0, 18.0], VSB4utEROb, 5657015]
