[3508, 2481]
[contact-info, [513.0, 362.0, 1425.0, 52.5], shoonya_8sANNXOTB9ICPD, 6491130]
[contact-info, [513.0, 414.5, 1425.0, 52.5], shoonya_8sANNXOTB9ICPD, 6491130]
[contact-info, [513.0, 467.0, 1425.0, 52.5], shoonya_8sANNXOTB9ICPD, 6491130]
[contact-info, [513.0, 519.5, 1425.0, 52.5], shoonya_8sANNXOTB9ICPD, 6491130]
[contact-info, [513.0, 572.0, 1425.0, 52.5], shoonya_8sANNXOTB9ICPD, 6491130]
[headline, [731.0, 728.0, 1010.0, 52.5], shoonya_5sTL1OTHG82DN3, 6491130]
[headline, [731.0, 780.5, 1010.0, 52.5], shoonya_5sTL1OTHG82DN3, 6491130]
[headline, [731.0, 833.0, 1010.0, 52.5], shoonya_5sTL1OTHG82DN3, 6491130]
[sub-headline, [629.0, 947.0, 1227.0, 73.5], shoonya_6sS6GX2KN4C32P, 6491130]
[dateline, [201.0, 1198.0, 612.0, 52.5], shoonya_4sJ8F6J855F1MB, 6491130]
[dateline, [201.0, 1250.5, 612.0, 52.5], shoonya_4sJ8F6J855F1MB, 6491130]
[paragraph, [219.0, 1452.0, 464.0, 52.5], shoonya_1sIDN925IQO7KR, 6491130]
[paragraph, [182.0, 1572.0, 2106.0, 52.5], shoonya_7sM9A87TWTAOSK, 6491130]
[paragraph, [182.0, 1624.5, 2106.0, 52.5], shoonya_7sM9A87TWTAOSK, 6491130]
[paragraph, [182.0, 1677.0, 2106.0, 52.5], shoonya_7sM9A87TWTAOSK, 6491130]
[paragraph, [182.0, 1729.5, 2106.0, 52.5], shoonya_7sM9A87TWTAOSK, 6491130]
[paragraph, [182.0, 1782.0, 2106.0, 52.5], shoonya_7sM9A87TWTAOSK, 6491130]
[paragraph, [182.0, 1834.5, 2106.0, 52.5], shoonya_7sM9A87TWTAOSK, 6491130]
[paragraph, [210.0, 1946.0, 2065.0, 52.5], jwCWRx8gVZ, 6491130]
[paragraph, [210.0, 1998.5, 2065.0, 52.5], jwCWRx8gVZ, 6491130]
[paragraph, [210.0, 2051.0, 2065.0, 52.5], jwCWRx8gVZ, 6491130]
[paragraph, [210.0, 2103.5, 2065.0, 52.5], jwCWRx8gVZ, 6491130]
[paragraph, [210.0, 2156.0, 2065.0, 52.5], jwCWRx8gVZ, 6491130]
[paragraph, [210.0, 2208.5, 2065.0, 52.5], jwCWRx8gVZ, 6491130]
[paragraph, [210.0, 2261.0, 2065.0, 52.5], jwCWRx8gVZ, 6491130]
[paragraph, [208.0, 2414.0, 2164.0, 52.5], shoonya_0sPBK6MIR2T29T, 6491130]
[paragraph, [208.0, 2466.5, 2164.0, 52.5], shoonya_0sPBK6MIR2T29T, 6491130]
[paragraph, [208.0, 2519.0, 2164.0, 52.5], shoonya_0sPBK6MIR2T29T, 6491130]
[paragraph, [208.0, 2571.5, 2164.0, 52.5], shoonya_0sPBK6MIR2T29T, 6491130]
[paragraph, [208.0, 2624.0, 2164.0, 52.5], shoonya_0sPBK6MIR2T29T, 6491130]
[paragraph, [208.0, 2676.5, 2164.0, 52.5], shoonya_0sPBK6MIR2T29T, 6491130]
[paragraph, [208.0, 2729.0, 2164.0, 52.5], shoonya_0sPBK6MIR2T29T, 6491130]
[paragraph, [208.0, 2781.5, 2164.0, 52.5], shoonya_0sPBK6MIR2T29T, 6491130]
[paragraph, [208.0, 2834.0, 2164.0, 52.5], shoonya_0sPBK6MIR2T29T, 6491130]
[paragraph, [208.0, 2886.5, 2164.0, 52.5], shoonya_0sPBK6MIR2T29T, 6491130]
[ordered-list, [254.0, 3005.0, 2040.0, 52.5], shoonya_3s42O09CDLZZZU, 6491130]
[ordered-list, [254.0, 3057.5, 2040.0, 52.5], shoonya_3s42O09CDLZZZU, 6491130]
[ordered-list, [254.0, 3110.0, 2040.0, 52.5], shoonya_3s42O09CDLZZZU, 6491130]
[ordered-list, [254.0, 3162.5, 2040.0, 52.5], shoonya_3s42O09CDLZZZU, 6491130]
[ordered-list, [254.0, 3215.0, 2040.0, 52.5], shoonya_3s42O09CDLZZZU, 6491130]
[ordered-list, [254.0, 3267.5, 2040.0, 52.5], shoonya_3s42O09CDLZZZU, 6491130]
[ordered-list, [254.0, 3320.0, 2040.0, 52.5], shoonya_3s42O09CDLZZZU, 6491130]
[ordered-list, [254.0, 3372.5, 2040.0, 52.5], shoonya_3s42O09CDLZZZU, 6491130]
