[1625, 1211]
[author, [74.0, 105.0, 334.0, 36.0], Me6ZNnLNc4, 5742161]
[author, [74.0, 141.0, 334.0, 36.0], Me6ZNnLNc4, 5742161]
[author, [74.0, 177.0, 334.0, 36.0], Me6ZNnLNc4, 5742161]
[author, [74.0, 213.0, 334.0, 36.0], Me6ZNnLNc4, 5742161]
[author, [74.0, 249.0, 334.0, 36.0], Me6ZNnLNc4, 5742161]
[author, [74.0, 285.0, 334.0, 36.0], Me6ZNnLNc4, 5742161]
[author, [74.0, 321.0, 334.0, 36.0], Me6ZNnLNc4, 5742161]
[headline, [555.0, 176.0, 556.0, 37.5], shoonya_2sTNY707YPXZGH, 5742161]
[paragraph, [783.0, 288.0, 355.0, 36.0], IiKJrGSSXZ, 5742161]
[paragraph, [783.0, 324.0, 355.0, 36.0], IiKJrGSSXZ, 5742161]
[paragraph, [783.0, 360.0, 355.0, 36.0], IiKJrGSSXZ, 5742161]
[paragraph, [783.0, 396.0, 355.0, 36.0], IiKJrGSSXZ, 5742161]
[paragraph, [783.0, 432.0, 355.0, 36.0], IiKJrGSSXZ, 5742161]
[paragraph, [783.0, 468.0, 355.0, 36.0], IiKJrGSSXZ, 5742161]
[paragraph, [783.0, 504.0, 355.0, 36.0], IiKJrGSSXZ, 5742161]
[paragraph, [783.0, 540.0, 355.0, 36.0], IiKJrGSSXZ, 5742161]
[paragraph, [783.0, 576.0, 355.0, 36.0], IiKJrGSSXZ, 5742161]
[paragraph, [783.0, 612.0, 355.0, 36.0], IiKJrGSSXZ, 5742161]
[paragraph, [427.0, 291.0, 350.0, 36.0], u9sUuyUL2L, 5742161]
[paragraph, [427.0, 327.0, 350.0, 36.0], u9sUuyUL2L, 5742161]
[paragraph, [427.0, 363.0, 350.0, 36.0], u9sUuyUL2L, 5742161]
[paragraph, [427.0, 399.0, 350.0, 36.0], u9sUuyUL2L, 5742161]
[paragraph, [427.0, 435.0, 350.0, 36.0], u9sUuyUL2L, 5742161]
[paragraph, [427.0, 471.0, 350.0, 36.0], u9sUuyUL2L, 5742161]
[paragraph, [427.0, 507.0, 350.0, 36.0], u9sUuyUL2L, 5742161]
[paragraph, [427.0, 543.0, 350.0, 36.0], u9sUuyUL2L, 5742161]
[paragraph, [427.0, 579.0, 350.0, 36.0], u9sUuyUL2L, 5742161]
[paragraph, [427.0, 615.0, 350.0, 36.0], u9sUuyUL2L, 5742161]
[paragraph, [427.0, 651.0, 350.0, 36.0], u9sUuyUL2L, 5742161]
[paragraph, [427.0, 687.0, 350.0, 36.0], u9sUuyUL2L, 5742161]
[paragraph, [61.0, 388.0, 358.0, 36.0], fj-fiIfU9R, 5742161]
[paragraph, [61.0, 424.0, 358.0, 36.0], fj-fiIfU9R, 5742161]
[paragraph, [61.0, 460.0, 358.0, 36.0], fj-fiIfU9R, 5742161]
[paragraph, [61.0, 496.0, 358.0, 36.0], fj-fiIfU9R, 5742161]
[paragraph, [61.0, 532.0, 358.0, 36.0], fj-fiIfU9R, 5742161]
[paragraph, [61.0, 568.0, 358.0, 36.0], fj-fiIfU9R, 5742161]
[paragraph, [61.0, 604.0, 358.0, 36.0], fj-fiIfU9R, 5742161]
[paragraph, [61.0, 640.0, 358.0, 36.0], fj-fiIfU9R, 5742161]
[paragraph, [797.0, 679.0, 342.0, 36.0], shoonya_0sUP1FZX8FBKUE, 5742161]
[paragraph, [797.0, 715.0, 342.0, 36.0], shoonya_0sUP1FZX8FBKUE, 5742161]
[paragraph, [797.0, 751.0, 342.0, 36.0], shoonya_0sUP1FZX8FBKUE, 5742161]
[paragraph, [797.0, 787.0, 342.0, 36.0], shoonya_0sUP1FZX8FBKUE, 5742161]
[paragraph, [797.0, 823.0, 342.0, 36.0], shoonya_0sUP1FZX8FBKUE, 5742161]
[paragraph, [797.0, 859.0, 342.0, 36.0], shoonya_0sUP1FZX8FBKUE, 5742161]
[paragraph, [61.0, 713.0, 355.0, 36.0], JbmU4gFs9W, 5742161]
[paragraph, [61.0, 749.0, 355.0, 36.0], JbmU4gFs9W, 5742161]
[paragraph, [61.0, 785.0, 355.0, 36.0], JbmU4gFs9W, 5742161]
[paragraph, [61.0, 821.0, 355.0, 36.0], JbmU4gFs9W, 5742161]
[paragraph, [61.0, 857.0, 355.0, 36.0], JbmU4gFs9W, 5742161]
[paragraph, [61.0, 893.0, 355.0, 36.0], JbmU4gFs9W, 5742161]
[paragraph, [61.0, 929.0, 355.0, 36.0], JbmU4gFs9W, 5742161]
[paragraph, [427.0, 749.0, 349.0, 36.0], Otb6kYxBzL, 5742161]
[paragraph, [427.0, 785.0, 349.0, 36.0], Otb6kYxBzL, 5742161]
[paragraph, [427.0, 821.0, 349.0, 36.0], Otb6kYxBzL, 5742161]
[paragraph, [427.0, 857.0, 349.0, 36.0], Otb6kYxBzL, 5742161]
[paragraph, [427.0, 893.0, 349.0, 36.0], Otb6kYxBzL, 5742161]
[paragraph, [427.0, 929.0, 349.0, 36.0], Otb6kYxBzL, 5742161]
[paragraph, [427.0, 965.0, 349.0, 36.0], Otb6kYxBzL, 5742161]
[paragraph, [427.0, 1001.0, 349.0, 36.0], Otb6kYxBzL, 5742161]
[paragraph, [427.0, 1037.0, 349.0, 36.0], Otb6kYxBzL, 5742161]
[paragraph, [427.0, 1073.0, 349.0, 36.0], Otb6kYxBzL, 5742161]
[paragraph, [427.0, 1109.0, 349.0, 36.0], Otb6kYxBzL, 5742161]
[paragraph, [427.0, 1145.0, 349.0, 36.0], Otb6kYxBzL, 5742161]
[paragraph, [427.0, 1181.0, 349.0, 36.0], Otb6kYxBzL, 5742161]
[paragraph, [795.0, 910.0, 350.0, 36.0], C74jFD91s-, 5742161]
[paragraph, [795.0, 946.0, 350.0, 36.0], C74jFD91s-, 5742161]
[paragraph, [795.0, 982.0, 350.0, 36.0], C74jFD91s-, 5742161]
[paragraph, [795.0, 1018.0, 350.0, 36.0], C74jFD91s-, 5742161]
[paragraph, [795.0, 1054.0, 350.0, 36.0], C74jFD91s-, 5742161]
[paragraph, [795.0, 1090.0, 350.0, 36.0], C74jFD91s-, 5742161]
[paragraph, [795.0, 1126.0, 350.0, 36.0], C74jFD91s-, 5742161]
[paragraph, [46.0, 974.0, 376.0, 36.0], jfEGCauBdk, 5742161]
[paragraph, [46.0, 1010.0, 376.0, 36.0], jfEGCauBdk, 5742161]
[paragraph, [46.0, 1046.0, 376.0, 36.0], jfEGCauBdk, 5742161]
[paragraph, [46.0, 1082.0, 376.0, 36.0], jfEGCauBdk, 5742161]
[paragraph, [46.0, 1118.0, 376.0, 36.0], jfEGCauBdk, 5742161]
[paragraph, [46.0, 1154.0, 376.0, 36.0], jfEGCauBdk, 5742161]
[paragraph, [46.0, 1190.0, 376.0, 36.0], jfEGCauBdk, 5742161]
[paragraph, [46.0, 1226.0, 376.0, 36.0], jfEGCauBdk, 5742161]
[paragraph, [46.0, 1262.0, 376.0, 36.0], jfEGCauBdk, 5742161]
[paragraph, [46.0, 1298.0, 376.0, 36.0], jfEGCauBdk, 5742161]
[paragraph, [46.0, 1334.0, 376.0, 36.0], jfEGCauBdk, 5742161]
[paragraph, [46.0, 1370.0, 376.0, 36.0], jfEGCauBdk, 5742161]
[paragraph, [46.0, 1406.0, 376.0, 36.0], jfEGCauBdk, 5742161]
[paragraph, [46.0, 1442.0, 376.0, 36.0], jfEGCauBdk, 5742161]
[paragraph, [784.0, 1197.0, 359.0, 36.0], 7ahaxbt1ON, 5742161]
[paragraph, [784.0, 1233.0, 359.0, 36.0], 7ahaxbt1ON, 5742161]
[paragraph, [784.0, 1269.0, 359.0, 36.0], 7ahaxbt1ON, 5742161]
[paragraph, [784.0, 1305.0, 359.0, 36.0], 7ahaxbt1ON, 5742161]
[paragraph, [784.0, 1341.0, 359.0, 36.0], 7ahaxbt1ON, 5742161]
[paragraph, [784.0, 1377.0, 359.0, 36.0], 7ahaxbt1ON, 5742161]
[paragraph, [784.0, 1413.0, 359.0, 36.0], 7ahaxbt1ON, 5742161]
[paragraph, [426.0, 1231.0, 352.0, 36.0], 80WyYLKQss, 5742161]
