[1372, 849]
[section-title, [54.0, 223.0, 747.0, 30.0], shoonya_2sUSBKSI379APW, 5709969]
[section-title, [54.0, 253.0, 747.0, 30.0], shoonya_2sUSBKSI379APW, 5709969]
[paragraph, [51.0, 312.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 330.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 348.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 366.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 384.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 402.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 420.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 438.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 456.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 474.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 492.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 510.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 528.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 546.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 564.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 582.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 600.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 618.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 636.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 654.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 672.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
