[1031, 622]
[section-title, [261.0, 69.0, 100.0, 30.0], shoonya_2sBAYXDDSFJDBY, 5709778]
[paragraph, [71.0, 115.0, 480.0, 18.0], shoonya_0sA1642I151YUO, 5709778]
[paragraph, [71.0, 133.0, 480.0, 18.0], shoonya_0sA1642I151YUO, 5709778]
[paragraph, [71.0, 151.0, 480.0, 18.0], shoonya_0sA1642I151YUO, 5709778]
[paragraph, [71.0, 169.0, 480.0, 18.0], shoonya_0sA1642I151YUO, 5709778]
[paragraph, [71.0, 187.0, 480.0, 18.0], shoonya_0sA1642I151YUO, 5709778]
[paragraph, [71.0, 205.0, 480.0, 18.0], shoonya_0sA1642I151YUO, 5709778]
[paragraph, [71.0, 223.0, 480.0, 18.0], shoonya_0sA1642I151YUO, 5709778]
[paragraph, [71.0, 241.0, 480.0, 18.0], shoonya_0sA1642I151YUO, 5709778]
[paragraph, [68.0, 275.0, 481.0, 18.0], shoonya_1s1X2CX49QCQ7C, 5709778]
[paragraph, [68.0, 293.0, 481.0, 18.0], shoonya_1s1X2CX49QCQ7C, 5709778]
[paragraph, [68.0, 311.0, 481.0, 18.0], shoonya_1s1X2CX49QCQ7C, 5709778]
[paragraph, [68.0, 329.0, 481.0, 18.0], shoonya_1s1X2CX49QCQ7C, 5709778]
[paragraph, [68.0, 347.0, 481.0, 18.0], shoonya_1s1X2CX49QCQ7C, 5709778]
[paragraph, [68.0, 365.0, 481.0, 18.0], shoonya_1s1X2CX49QCQ7C, 5709778]
[paragraph, [68.0, 383.0, 481.0, 18.0], shoonya_1s1X2CX49QCQ7C, 5709778]
[paragraph, [68.0, 401.0, 481.0, 18.0], shoonya_1s1X2CX49QCQ7C, 5709778]
[paragraph, [68.0, 419.0, 481.0, 18.0], shoonya_1s1X2CX49QCQ7C, 5709778]
[paragraph, [68.0, 437.0, 481.0, 18.0], shoonya_1s1X2CX49QCQ7C, 5709778]
[paragraph, [68.0, 455.0, 481.0, 18.0], shoonya_1s1X2CX49QCQ7C, 5709778]
[paragraph, [68.0, 473.0, 481.0, 18.0], shoonya_1s1X2CX49QCQ7C, 5709778]
[paragraph, [68.0, 491.0, 481.0, 18.0], shoonya_1s1X2CX49QCQ7C, 5709778]
[paragraph, [68.0, 509.0, 481.0, 18.0], shoonya_1s1X2CX49QCQ7C, 5709778]
[paragraph, [68.0, 527.0, 481.0, 18.0], shoonya_1s1X2CX49QCQ7C, 5709778]
[paragraph, [68.0, 545.0, 481.0, 18.0], shoonya_1s1X2CX49QCQ7C, 5709778]
[paragraph, [68.0, 563.0, 481.0, 18.0], shoonya_1s1X2CX49QCQ7C, 5709778]
[paragraph, [68.0, 581.0, 481.0, 18.0], shoonya_1s1X2CX49QCQ7C, 5709778]
[paragraph, [68.0, 599.0, 481.0, 18.0], shoonya_1s1X2CX49QCQ7C, 5709778]
[paragraph, [68.0, 617.0, 481.0, 18.0], shoonya_1s1X2CX49QCQ7C, 5709778]
[paragraph, [69.0, 649.0, 485.0, 18.0], 2Ni1IuWmsz, 5709778]
[paragraph, [69.0, 667.0, 485.0, 18.0], 2Ni1IuWmsz, 5709778]
[paragraph, [69.0, 685.0, 485.0, 18.0], 2Ni1IuWmsz, 5709778]
[paragraph, [69.0, 703.0, 485.0, 18.0], 2Ni1IuWmsz, 5709778]
[paragraph, [69.0, 721.0, 485.0, 18.0], 2Ni1IuWmsz, 5709778]
[paragraph, [69.0, 739.0, 485.0, 18.0], 2Ni1IuWmsz, 5709778]
[paragraph, [69.0, 757.0, 485.0, 18.0], 2Ni1IuWmsz, 5709778]
[paragraph, [69.0, 775.0, 485.0, 18.0], 2Ni1IuWmsz, 5709778]
[paragraph, [69.0, 793.0, 485.0, 18.0], 2Ni1IuWmsz, 5709778]
[paragraph, [69.0, 811.0, 485.0, 18.0], 2Ni1IuWmsz, 5709778]
[paragraph, [69.0, 829.0, 485.0, 18.0], 2Ni1IuWmsz, 5709778]
[paragraph, [69.0, 847.0, 485.0, 18.0], 2Ni1IuWmsz, 5709778]
[paragraph, [69.0, 865.0, 485.0, 18.0], 2Ni1IuWmsz, 5709778]
[paragraph, [69.0, 883.0, 485.0, 18.0], 2Ni1IuWmsz, 5709778]
[paragraph, [69.0, 901.0, 485.0, 18.0], 2Ni1IuWmsz, 5709778]
[footnote, [100.0, 936.0, 353.0, 18.0], 7PuzKtMzVG, 5709778]
