[1298, 853]
[section-title, [308.0, 68.0, 220.0, 30.0], shoonya_4s2UXFPQWKKLPV, 5710407]
[paragraph, [59.0, 117.0, 725.0, 18.0], shoonya_3sX4Q5P0HSL3L4, 5710407]
[paragraph, [59.0, 135.0, 725.0, 18.0], shoonya_3sX4Q5P0HSL3L4, 5710407]
[paragraph, [59.0, 153.0, 725.0, 18.0], shoonya_3sX4Q5P0HSL3L4, 5710407]
[paragraph, [59.0, 171.0, 725.0, 18.0], shoonya_3sX4Q5P0HSL3L4, 5710407]
[paragraph, [59.0, 189.0, 725.0, 18.0], shoonya_3sX4Q5P0HSL3L4, 5710407]
[paragraph, [59.0, 207.0, 725.0, 18.0], shoonya_3sX4Q5P0HSL3L4, 5710407]
[paragraph, [52.0, 242.0, 741.0, 18.0], shoonya_0sR3I7VP2WR17K, 5710407]
[paragraph, [52.0, 260.0, 741.0, 18.0], shoonya_0sR3I7VP2WR17K, 5710407]
[paragraph, [52.0, 278.0, 741.0, 18.0], shoonya_0sR3I7VP2WR17K, 5710407]
[paragraph, [52.0, 296.0, 741.0, 18.0], shoonya_0sR3I7VP2WR17K, 5710407]
[paragraph, [52.0, 314.0, 741.0, 18.0], shoonya_0sR3I7VP2WR17K, 5710407]
[paragraph, [52.0, 332.0, 741.0, 18.0], shoonya_0sR3I7VP2WR17K, 5710407]
[paragraph, [52.0, 350.0, 741.0, 18.0], shoonya_0sR3I7VP2WR17K, 5710407]
[paragraph, [52.0, 368.0, 741.0, 18.0], shoonya_0sR3I7VP2WR17K, 5710407]
[paragraph, [52.0, 386.0, 741.0, 18.0], shoonya_0sR3I7VP2WR17K, 5710407]
[paragraph, [52.0, 404.0, 741.0, 18.0], shoonya_0sR3I7VP2WR17K, 5710407]
[paragraph, [52.0, 422.0, 741.0, 18.0], shoonya_0sR3I7VP2WR17K, 5710407]
[paragraph, [52.0, 440.0, 741.0, 18.0], shoonya_0sR3I7VP2WR17K, 5710407]
[paragraph, [52.0, 458.0, 741.0, 18.0], shoonya_0sR3I7VP2WR17K, 5710407]
[paragraph, [52.0, 476.0, 741.0, 18.0], shoonya_0sR3I7VP2WR17K, 5710407]
[paragraph, [52.0, 494.0, 741.0, 18.0], shoonya_0sR3I7VP2WR17K, 5710407]
[paragraph, [52.0, 512.0, 741.0, 18.0], shoonya_0sR3I7VP2WR17K, 5710407]
[paragraph, [52.0, 530.0, 741.0, 18.0], shoonya_0sR3I7VP2WR17K, 5710407]
[paragraph, [52.0, 548.0, 741.0, 18.0], shoonya_0sR3I7VP2WR17K, 5710407]
[paragraph, [52.0, 569.0, 743.0, 18.0], shoonya_1sO8N4DXETJ1W0, 5710407]
[paragraph, [52.0, 587.0, 743.0, 18.0], shoonya_1sO8N4DXETJ1W0, 5710407]
[paragraph, [52.0, 605.0, 743.0, 18.0], shoonya_1sO8N4DXETJ1W0, 5710407]
[paragraph, [52.0, 623.0, 743.0, 18.0], shoonya_1sO8N4DXETJ1W0, 5710407]
[paragraph, [52.0, 641.0, 743.0, 18.0], shoonya_1sO8N4DXETJ1W0, 5710407]
[paragraph, [52.0, 659.0, 743.0, 18.0], shoonya_1sO8N4DXETJ1W0, 5710407]
[paragraph, [52.0, 677.0, 743.0, 18.0], shoonya_1sO8N4DXETJ1W0, 5710407]
[paragraph, [52.0, 695.0, 743.0, 18.0], shoonya_1sO8N4DXETJ1W0, 5710407]
[paragraph, [52.0, 713.0, 743.0, 18.0], shoonya_1sO8N4DXETJ1W0, 5710407]
[paragraph, [52.0, 731.0, 743.0, 18.0], shoonya_1sO8N4DXETJ1W0, 5710407]
[paragraph, [52.0, 749.0, 743.0, 18.0], shoonya_1sO8N4DXETJ1W0, 5710407]
[paragraph, [52.0, 767.0, 743.0, 18.0], shoonya_1sO8N4DXETJ1W0, 5710407]
[paragraph, [52.0, 785.0, 743.0, 18.0], shoonya_1sO8N4DXETJ1W0, 5710407]
[paragraph, [52.0, 803.0, 743.0, 18.0], shoonya_1sO8N4DXETJ1W0, 5710407]
[paragraph, [52.0, 821.0, 743.0, 18.0], shoonya_1sO8N4DXETJ1W0, 5710407]
[paragraph, [52.0, 839.0, 743.0, 18.0], shoonya_1sO8N4DXETJ1W0, 5710407]
[paragraph, [52.0, 857.0, 743.0, 18.0], shoonya_1sO8N4DXETJ1W0, 5710407]
[paragraph, [52.0, 875.0, 743.0, 18.0], shoonya_1sO8N4DXETJ1W0, 5710407]
[paragraph, [52.0, 893.0, 743.0, 18.0], shoonya_1sO8N4DXETJ1W0, 5710407]
