[6000, 4167]
[folio, [1312.0, 619.0, 1541.0, 52.5], UYfsIzxHrs, 5721176]
[folio, [1312.0, 671.5, 1541.0, 52.5], UYfsIzxHrs, 5721176]
[paragraph, [588.0, 901.0, 2995.0, 52.5], bT1DkcXGYo, 5721176]
[paragraph, [588.0, 953.5, 2995.0, 52.5], bT1DkcXGYo, 5721176]
[paragraph, [588.0, 1006.0, 2995.0, 52.5], bT1DkcXGYo, 5721176]
[paragraph, [588.0, 1058.5, 2995.0, 52.5], bT1DkcXGYo, 5721176]
[paragraph, [588.0, 1111.0, 2995.0, 52.5], bT1DkcXGYo, 5721176]
[paragraph, [588.0, 1163.5, 2995.0, 52.5], bT1DkcXGYo, 5721176]
[paragraph, [588.0, 1216.0, 2995.0, 52.5], bT1DkcXGYo, 5721176]
[paragraph, [588.0, 1268.5, 2995.0, 52.5], bT1DkcXGYo, 5721176]
[paragraph, [588.0, 1321.0, 2995.0, 52.5], bT1DkcXGYo, 5721176]
[paragraph, [588.0, 1373.5, 2995.0, 52.5], bT1DkcXGYo, 5721176]
[paragraph, [588.0, 1426.0, 2995.0, 52.5], bT1DkcXGYo, 5721176]
[paragraph, [588.0, 1478.5, 2995.0, 52.5], bT1DkcXGYo, 5721176]
[paragraph, [588.0, 1531.0, 2995.0, 52.5], bT1DkcXGYo, 5721176]
[paragraph, [588.0, 1583.5, 2995.0, 52.5], bT1DkcXGYo, 5721176]
[paragraph, [588.0, 1636.0, 2995.0, 52.5], bT1DkcXGYo, 5721176]
[paragraph, [588.0, 1688.5, 2995.0, 52.5], bT1DkcXGYo, 5721176]
[paragraph, [588.0, 1741.0, 2995.0, 52.5], bT1DkcXGYo, 5721176]
[paragraph, [588.0, 1793.5, 2995.0, 52.5], bT1DkcXGYo, 5721176]
[paragraph, [593.0, 1885.0, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 1937.5, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 1990.0, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 2042.5, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 2095.0, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 2147.5, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 2200.0, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 2252.5, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 2305.0, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 2357.5, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 2410.0, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 2462.5, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 2515.0, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 2567.5, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 2620.0, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 2672.5, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 2725.0, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 2777.5, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 2830.0, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 2882.5, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 2935.0, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 2987.5, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 3040.0, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 3092.5, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 3145.0, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 3197.5, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 3250.0, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 3302.5, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 3355.0, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 3407.5, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [593.0, 3460.0, 2979.0, 52.5], Hp0uu4xxtx, 5721176]
[paragraph, [575.0, 3557.0, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 3609.5, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 3662.0, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 3714.5, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 3767.0, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 3819.5, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 3872.0, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 3924.5, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 3977.0, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 4029.5, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 4082.0, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 4134.5, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 4187.0, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 4239.5, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 4292.0, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 4344.5, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 4397.0, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 4449.5, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 4502.0, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 4554.5, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 4607.0, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 4659.5, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 4712.0, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 4764.5, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 4817.0, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 4869.5, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 4922.0, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 4974.5, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 5027.0, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 5079.5, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 5132.0, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 5184.5, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
[paragraph, [575.0, 5237.0, 3067.0, 52.5], shoonya_0sOW01MOJKFJGT, 5721176]
