[5159, 3825]
[section-title, [549.0, 736.0, 392.0, 93.0], aB7uL7ddPf, 6476528]
[paragraph, [659.0, 1346.0, 2640.0, 52.5], shoonya_0sQE162X7MP2NR, 6476528]
[paragraph, [659.0, 1398.5, 2640.0, 52.5], shoonya_0sQE162X7MP2NR, 6476528]
[paragraph, [659.0, 1451.0, 2640.0, 52.5], shoonya_0sQE162X7MP2NR, 6476528]
[paragraph, [659.0, 1503.5, 2640.0, 52.5], shoonya_0sQE162X7MP2NR, 6476528]
[paragraph, [659.0, 1556.0, 2640.0, 52.5], shoonya_0sQE162X7MP2NR, 6476528]
[paragraph, [664.0, 1659.0, 2629.0, 52.5], WHdLcdpDDs, 6476528]
[paragraph, [664.0, 1711.5, 2629.0, 52.5], WHdLcdpDDs, 6476528]
[paragraph, [664.0, 1764.0, 2629.0, 52.5], WHdLcdpDDs, 6476528]
[paragraph, [664.0, 1816.5, 2629.0, 52.5], WHdLcdpDDs, 6476528]
[paragraph, [664.0, 1869.0, 2629.0, 52.5], WHdLcdpDDs, 6476528]
[paragraph, [664.0, 1921.5, 2629.0, 52.5], WHdLcdpDDs, 6476528]
[paragraph, [678.0, 2051.0, 2610.0, 52.5], RsB8t0BMiU, 6476528]
[paragraph, [678.0, 2103.5, 2610.0, 52.5], RsB8t0BMiU, 6476528]
[paragraph, [678.0, 2156.0, 2610.0, 52.5], RsB8t0BMiU, 6476528]
[paragraph, [678.0, 2208.5, 2610.0, 52.5], RsB8t0BMiU, 6476528]
[paragraph, [678.0, 2261.0, 2610.0, 52.5], RsB8t0BMiU, 6476528]
[paragraph, [678.0, 2313.5, 2610.0, 52.5], RsB8t0BMiU, 6476528]
[paragraph, [678.0, 2366.0, 2610.0, 52.5], RsB8t0BMiU, 6476528]
[paragraph, [678.0, 2418.5, 2610.0, 52.5], RsB8t0BMiU, 6476528]
[paragraph, [678.0, 2471.0, 2610.0, 52.5], RsB8t0BMiU, 6476528]
[paragraph, [678.0, 2523.5, 2610.0, 52.5], RsB8t0BMiU, 6476528]
[paragraph, [674.0, 2596.0, 2624.0, 52.5], pUdQpJyR7z, 6476528]
[paragraph, [674.0, 2648.5, 2624.0, 52.5], pUdQpJyR7z, 6476528]
[paragraph, [674.0, 2701.0, 2624.0, 52.5], pUdQpJyR7z, 6476528]
[paragraph, [674.0, 2753.5, 2624.0, 52.5], pUdQpJyR7z, 6476528]
[paragraph, [674.0, 2806.0, 2624.0, 52.5], pUdQpJyR7z, 6476528]
[paragraph, [674.0, 2858.5, 2624.0, 52.5], pUdQpJyR7z, 6476528]
[paragraph, [674.0, 2911.0, 2624.0, 52.5], pUdQpJyR7z, 6476528]
[paragraph, [674.0, 2963.5, 2624.0, 52.5], pUdQpJyR7z, 6476528]
[paragraph, [674.0, 3016.0, 2624.0, 52.5], pUdQpJyR7z, 6476528]
[paragraph, [674.0, 3068.5, 2624.0, 52.5], pUdQpJyR7z, 6476528]
[paragraph, [678.0, 3141.0, 2615.0, 52.5], mvoBjJ0xYG, 6476528]
[paragraph, [678.0, 3193.5, 2615.0, 52.5], mvoBjJ0xYG, 6476528]
[paragraph, [678.0, 3246.0, 2615.0, 52.5], mvoBjJ0xYG, 6476528]
[paragraph, [678.0, 3298.5, 2615.0, 52.5], mvoBjJ0xYG, 6476528]
[paragraph, [678.0, 3351.0, 2615.0, 52.5], mvoBjJ0xYG, 6476528]
[paragraph, [678.0, 3403.5, 2615.0, 52.5], mvoBjJ0xYG, 6476528]
[paragraph, [678.0, 3456.0, 2615.0, 52.5], mvoBjJ0xYG, 6476528]
[paragraph, [678.0, 3508.5, 2615.0, 52.5], mvoBjJ0xYG, 6476528]
[paragraph, [678.0, 3561.0, 2615.0, 52.5], mvoBjJ0xYG, 6476528]
[paragraph, [678.0, 3700.0, 2601.0, 52.5], 659W2kOJkZ, 6476528]
[paragraph, [678.0, 3752.5, 2601.0, 52.5], 659W2kOJkZ, 6476528]
[paragraph, [678.0, 3805.0, 2601.0, 52.5], 659W2kOJkZ, 6476528]
[paragraph, [678.0, 3857.5, 2601.0, 52.5], 659W2kOJkZ, 6476528]
[paragraph, [678.0, 3910.0, 2601.0, 52.5], 659W2kOJkZ, 6476528]
[paragraph, [678.0, 3962.5, 2601.0, 52.5], 659W2kOJkZ, 6476528]
[paragraph, [678.0, 4015.0, 2601.0, 52.5], 659W2kOJkZ, 6476528]
[paragraph, [678.0, 4067.5, 2601.0, 52.5], 659W2kOJkZ, 6476528]
[paragraph, [678.0, 4120.0, 2601.0, 52.5], 659W2kOJkZ, 6476528]
[paragraph, [678.0, 4172.5, 2601.0, 52.5], 659W2kOJkZ, 6476528]
[paragraph, [678.0, 4225.0, 2601.0, 52.5], 659W2kOJkZ, 6476528]
[folio, [545.0, 4628.0, 358.0, 52.5], cAMmkbQLlX, 6476528]
[folio, [545.0, 4680.5, 358.0, 52.5], cAMmkbQLlX, 6476528]
[jumpline, [2897.0, 4642.0, 420.0, 52.5], karrInDyFM, 6476528]
[jumpline, [2897.0, 4694.5, 420.0, 52.5], karrInDyFM, 6476528]
