[1253, 903]
[chapter-title, [272.0, 39.0, 254.0, 30.0], shoonya_7sGRUD3L2NOE4T, 5776030]
[paragraph, [80.0, 79.0, 640.0, 18.0], shoonya_8s5YW9OX5QDM27, 5776030]
[paragraph, [80.0, 97.0, 640.0, 18.0], shoonya_8s5YW9OX5QDM27, 5776030]
[paragraph, [79.0, 120.0, 639.0, 18.0], shoonya_4s5GFZVVU1D35S, 5776030]
[paragraph, [79.0, 138.0, 639.0, 18.0], shoonya_4s5GFZVVU1D35S, 5776030]
[paragraph, [79.0, 156.0, 639.0, 18.0], shoonya_4s5GFZVVU1D35S, 5776030]
[paragraph, [71.0, 183.0, 647.0, 18.0], CoQ0xxjT20, 5776030]
[paragraph, [71.0, 201.0, 647.0, 18.0], CoQ0xxjT20, 5776030]
[paragraph, [71.0, 219.0, 647.0, 18.0], CoQ0xxjT20, 5776030]
[paragraph, [71.0, 237.0, 647.0, 18.0], CoQ0xxjT20, 5776030]
[paragraph, [70.0, 251.0, 652.0, 18.0], RcGo8a7kob, 5776030]
[paragraph, [70.0, 269.0, 652.0, 18.0], RcGo8a7kob, 5776030]
[paragraph, [70.0, 287.0, 652.0, 18.0], RcGo8a7kob, 5776030]
[paragraph, [81.0, 307.0, 641.0, 18.0], shoonya_2s3I0HYY9UL7PH, 5776030]
[paragraph, [81.0, 325.0, 641.0, 18.0], shoonya_2s3I0HYY9UL7PH, 5776030]
[paragraph, [102.0, 357.0, 221.0, 18.0], shoonya_3s9YBG84S0N4EL, 5776030]
[paragraph, [104.0, 383.0, 459.0, 18.0], shoonya_6sG5BXC30H1P2D, 5776030]
[paragraph, [72.0, 410.0, 643.0, 18.0], shoonya_13sRC5BFVJ71M6, 5776030]
[paragraph, [72.0, 428.0, 643.0, 18.0], shoonya_13sRC5BFVJ71M6, 5776030]
[paragraph, [102.0, 457.0, 62.0, 18.0], shoonya_11s8L8FDWI8OX7, 5776030]
[paragraph, [79.0, 484.0, 639.0, 18.0], shoonya_0sBU4YGNR1AWUW, 5776030]
[paragraph, [79.0, 502.0, 639.0, 18.0], shoonya_0sBU4YGNR1AWUW, 5776030]
[paragraph, [79.0, 520.0, 639.0, 18.0], shoonya_0sBU4YGNR1AWUW, 5776030]
[paragraph, [79.0, 538.0, 639.0, 18.0], shoonya_0sBU4YGNR1AWUW, 5776030]
[paragraph, [79.0, 556.0, 639.0, 18.0], shoonya_0sBU4YGNR1AWUW, 5776030]
[paragraph, [79.0, 574.0, 639.0, 18.0], shoonya_0sBU4YGNR1AWUW, 5776030]
[paragraph, [79.0, 592.0, 639.0, 18.0], shoonya_0sBU4YGNR1AWUW, 5776030]
[paragraph, [79.0, 610.0, 639.0, 18.0], shoonya_0sBU4YGNR1AWUW, 5776030]
[paragraph, [79.0, 628.0, 639.0, 18.0], shoonya_0sBU4YGNR1AWUW, 5776030]
[paragraph, [80.0, 660.0, 637.0, 18.0], shoonya_9sZN7MD7D3682B, 5776030]
[paragraph, [80.0, 678.0, 637.0, 18.0], shoonya_9sZN7MD7D3682B, 5776030]
[paragraph, [80.0, 696.0, 637.0, 18.0], shoonya_9sZN7MD7D3682B, 5776030]
[paragraph, [78.0, 712.0, 636.0, 18.0], shoonya_1sCEAOJ6RGVJKY, 5776030]
[paragraph, [78.0, 730.0, 636.0, 18.0], shoonya_1sCEAOJ6RGVJKY, 5776030]
[paragraph, [78.0, 748.0, 636.0, 18.0], shoonya_1sCEAOJ6RGVJKY, 5776030]
[paragraph, [78.0, 766.0, 636.0, 18.0], shoonya_1sCEAOJ6RGVJKY, 5776030]
[paragraph, [78.0, 784.0, 636.0, 18.0], shoonya_1sCEAOJ6RGVJKY, 5776030]
[paragraph, [78.0, 811.0, 639.0, 18.0], shoonya_5s1AC9FPNVNMSW, 5776030]
[paragraph, [78.0, 829.0, 639.0, 18.0], shoonya_5s1AC9FPNVNMSW, 5776030]
[paragraph, [78.0, 847.0, 639.0, 18.0], shoonya_5s1AC9FPNVNMSW, 5776030]
[paragraph, [78.0, 865.0, 639.0, 18.0], shoonya_5s1AC9FPNVNMSW, 5776030]
[paragraph, [78.0, 883.0, 639.0, 18.0], shoonya_5s1AC9FPNVNMSW, 5776030]
[paragraph, [78.0, 901.0, 639.0, 18.0], shoonya_5s1AC9FPNVNMSW, 5776030]
[paragraph, [78.0, 919.0, 639.0, 18.0], shoonya_5s1AC9FPNVNMSW, 5776030]
[paragraph, [78.0, 937.0, 639.0, 18.0], shoonya_5s1AC9FPNVNMSW, 5776030]
[paragraph, [78.0, 955.0, 639.0, 18.0], shoonya_5s1AC9FPNVNMSW, 5776030]
[paragraph, [78.0, 973.0, 639.0, 18.0], shoonya_5s1AC9FPNVNMSW, 5776030]
[paragraph, [78.0, 991.0, 639.0, 18.0], shoonya_5s1AC9FPNVNMSW, 5776030]
[paragraph, [81.0, 1008.0, 629.0, 18.0], shoonya_12sW2VKHSQH82Q, 5776030]
[paragraph, [81.0, 1026.0, 629.0, 18.0], shoonya_12sW2VKHSQH82Q, 5776030]
[paragraph, [81.0, 1044.0, 629.0, 18.0], shoonya_12sW2VKHSQH82Q, 5776030]
[paragraph, [98.0, 1057.0, 309.0, 18.0], 1DCytvrT4j, 5776030]
