[1418, 1064]
[section-title, [501.0, 88.0, 139.0, 30.0], 3LBFaV_swJ, 6476689]
[paragraph, [72.0, 150.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 168.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 186.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 204.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 222.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 240.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 258.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 276.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 294.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 312.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 330.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 348.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 366.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 384.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 402.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 420.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 438.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 456.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 474.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 492.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 510.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 528.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 546.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 564.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 582.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 600.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 618.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 636.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 654.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 672.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 690.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 708.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 726.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 744.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [72.0, 762.0, 931.0, 18.0], shoonya_1sNIPHPIQ3YG3Q, 6476689]
[paragraph, [76.0, 815.0, 911.0, 18.0], shoonya_0sFK910TC2CGXB, 6476689]
[paragraph, [76.0, 833.0, 911.0, 18.0], shoonya_0sFK910TC2CGXB, 6476689]
[paragraph, [76.0, 851.0, 911.0, 18.0], shoonya_0sFK910TC2CGXB, 6476689]
[paragraph, [76.0, 869.0, 911.0, 18.0], shoonya_0sFK910TC2CGXB, 6476689]
[paragraph, [76.0, 887.0, 911.0, 18.0], shoonya_0sFK910TC2CGXB, 6476689]
[paragraph, [76.0, 905.0, 911.0, 18.0], shoonya_0sFK910TC2CGXB, 6476689]
[paragraph, [76.0, 923.0, 911.0, 18.0], shoonya_0sFK910TC2CGXB, 6476689]
[paragraph, [76.0, 941.0, 911.0, 18.0], shoonya_0sFK910TC2CGXB, 6476689]
[paragraph, [76.0, 959.0, 911.0, 18.0], shoonya_0sFK910TC2CGXB, 6476689]
[paragraph, [76.0, 977.0, 911.0, 18.0], shoonya_0sFK910TC2CGXB, 6476689]
[paragraph, [76.0, 995.0, 911.0, 18.0], shoonya_0sFK910TC2CGXB, 6476689]
[paragraph, [76.0, 1013.0, 911.0, 18.0], shoonya_0sFK910TC2CGXB, 6476689]
[paragraph, [76.0, 1031.0, 911.0, 18.0], shoonya_0sFK910TC2CGXB, 6476689]
[paragraph, [76.0, 1049.0, 911.0, 18.0], shoonya_0sFK910TC2CGXB, 6476689]
[paragraph, [76.0, 1067.0, 911.0, 18.0], shoonya_0sFK910TC2CGXB, 6476689]
[paragraph, [76.0, 1085.0, 911.0, 18.0], shoonya_0sFK910TC2CGXB, 6476689]
[paragraph, [76.0, 1103.0, 911.0, 18.0], shoonya_0sFK910TC2CGXB, 6476689]
[paragraph, [76.0, 1121.0, 911.0, 18.0], shoonya_0sFK910TC2CGXB, 6476689]
[paragraph, [76.0, 1139.0, 911.0, 18.0], shoonya_0sFK910TC2CGXB, 6476689]
[paragraph, [76.0, 1157.0, 911.0, 18.0], shoonya_0sFK910TC2CGXB, 6476689]
[paragraph, [76.0, 1175.0, 911.0, 18.0], shoonya_0sFK910TC2CGXB, 6476689]
[paragraph, [76.0, 1193.0, 911.0, 18.0], shoonya_0sFK910TC2CGXB, 6476689]
[paragraph, [76.0, 1211.0, 911.0, 18.0], shoonya_0sFK910TC2CGXB, 6476689]
[paragraph, [76.0, 1229.0, 911.0, 18.0], shoonya_0sFK910TC2CGXB, 6476689]
[paragraph, [76.0, 1247.0, 911.0, 18.0], shoonya_0sFK910TC2CGXB, 6476689]
