[825, 636]
[section-title, [75.0, 95.0, 390.0, 30.0], 1InwCWq2NH, 5718345]
[author, [141.0, 134.0, 222.0, 18.0], HXDsRrFKWI, 5718345]
[ordered-list, [85.0, 170.0, 349.0, 18.0], shoonya_0sPYZ7ZJ4RRTTG, 5718345]
[ordered-list, [85.0, 188.0, 349.0, 18.0], shoonya_0sPYZ7ZJ4RRTTG, 5718345]
[ordered-list, [85.0, 206.0, 349.0, 18.0], shoonya_0sPYZ7ZJ4RRTTG, 5718345]
[ordered-list, [85.0, 224.0, 349.0, 18.0], shoonya_0sPYZ7ZJ4RRTTG, 5718345]
[ordered-list, [85.0, 242.0, 349.0, 18.0], shoonya_0sPYZ7ZJ4RRTTG, 5718345]
[ordered-list, [85.0, 260.0, 349.0, 18.0], shoonya_0sPYZ7ZJ4RRTTG, 5718345]
[ordered-list, [85.0, 278.0, 349.0, 18.0], shoonya_0sPYZ7ZJ4RRTTG, 5718345]
[ordered-list, [85.0, 296.0, 349.0, 18.0], shoonya_0sPYZ7ZJ4RRTTG, 5718345]
[ordered-list, [85.0, 314.0, 349.0, 18.0], shoonya_0sPYZ7ZJ4RRTTG, 5718345]
[ordered-list, [85.0, 332.0, 349.0, 18.0], shoonya_0sPYZ7ZJ4RRTTG, 5718345]
[ordered-list, [85.0, 350.0, 349.0, 18.0], shoonya_0sPYZ7ZJ4RRTTG, 5718345]
[ordered-list, [85.0, 368.0, 349.0, 18.0], shoonya_0sPYZ7ZJ4RRTTG, 5718345]
[ordered-list, [85.0, 386.0, 349.0, 18.0], shoonya_0sPYZ7ZJ4RRTTG, 5718345]
[ordered-list, [85.0, 404.0, 349.0, 18.0], shoonya_0sPYZ7ZJ4RRTTG, 5718345]
[ordered-list, [85.0, 422.0, 349.0, 18.0], shoonya_0sPYZ7ZJ4RRTTG, 5718345]
[ordered-list, [85.0, 440.0, 349.0, 18.0], shoonya_0sPYZ7ZJ4RRTTG, 5718345]
[ordered-list, [85.0, 458.0, 349.0, 18.0], shoonya_0sPYZ7ZJ4RRTTG, 5718345]
[ordered-list, [85.0, 476.0, 349.0, 18.0], shoonya_0sPYZ7ZJ4RRTTG, 5718345]
[ordered-list, [85.0, 494.0, 349.0, 18.0], shoonya_0sPYZ7ZJ4RRTTG, 5718345]
[ordered-list, [85.0, 512.0, 349.0, 18.0], shoonya_0sPYZ7ZJ4RRTTG, 5718345]
[ordered-list, [85.0, 530.0, 349.0, 18.0], shoonya_0sPYZ7ZJ4RRTTG, 5718345]
[ordered-list, [85.0, 548.0, 349.0, 18.0], shoonya_0sPYZ7ZJ4RRTTG, 5718345]
[ordered-list, [85.0, 566.0, 349.0, 18.0], shoonya_0sPYZ7ZJ4RRTTG, 5718345]
[ordered-list, [85.0, 584.0, 349.0, 18.0], shoonya_0sPYZ7ZJ4RRTTG, 5718345]
[ordered-list, [85.0, 602.0, 349.0, 18.0], shoonya_0sPYZ7ZJ4RRTTG, 5718345]
[ordered-list, [85.0, 620.0, 349.0, 18.0], shoonya_0sPYZ7ZJ4RRTTG, 5718345]
[sub-ordered-list, [246.0, 181.0, 128.0, 18.0], L9dq8_llBG, 5718345]
[sub-ordered-list, [246.0, 199.0, 128.0, 18.0], L9dq8_llBG, 5718345]
[sub-ordered-list, [244.0, 241.0, 114.0, 18.0], zZ3fc_2kl3, 5718345]
[sub-ordered-list, [244.0, 259.0, 114.0, 18.0], zZ3fc_2kl3, 5718345]
[sub-ordered-list, [245.0, 291.0, 120.0, 18.0], ayB1KCaTT9, 5718345]
[sub-ordered-list, [245.0, 309.0, 120.0, 18.0], ayB1KCaTT9, 5718345]
[sub-ordered-list, [242.0, 350.0, 178.0, 18.0], Yt-VknxhsZ, 5718345]
[sub-ordered-list, [242.0, 368.0, 178.0, 18.0], Yt-VknxhsZ, 5718345]
[sub-ordered-list, [235.0, 408.0, 121.0, 18.0], rEOO5E3Not, 5718345]
[sub-ordered-list, [235.0, 426.0, 121.0, 18.0], rEOO5E3Not, 5718345]
[sub-ordered-list, [235.0, 444.0, 121.0, 18.0], rEOO5E3Not, 5718345]
[sub-ordered-list, [234.0, 476.0, 122.0, 18.0], Xue38qz0Aq, 5718345]
[sub-ordered-list, [234.0, 494.0, 122.0, 18.0], Xue38qz0Aq, 5718345]
[sub-ordered-list, [237.0, 552.0, 168.0, 18.0], RgS83Xo5P0, 5718345]
[sub-ordered-list, [237.0, 570.0, 168.0, 18.0], RgS83Xo5P0, 5718345]
[sub-ordered-list, [237.0, 588.0, 168.0, 18.0], RgS83Xo5P0, 5718345]
[sub-ordered-list, [237.0, 606.0, 168.0, 18.0], RgS83Xo5P0, 5718345]
