[1823, 1375]
[folio, [1000.0, 101.0, 269.0, 36.0], FSJqY8_trh, 5683530]
[folio, [633.0, 107.0, 116.0, 36.0], shoonya_4sQFKXBTEGSS42, 5683530]
[paragraph, [702.0, 170.0, 569.0, 36.0], shoonya_2sBKSDH5F3B6RI, 5683530]
[paragraph, [702.0, 206.0, 569.0, 36.0], shoonya_2sBKSDH5F3B6RI, 5683530]
[paragraph, [702.0, 242.0, 569.0, 36.0], shoonya_2sBKSDH5F3B6RI, 5683530]
[paragraph, [702.0, 278.0, 569.0, 36.0], shoonya_2sBKSDH5F3B6RI, 5683530]
[paragraph, [702.0, 314.0, 569.0, 36.0], shoonya_2sBKSDH5F3B6RI, 5683530]
[paragraph, [702.0, 350.0, 569.0, 36.0], shoonya_2sBKSDH5F3B6RI, 5683530]
[paragraph, [702.0, 386.0, 569.0, 36.0], shoonya_2sBKSDH5F3B6RI, 5683530]
[paragraph, [702.0, 422.0, 569.0, 36.0], shoonya_2sBKSDH5F3B6RI, 5683530]
[paragraph, [111.0, 173.0, 570.0, 36.0], shoonya_0sU86RR9OMPE1W, 5683530]
[paragraph, [111.0, 209.0, 570.0, 36.0], shoonya_0sU86RR9OMPE1W, 5683530]
[paragraph, [111.0, 245.0, 570.0, 36.0], shoonya_0sU86RR9OMPE1W, 5683530]
[paragraph, [111.0, 281.0, 570.0, 36.0], shoonya_0sU86RR9OMPE1W, 5683530]
[paragraph, [111.0, 317.0, 570.0, 36.0], shoonya_0sU86RR9OMPE1W, 5683530]
[paragraph, [111.0, 353.0, 570.0, 36.0], shoonya_0sU86RR9OMPE1W, 5683530]
[paragraph, [111.0, 389.0, 570.0, 36.0], shoonya_0sU86RR9OMPE1W, 5683530]
[paragraph, [111.0, 425.0, 570.0, 36.0], shoonya_0sU86RR9OMPE1W, 5683530]
[paragraph, [111.0, 461.0, 570.0, 36.0], shoonya_0sU86RR9OMPE1W, 5683530]
[paragraph, [111.0, 497.0, 570.0, 36.0], shoonya_0sU86RR9OMPE1W, 5683530]
[paragraph, [111.0, 533.0, 570.0, 36.0], shoonya_0sU86RR9OMPE1W, 5683530]
[paragraph, [111.0, 569.0, 570.0, 36.0], shoonya_0sU86RR9OMPE1W, 5683530]
[paragraph, [111.0, 605.0, 570.0, 36.0], shoonya_0sU86RR9OMPE1W, 5683530]
[paragraph, [111.0, 641.0, 570.0, 36.0], shoonya_0sU86RR9OMPE1W, 5683530]
[paragraph, [111.0, 677.0, 570.0, 36.0], shoonya_0sU86RR9OMPE1W, 5683530]
[paragraph, [111.0, 713.0, 570.0, 36.0], shoonya_0sU86RR9OMPE1W, 5683530]
[paragraph, [699.0, 494.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 530.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 566.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 602.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 638.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 674.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 710.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 746.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 782.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 818.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 854.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 890.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 926.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 962.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 998.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 1034.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 1070.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 1106.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 1142.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 1178.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 1214.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 1250.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 1286.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 1322.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 1358.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 1394.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 1430.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 1466.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [699.0, 1502.0, 573.0, 36.0], shoonya_3sSS83S572XLI2, 5683530]
[paragraph, [112.0, 769.0, 574.0, 36.0], shoonya_1sQHO22NOIUNN5, 5683530]
[paragraph, [112.0, 805.0, 574.0, 36.0], shoonya_1sQHO22NOIUNN5, 5683530]
[paragraph, [112.0, 841.0, 574.0, 36.0], shoonya_1sQHO22NOIUNN5, 5683530]
[paragraph, [112.0, 877.0, 574.0, 36.0], shoonya_1sQHO22NOIUNN5, 5683530]
[paragraph, [112.0, 913.0, 574.0, 36.0], shoonya_1sQHO22NOIUNN5, 5683530]
[paragraph, [112.0, 949.0, 574.0, 36.0], shoonya_1sQHO22NOIUNN5, 5683530]
[paragraph, [112.0, 985.0, 574.0, 36.0], shoonya_1sQHO22NOIUNN5, 5683530]
[paragraph, [112.0, 1021.0, 574.0, 36.0], shoonya_1sQHO22NOIUNN5, 5683530]
[paragraph, [112.0, 1057.0, 574.0, 36.0], shoonya_1sQHO22NOIUNN5, 5683530]
[paragraph, [112.0, 1093.0, 574.0, 36.0], shoonya_1sQHO22NOIUNN5, 5683530]
[paragraph, [112.0, 1129.0, 574.0, 36.0], shoonya_1sQHO22NOIUNN5, 5683530]
[paragraph, [112.0, 1165.0, 574.0, 36.0], shoonya_1sQHO22NOIUNN5, 5683530]
[paragraph, [112.0, 1201.0, 574.0, 36.0], shoonya_1sQHO22NOIUNN5, 5683530]
[paragraph, [112.0, 1237.0, 574.0, 36.0], shoonya_1sQHO22NOIUNN5, 5683530]
[paragraph, [112.0, 1273.0, 574.0, 36.0], shoonya_1sQHO22NOIUNN5, 5683530]
[paragraph, [112.0, 1309.0, 574.0, 36.0], shoonya_1sQHO22NOIUNN5, 5683530]
[paragraph, [112.0, 1345.0, 574.0, 36.0], shoonya_1sQHO22NOIUNN5, 5683530]
[paragraph, [112.0, 1381.0, 574.0, 36.0], shoonya_1sQHO22NOIUNN5, 5683530]
[paragraph, [112.0, 1417.0, 574.0, 36.0], shoonya_1sQHO22NOIUNN5, 5683530]
[paragraph, [112.0, 1453.0, 574.0, 36.0], shoonya_1sQHO22NOIUNN5, 5683530]
[paragraph, [112.0, 1489.0, 574.0, 36.0], shoonya_1sQHO22NOIUNN5, 5683530]
[paragraph, [112.0, 1525.0, 574.0, 36.0], shoonya_1sQHO22NOIUNN5, 5683530]
[paragraph, [112.0, 1561.0, 574.0, 36.0], shoonya_1sQHO22NOIUNN5, 5683530]
[paragraph, [112.0, 1597.0, 574.0, 36.0], shoonya_1sQHO22NOIUNN5, 5683530]
[paragraph, [112.0, 1633.0, 574.0, 36.0], shoonya_1sQHO22NOIUNN5, 5683530]
[paragraph, [112.0, 1669.0, 574.0, 36.0], shoonya_1sQHO22NOIUNN5, 5683530]
[paragraph, [700.0, 1559.0, 576.0, 36.0], weXDEVIY0S, 5683530]
[paragraph, [700.0, 1595.0, 576.0, 36.0], weXDEVIY0S, 5683530]
[paragraph, [700.0, 1631.0, 576.0, 36.0], weXDEVIY0S, 5683530]
[paragraph, [700.0, 1667.0, 576.0, 36.0], weXDEVIY0S, 5683530]
