[975, 571]
[chapter-title, [102.0, 18.0, 334.0, 30.0], shoonya_0sD0RXWG6TYEUH, 5776694]
[paragraph, [2.0, 48.0, 540.0, 18.0], wKn9UXN30A, 5776694]
[paragraph, [2.0, 66.0, 540.0, 18.0], wKn9UXN30A, 5776694]
[paragraph, [2.0, 84.0, 540.0, 18.0], wKn9UXN30A, 5776694]
[paragraph, [2.0, 102.0, 540.0, 18.0], wKn9UXN30A, 5776694]
[paragraph, [2.0, 120.0, 540.0, 18.0], wKn9UXN30A, 5776694]
[paragraph, [2.0, 138.0, 540.0, 18.0], wKn9UXN30A, 5776694]
[paragraph, [2.0, 156.0, 540.0, 18.0], wKn9UXN30A, 5776694]
[paragraph, [2.0, 174.0, 540.0, 18.0], wKn9UXN30A, 5776694]
[paragraph, [2.0, 192.0, 540.0, 18.0], wKn9UXN30A, 5776694]
[paragraph, [1.0, 189.0, 543.0, 18.0], QijApivinM, 5776694]
[paragraph, [1.0, 207.0, 543.0, 18.0], QijApivinM, 5776694]
[paragraph, [1.0, 225.0, 543.0, 18.0], QijApivinM, 5776694]
[paragraph, [1.0, 243.0, 543.0, 18.0], QijApivinM, 5776694]
[paragraph, [16.0, 246.0, 532.0, 18.0], DPFfRdbdQ3, 5776694]
[paragraph, [16.0, 264.0, 532.0, 18.0], DPFfRdbdQ3, 5776694]
[paragraph, [16.0, 282.0, 532.0, 18.0], DPFfRdbdQ3, 5776694]
[paragraph, [24.0, 303.0, 530.0, 18.0], d7iN7zuPnq, 5776694]
[paragraph, [24.0, 321.0, 530.0, 18.0], d7iN7zuPnq, 5776694]
[paragraph, [24.0, 339.0, 530.0, 18.0], d7iN7zuPnq, 5776694]
[paragraph, [24.0, 357.0, 530.0, 18.0], d7iN7zuPnq, 5776694]
[paragraph, [24.0, 375.0, 530.0, 18.0], d7iN7zuPnq, 5776694]
[paragraph, [24.0, 393.0, 530.0, 18.0], d7iN7zuPnq, 5776694]
[paragraph, [24.0, 411.0, 530.0, 18.0], d7iN7zuPnq, 5776694]
[paragraph, [24.0, 429.0, 530.0, 18.0], d7iN7zuPnq, 5776694]
[paragraph, [24.0, 447.0, 530.0, 18.0], d7iN7zuPnq, 5776694]
[paragraph, [24.0, 465.0, 530.0, 18.0], d7iN7zuPnq, 5776694]
[paragraph, [24.0, 483.0, 530.0, 18.0], d7iN7zuPnq, 5776694]
[paragraph, [24.0, 501.0, 530.0, 18.0], d7iN7zuPnq, 5776694]
[paragraph, [27.0, 497.0, 521.0, 18.0], Pj3cJS4mJM, 5776694]
[paragraph, [27.0, 515.0, 521.0, 18.0], Pj3cJS4mJM, 5776694]
[paragraph, [27.0, 533.0, 521.0, 18.0], Pj3cJS4mJM, 5776694]
[paragraph, [28.0, 531.0, 527.0, 18.0], Sc15tp6pkT, 5776694]
[paragraph, [28.0, 549.0, 527.0, 18.0], Sc15tp6pkT, 5776694]
[paragraph, [28.0, 567.0, 527.0, 18.0], Sc15tp6pkT, 5776694]
[paragraph, [28.0, 585.0, 527.0, 18.0], Sc15tp6pkT, 5776694]
[paragraph, [28.0, 603.0, 527.0, 18.0], Sc15tp6pkT, 5776694]
[paragraph, [28.0, 621.0, 527.0, 18.0], Sc15tp6pkT, 5776694]
[paragraph, [28.0, 639.0, 527.0, 18.0], Sc15tp6pkT, 5776694]
[paragraph, [27.0, 644.0, 543.0, 18.0], snM66iW4E2, 5776694]
[paragraph, [27.0, 662.0, 543.0, 18.0], snM66iW4E2, 5776694]
[paragraph, [27.0, 680.0, 543.0, 18.0], snM66iW4E2, 5776694]
[paragraph, [27.0, 698.0, 543.0, 18.0], snM66iW4E2, 5776694]
[paragraph, [27.0, 716.0, 543.0, 18.0], snM66iW4E2, 5776694]
[paragraph, [27.0, 734.0, 543.0, 18.0], snM66iW4E2, 5776694]
[paragraph, [27.0, 752.0, 543.0, 18.0], snM66iW4E2, 5776694]
[paragraph, [27.0, 770.0, 543.0, 18.0], snM66iW4E2, 5776694]
[paragraph, [27.0, 788.0, 543.0, 18.0], snM66iW4E2, 5776694]
[paragraph, [27.0, 806.0, 543.0, 18.0], snM66iW4E2, 5776694]
[paragraph, [27.0, 824.0, 543.0, 18.0], snM66iW4E2, 5776694]
[paragraph, [27.0, 842.0, 543.0, 18.0], snM66iW4E2, 5776694]
[paragraph, [27.0, 860.0, 543.0, 18.0], snM66iW4E2, 5776694]
[paragraph, [27.0, 878.0, 543.0, 18.0], snM66iW4E2, 5776694]
