[2200, 1700]
[section-title, [704.0, 123.0, 280.0, 52.5], zcAIuwi-Xt, 5659125]
[sub-section-title, [514.0, 276.0, 661.0, 55.5], o41yt4W8An, 5659125]
[paragraph, [318.0, 385.0, 1028.0, 36.0], shoonya_1sDS6UTIUAQVGS, 5659125]
[paragraph, [318.0, 421.0, 1028.0, 36.0], shoonya_1sDS6UTIUAQVGS, 5659125]
[paragraph, [318.0, 457.0, 1028.0, 36.0], shoonya_1sDS6UTIUAQVGS, 5659125]
[paragraph, [318.0, 493.0, 1028.0, 36.0], shoonya_1sDS6UTIUAQVGS, 5659125]
[paragraph, [318.0, 529.0, 1028.0, 36.0], shoonya_1sDS6UTIUAQVGS, 5659125]
[paragraph, [318.0, 565.0, 1028.0, 36.0], shoonya_1sDS6UTIUAQVGS, 5659125]
[paragraph, [318.0, 601.0, 1028.0, 36.0], shoonya_1sDS6UTIUAQVGS, 5659125]
[paragraph, [318.0, 637.0, 1028.0, 36.0], shoonya_1sDS6UTIUAQVGS, 5659125]
[paragraph, [318.0, 673.0, 1028.0, 36.0], shoonya_1sDS6UTIUAQVGS, 5659125]
[paragraph, [318.0, 709.0, 1028.0, 36.0], shoonya_1sDS6UTIUAQVGS, 5659125]
[paragraph, [318.0, 745.0, 1028.0, 36.0], shoonya_1sDS6UTIUAQVGS, 5659125]
[paragraph, [318.0, 781.0, 1028.0, 36.0], shoonya_1sDS6UTIUAQVGS, 5659125]
[paragraph, [318.0, 817.0, 1028.0, 36.0], shoonya_1sDS6UTIUAQVGS, 5659125]
[paragraph, [318.0, 853.0, 1028.0, 36.0], shoonya_1sDS6UTIUAQVGS, 5659125]
[paragraph, [318.0, 889.0, 1028.0, 36.0], shoonya_1sDS6UTIUAQVGS, 5659125]
[paragraph, [318.0, 925.0, 1028.0, 36.0], shoonya_1sDS6UTIUAQVGS, 5659125]
[paragraph, [318.0, 961.0, 1028.0, 36.0], shoonya_1sDS6UTIUAQVGS, 5659125]
[paragraph, [318.0, 997.0, 1028.0, 36.0], shoonya_1sDS6UTIUAQVGS, 5659125]
[paragraph, [318.0, 1033.0, 1028.0, 36.0], shoonya_1sDS6UTIUAQVGS, 5659125]
[paragraph, [318.0, 1069.0, 1028.0, 36.0], shoonya_1sDS6UTIUAQVGS, 5659125]
