[1447, 1093]
[section-title, [613.0, 120.0, 410.0, 30.0], TYx-L8bjCa, 5715471]
[section-title, [613.0, 150.0, 410.0, 30.0], TYx-L8bjCa, 5715471]
[section-title, [150.0, 126.0, 343.0, 30.0], 0nqCPp1eHA, 5715471]
[section-title, [150.0, 156.0, 343.0, 30.0], 0nqCPp1eHA, 5715471]
[unordered-list, [639.0, 207.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [639.0, 225.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [639.0, 243.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [639.0, 261.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [639.0, 279.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [639.0, 297.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [639.0, 315.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [639.0, 333.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [639.0, 351.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [639.0, 369.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [639.0, 387.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [639.0, 405.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [639.0, 423.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [639.0, 441.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [639.0, 459.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [639.0, 477.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [639.0, 495.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [639.0, 513.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [639.0, 531.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [639.0, 549.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [639.0, 567.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [639.0, 585.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [639.0, 603.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [639.0, 621.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [639.0, 639.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [639.0, 657.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [639.0, 675.0, 371.0, 18.0], shoonya_2sOHSKL9U7A0OL, 5715471]
[unordered-list, [160.0, 210.0, 364.0, 18.0], shoonya_0sN64ZH70VN82W, 5715471]
[unordered-list, [160.0, 228.0, 364.0, 18.0], shoonya_0sN64ZH70VN82W, 5715471]
[unordered-list, [160.0, 246.0, 364.0, 18.0], shoonya_0sN64ZH70VN82W, 5715471]
[unordered-list, [160.0, 264.0, 364.0, 18.0], shoonya_0sN64ZH70VN82W, 5715471]
[unordered-list, [160.0, 282.0, 364.0, 18.0], shoonya_0sN64ZH70VN82W, 5715471]
[unordered-list, [160.0, 300.0, 364.0, 18.0], shoonya_0sN64ZH70VN82W, 5715471]
[unordered-list, [160.0, 318.0, 364.0, 18.0], shoonya_0sN64ZH70VN82W, 5715471]
[unordered-list, [160.0, 336.0, 364.0, 18.0], shoonya_0sN64ZH70VN82W, 5715471]
[unordered-list, [160.0, 354.0, 364.0, 18.0], shoonya_0sN64ZH70VN82W, 5715471]
[unordered-list, [160.0, 372.0, 364.0, 18.0], shoonya_0sN64ZH70VN82W, 5715471]
[unordered-list, [160.0, 390.0, 364.0, 18.0], shoonya_0sN64ZH70VN82W, 5715471]
[unordered-list, [160.0, 408.0, 364.0, 18.0], shoonya_0sN64ZH70VN82W, 5715471]
[unordered-list, [160.0, 426.0, 364.0, 18.0], shoonya_0sN64ZH70VN82W, 5715471]
