[3508, 2481]
[contact-info, [680.0, 349.0, 1120.0, 52.5], shoonya_6sPY4EHTDFKQ82, 6516790]
[contact-info, [680.0, 401.5, 1120.0, 52.5], shoonya_6sPY4EHTDFKQ82, 6516790]
[section-title, [1019.0, 533.0, 423.0, 93.0], btAkhjQlAQ, 6516790]
[folio, [637.0, 762.0, 1199.0, 52.5], shoonya_5s1MTLOEF7TAY9, 6516790]
[dateline, [1076.0, 1020.0, 315.0, 52.5], Vd5pjBvWp9, 6516790]
[paragraph, [215.0, 1284.0, 264.0, 52.5], shoonya_4sOK5WHSG33YOQ, 6516790]
[paragraph, [221.0, 1393.0, 2038.0, 52.5], shoonya_2sIKGE3QVA6U0A, 6516790]
[paragraph, [221.0, 1445.5, 2038.0, 52.5], shoonya_2sIKGE3QVA6U0A, 6516790]
[paragraph, [221.0, 1498.0, 2038.0, 52.5], shoonya_2sIKGE3QVA6U0A, 6516790]
[paragraph, [221.0, 1550.5, 2038.0, 52.5], shoonya_2sIKGE3QVA6U0A, 6516790]
[paragraph, [221.0, 1603.0, 2038.0, 52.5], shoonya_2sIKGE3QVA6U0A, 6516790]
[paragraph, [221.0, 1655.5, 2038.0, 52.5], shoonya_2sIKGE3QVA6U0A, 6516790]
[paragraph, [222.0, 1755.0, 2032.0, 52.5], shoonya_3s28VU2BFV5VNJ, 6516790]
[paragraph, [222.0, 1807.5, 2032.0, 52.5], shoonya_3s28VU2BFV5VNJ, 6516790]
[paragraph, [222.0, 1860.0, 2032.0, 52.5], shoonya_3s28VU2BFV5VNJ, 6516790]
[paragraph, [222.0, 1912.5, 2032.0, 52.5], shoonya_3s28VU2BFV5VNJ, 6516790]
[paragraph, [222.0, 1965.0, 2032.0, 52.5], shoonya_3s28VU2BFV5VNJ, 6516790]
[paragraph, [222.0, 2017.5, 2032.0, 52.5], shoonya_3s28VU2BFV5VNJ, 6516790]
[paragraph, [222.0, 2070.0, 2032.0, 52.5], shoonya_3s28VU2BFV5VNJ, 6516790]
[paragraph, [221.0, 2126.0, 2036.0, 52.5], shoonya_0sMHS6V9C1IZRP, 6516790]
[paragraph, [221.0, 2178.5, 2036.0, 52.5], shoonya_0sMHS6V9C1IZRP, 6516790]
[paragraph, [221.0, 2231.0, 2036.0, 52.5], shoonya_0sMHS6V9C1IZRP, 6516790]
[paragraph, [221.0, 2283.5, 2036.0, 52.5], shoonya_0sMHS6V9C1IZRP, 6516790]
[contact-info, [1829.0, 2708.0, 438.0, 52.5], 2cFnY1K4Wf, 6516790]
[contact-info, [1829.0, 2760.5, 438.0, 52.5], 2cFnY1K4Wf, 6516790]
[contact-info, [988.0, 3276.0, 505.0, 52.5], shoonya_8sSNYYVFI1DYOL, 6516790]
