[1425, 1088]
[chapter-title, [114.0, 111.0, 675.0, 30.0], shoonya_4sPWN1ZQ8DLJYB, 5759485]
[chapter-title, [114.0, 141.0, 675.0, 30.0], shoonya_4sPWN1ZQ8DLJYB, 5759485]
[chapter-title, [114.0, 171.0, 675.0, 30.0], shoonya_4sPWN1ZQ8DLJYB, 5759485]
[headline, [102.0, 242.0, 581.0, 25.5], j_r92EyMJ_, 5759485]
[paragraph, [187.0, 328.0, 676.0, 18.0], 1aXf6TxGDG, 5759485]
[paragraph, [187.0, 346.0, 676.0, 18.0], 1aXf6TxGDG, 5759485]
[paragraph, [187.0, 364.0, 676.0, 18.0], 1aXf6TxGDG, 5759485]
[paragraph, [187.0, 382.0, 676.0, 18.0], 1aXf6TxGDG, 5759485]
[paragraph, [187.0, 400.0, 676.0, 18.0], 1aXf6TxGDG, 5759485]
[paragraph, [187.0, 418.0, 676.0, 18.0], 1aXf6TxGDG, 5759485]
[paragraph, [187.0, 436.0, 676.0, 18.0], 1aXf6TxGDG, 5759485]
[paragraph, [187.0, 454.0, 676.0, 18.0], 1aXf6TxGDG, 5759485]
[paragraph, [187.0, 472.0, 676.0, 18.0], 1aXf6TxGDG, 5759485]
[paragraph, [187.0, 490.0, 676.0, 18.0], 1aXf6TxGDG, 5759485]
[paragraph, [187.0, 508.0, 676.0, 18.0], 1aXf6TxGDG, 5759485]
[paragraph, [187.0, 526.0, 676.0, 18.0], 1aXf6TxGDG, 5759485]
[paragraph, [95.0, 595.0, 853.0, 18.0], shoonya_3sHANFHS0922LL, 5759485]
[paragraph, [95.0, 613.0, 853.0, 18.0], shoonya_3sHANFHS0922LL, 5759485]
[paragraph, [95.0, 631.0, 853.0, 18.0], shoonya_3sHANFHS0922LL, 5759485]
[paragraph, [95.0, 649.0, 853.0, 18.0], shoonya_3sHANFHS0922LL, 5759485]
[paragraph, [95.0, 667.0, 853.0, 18.0], shoonya_3sHANFHS0922LL, 5759485]
[paragraph, [95.0, 685.0, 853.0, 18.0], shoonya_3sHANFHS0922LL, 5759485]
[paragraph, [95.0, 703.0, 853.0, 18.0], shoonya_3sHANFHS0922LL, 5759485]
[paragraph, [95.0, 721.0, 853.0, 18.0], shoonya_3sHANFHS0922LL, 5759485]
[paragraph, [95.0, 739.0, 853.0, 18.0], shoonya_3sHANFHS0922LL, 5759485]
[paragraph, [95.0, 757.0, 853.0, 18.0], shoonya_3sHANFHS0922LL, 5759485]
[paragraph, [95.0, 775.0, 853.0, 18.0], shoonya_3sHANFHS0922LL, 5759485]
[paragraph, [95.0, 793.0, 853.0, 18.0], shoonya_3sHANFHS0922LL, 5759485]
[paragraph, [95.0, 811.0, 853.0, 18.0], shoonya_3sHANFHS0922LL, 5759485]
[paragraph, [95.0, 829.0, 853.0, 18.0], shoonya_3sHANFHS0922LL, 5759485]
[paragraph, [95.0, 847.0, 853.0, 18.0], shoonya_3sHANFHS0922LL, 5759485]
[figure-caption, [306.0, 1156.0, 447.0, 18.0], shoonya_1s2PKNJ59TCJJH, 5759485]
[paragraph, [95.0, 1187.0, 867.0, 18.0], shoonya_6s6VT4KVAWMGKL, 5759485]
[paragraph, [95.0, 1205.0, 867.0, 18.0], shoonya_6s6VT4KVAWMGKL, 5759485]
[paragraph, [95.0, 1223.0, 867.0, 18.0], shoonya_6s6VT4KVAWMGKL, 5759485]
[paragraph, [95.0, 1241.0, 867.0, 18.0], shoonya_6s6VT4KVAWMGKL, 5759485]
[paragraph, [95.0, 1259.0, 867.0, 18.0], shoonya_6s6VT4KVAWMGKL, 5759485]
[paragraph, [95.0, 1277.0, 867.0, 18.0], shoonya_6s6VT4KVAWMGKL, 5759485]
[paragraph, [95.0, 1295.0, 867.0, 18.0], shoonya_6s6VT4KVAWMGKL, 5759485]
[folio, [805.0, 1338.0, 146.0, 18.0], p-q36Sd_kb, 5759485]
