[2200, 1700]
[section-title, [345.0, 82.0, 271.0, 52.5], shoonya_1sOHKBB9BMINPR, 5731293]
[paragraph, [331.0, 151.0, 1098.0, 36.0], shoonya_3sIY8S63WXUNA2, 5731293]
[paragraph, [331.0, 187.0, 1098.0, 36.0], shoonya_3sIY8S63WXUNA2, 5731293]
[paragraph, [331.0, 223.0, 1098.0, 36.0], shoonya_3sIY8S63WXUNA2, 5731293]
[paragraph, [331.0, 259.0, 1098.0, 36.0], shoonya_3sIY8S63WXUNA2, 5731293]
[paragraph, [331.0, 295.0, 1098.0, 36.0], shoonya_3sIY8S63WXUNA2, 5731293]
[paragraph, [331.0, 331.0, 1098.0, 36.0], shoonya_3sIY8S63WXUNA2, 5731293]
[paragraph, [331.0, 367.0, 1098.0, 36.0], shoonya_3sIY8S63WXUNA2, 5731293]
[paragraph, [331.0, 403.0, 1098.0, 36.0], shoonya_3sIY8S63WXUNA2, 5731293]
[paragraph, [331.0, 439.0, 1098.0, 36.0], shoonya_3sIY8S63WXUNA2, 5731293]
[paragraph, [331.0, 475.0, 1098.0, 36.0], shoonya_3sIY8S63WXUNA2, 5731293]
[paragraph, [331.0, 511.0, 1098.0, 36.0], shoonya_3sIY8S63WXUNA2, 5731293]
[paragraph, [331.0, 547.0, 1098.0, 36.0], shoonya_3sIY8S63WXUNA2, 5731293]
[paragraph, [330.0, 611.0, 1100.0, 36.0], shoonya_2sFGSDZ3Y35N06, 5731293]
[paragraph, [330.0, 647.0, 1100.0, 36.0], shoonya_2sFGSDZ3Y35N06, 5731293]
[paragraph, [330.0, 683.0, 1100.0, 36.0], shoonya_2sFGSDZ3Y35N06, 5731293]
[paragraph, [330.0, 719.0, 1100.0, 36.0], shoonya_2sFGSDZ3Y35N06, 5731293]
[paragraph, [330.0, 755.0, 1100.0, 36.0], shoonya_2sFGSDZ3Y35N06, 5731293]
[paragraph, [330.0, 791.0, 1100.0, 36.0], shoonya_2sFGSDZ3Y35N06, 5731293]
[paragraph, [330.0, 827.0, 1100.0, 36.0], shoonya_2sFGSDZ3Y35N06, 5731293]
[paragraph, [330.0, 863.0, 1100.0, 36.0], shoonya_2sFGSDZ3Y35N06, 5731293]
[paragraph, [330.0, 899.0, 1100.0, 36.0], shoonya_2sFGSDZ3Y35N06, 5731293]
[paragraph, [330.0, 935.0, 1100.0, 36.0], shoonya_2sFGSDZ3Y35N06, 5731293]
[paragraph, [331.0, 1009.0, 1095.0, 36.0], shoonya_0s5MFENR88UIV5, 5731293]
[paragraph, [331.0, 1045.0, 1095.0, 36.0], shoonya_0s5MFENR88UIV5, 5731293]
[paragraph, [331.0, 1081.0, 1095.0, 36.0], shoonya_0s5MFENR88UIV5, 5731293]
[paragraph, [331.0, 1117.0, 1095.0, 36.0], shoonya_0s5MFENR88UIV5, 5731293]
[paragraph, [331.0, 1153.0, 1095.0, 36.0], shoonya_0s5MFENR88UIV5, 5731293]
[paragraph, [331.0, 1189.0, 1095.0, 36.0], shoonya_0s5MFENR88UIV5, 5731293]
[paragraph, [331.0, 1225.0, 1095.0, 36.0], shoonya_0s5MFENR88UIV5, 5731293]
[paragraph, [331.0, 1261.0, 1095.0, 36.0], shoonya_0s5MFENR88UIV5, 5731293]
[paragraph, [331.0, 1297.0, 1095.0, 36.0], shoonya_0s5MFENR88UIV5, 5731293]
[paragraph, [331.0, 1333.0, 1095.0, 36.0], shoonya_0s5MFENR88UIV5, 5731293]
[paragraph, [331.0, 1369.0, 1095.0, 36.0], shoonya_0s5MFENR88UIV5, 5731293]
[paragraph, [331.0, 1405.0, 1095.0, 36.0], shoonya_0s5MFENR88UIV5, 5731293]
[paragraph, [331.0, 1441.0, 1095.0, 36.0], shoonya_0s5MFENR88UIV5, 5731293]
[paragraph, [331.0, 1477.0, 1095.0, 36.0], shoonya_0s5MFENR88UIV5, 5731293]
[paragraph, [331.0, 1513.0, 1095.0, 36.0], shoonya_0s5MFENR88UIV5, 5731293]
[paragraph, [331.0, 1549.0, 1095.0, 36.0], shoonya_0s5MFENR88UIV5, 5731293]
[paragraph, [331.0, 1585.0, 1095.0, 36.0], shoonya_0s5MFENR88UIV5, 5731293]
[paragraph, [331.0, 1621.0, 1095.0, 36.0], shoonya_0s5MFENR88UIV5, 5731293]
[paragraph, [331.0, 1657.0, 1095.0, 36.0], shoonya_0s5MFENR88UIV5, 5731293]
[paragraph, [331.0, 1693.0, 1095.0, 36.0], shoonya_0s5MFENR88UIV5, 5731293]
[paragraph, [331.0, 1729.0, 1095.0, 36.0], shoonya_0s5MFENR88UIV5, 5731293]
[paragraph, [331.0, 1765.0, 1095.0, 36.0], shoonya_0s5MFENR88UIV5, 5731293]
[paragraph, [331.0, 1801.0, 1095.0, 36.0], shoonya_0s5MFENR88UIV5, 5731293]
[paragraph, [331.0, 1837.0, 1095.0, 36.0], shoonya_0s5MFENR88UIV5, 5731293]
[paragraph, [331.0, 1873.0, 1095.0, 36.0], shoonya_0s5MFENR88UIV5, 5731293]
[paragraph, [331.0, 1909.0, 1095.0, 36.0], shoonya_0s5MFENR88UIV5, 5731293]
[folio, [445.0, 2015.0, 365.0, 36.0], lFwz_bkbMd, 5731293]
