[1372, 849]
[section-title, [344.0, 71.0, 175.0, 30.0], shoonya_2s2JXNUXOYROK2, 5710136]
[paragraph, [37.0, 120.0, 761.0, 18.0], shoonya_3sN632Z74K7ME5, 5710136]
[paragraph, [37.0, 138.0, 761.0, 18.0], shoonya_3sN632Z74K7ME5, 5710136]
[paragraph, [37.0, 156.0, 761.0, 18.0], shoonya_3sN632Z74K7ME5, 5710136]
[paragraph, [37.0, 174.0, 761.0, 18.0], shoonya_3sN632Z74K7ME5, 5710136]
[paragraph, [37.0, 192.0, 761.0, 18.0], shoonya_3sN632Z74K7ME5, 5710136]
[paragraph, [37.0, 210.0, 761.0, 18.0], shoonya_3sN632Z74K7ME5, 5710136]
[paragraph, [37.0, 228.0, 761.0, 18.0], shoonya_3sN632Z74K7ME5, 5710136]
[paragraph, [45.0, 259.0, 404.0, 18.0], 6Xo9w5VQtT, 5710136]
[paragraph, [45.0, 277.0, 404.0, 18.0], 6Xo9w5VQtT, 5710136]
[paragraph, [48.0, 302.0, 752.0, 18.0], ZSiCtICIEs, 5710136]
[paragraph, [48.0, 320.0, 752.0, 18.0], ZSiCtICIEs, 5710136]
[paragraph, [48.0, 338.0, 752.0, 18.0], ZSiCtICIEs, 5710136]
[paragraph, [48.0, 356.0, 752.0, 18.0], ZSiCtICIEs, 5710136]
[paragraph, [48.0, 374.0, 752.0, 18.0], ZSiCtICIEs, 5710136]
[paragraph, [48.0, 392.0, 752.0, 18.0], ZSiCtICIEs, 5710136]
[paragraph, [48.0, 410.0, 752.0, 18.0], ZSiCtICIEs, 5710136]
[paragraph, [48.0, 428.0, 752.0, 18.0], ZSiCtICIEs, 5710136]
[paragraph, [48.0, 446.0, 752.0, 18.0], ZSiCtICIEs, 5710136]
[paragraph, [48.0, 464.0, 752.0, 18.0], ZSiCtICIEs, 5710136]
[paragraph, [48.0, 482.0, 752.0, 18.0], ZSiCtICIEs, 5710136]
[paragraph, [48.0, 500.0, 752.0, 18.0], ZSiCtICIEs, 5710136]
[paragraph, [48.0, 518.0, 752.0, 18.0], ZSiCtICIEs, 5710136]
[paragraph, [48.0, 536.0, 752.0, 18.0], ZSiCtICIEs, 5710136]
[paragraph, [48.0, 554.0, 752.0, 18.0], ZSiCtICIEs, 5710136]
[paragraph, [48.0, 572.0, 752.0, 18.0], ZSiCtICIEs, 5710136]
[paragraph, [48.0, 590.0, 752.0, 18.0], ZSiCtICIEs, 5710136]
[paragraph, [48.0, 608.0, 752.0, 18.0], ZSiCtICIEs, 5710136]
[paragraph, [50.0, 637.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 655.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 673.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 691.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 709.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 727.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 745.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 763.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 781.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 799.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 817.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 835.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 853.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 871.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 889.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 907.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 925.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 943.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 961.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 979.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 997.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 1015.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 1033.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 1051.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 1069.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 1087.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 1105.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 1123.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 1141.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 1159.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 1177.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 1195.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 1213.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 1231.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 1249.0, 743.0, 18.0], whRKe2Nom5, 5710136]
[paragraph, [50.0, 1267.0, 743.0, 18.0], whRKe2Nom5, 5710136]
