[2339, 1656]
[section-title, [189.0, 199.0, 466.0, 52.5], W7Z65Qkfhp, 5688831]
[reference, [189.0, 265.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 301.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 337.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 373.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 409.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 445.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 481.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 517.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 553.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 589.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 625.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 661.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 697.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 733.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 769.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 805.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 841.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 877.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 913.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 949.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 985.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 1021.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 1057.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 1093.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 1129.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 1165.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 1201.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 1237.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 1273.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 1309.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
[reference, [189.0, 1345.0, 979.0, 36.0], shoonya_1sXZ7LHBXY6FER, 5688831]
