[1650, 1275]
[section-title, [354.0, 159.0, 564.0, 49.5], shoonya_0s3KEYSWFHRRTA, 5709746]
[paragraph, [135.0, 253.0, 1001.0, 36.0], shoonya_4sHXFMOMPH8YX0, 5709746]
[paragraph, [135.0, 289.0, 1001.0, 36.0], shoonya_4sHXFMOMPH8YX0, 5709746]
[paragraph, [135.0, 325.0, 1001.0, 36.0], shoonya_4sHXFMOMPH8YX0, 5709746]
[paragraph, [135.0, 361.0, 1001.0, 36.0], shoonya_4sHXFMOMPH8YX0, 5709746]
[paragraph, [135.0, 397.0, 1001.0, 36.0], shoonya_4sHXFMOMPH8YX0, 5709746]
[paragraph, [135.0, 433.0, 1001.0, 36.0], shoonya_4sHXFMOMPH8YX0, 5709746]
[paragraph, [135.0, 469.0, 1001.0, 36.0], shoonya_4sHXFMOMPH8YX0, 5709746]
[paragraph, [135.0, 505.0, 1001.0, 36.0], shoonya_4sHXFMOMPH8YX0, 5709746]
[paragraph, [135.0, 541.0, 1001.0, 36.0], shoonya_4sHXFMOMPH8YX0, 5709746]
[paragraph, [135.0, 577.0, 1001.0, 36.0], shoonya_4sHXFMOMPH8YX0, 5709746]
[paragraph, [135.0, 613.0, 1001.0, 36.0], shoonya_4sHXFMOMPH8YX0, 5709746]
[paragraph, [135.0, 649.0, 1001.0, 36.0], shoonya_4sHXFMOMPH8YX0, 5709746]
[paragraph, [135.0, 685.0, 1001.0, 36.0], shoonya_4sHXFMOMPH8YX0, 5709746]
[paragraph, [135.0, 721.0, 1001.0, 36.0], shoonya_4sHXFMOMPH8YX0, 5709746]
[paragraph, [135.0, 757.0, 1001.0, 36.0], shoonya_4sHXFMOMPH8YX0, 5709746]
[paragraph, [135.0, 793.0, 1001.0, 36.0], shoonya_4sHXFMOMPH8YX0, 5709746]
[paragraph, [131.0, 851.0, 995.0, 36.0], shoonya_3sU31CCPVMJC6D, 5709746]
[paragraph, [131.0, 887.0, 995.0, 36.0], shoonya_3sU31CCPVMJC6D, 5709746]
[paragraph, [131.0, 923.0, 995.0, 36.0], shoonya_3sU31CCPVMJC6D, 5709746]
[paragraph, [131.0, 959.0, 995.0, 36.0], shoonya_3sU31CCPVMJC6D, 5709746]
[paragraph, [131.0, 995.0, 995.0, 36.0], shoonya_3sU31CCPVMJC6D, 5709746]
[paragraph, [131.0, 1031.0, 995.0, 36.0], shoonya_3sU31CCPVMJC6D, 5709746]
[paragraph, [131.0, 1067.0, 995.0, 36.0], shoonya_3sU31CCPVMJC6D, 5709746]
[paragraph, [131.0, 1103.0, 995.0, 36.0], shoonya_3sU31CCPVMJC6D, 5709746]
[paragraph, [131.0, 1139.0, 995.0, 36.0], shoonya_3sU31CCPVMJC6D, 5709746]
[paragraph, [131.0, 1175.0, 995.0, 36.0], shoonya_3sU31CCPVMJC6D, 5709746]
[paragraph, [131.0, 1211.0, 995.0, 36.0], shoonya_3sU31CCPVMJC6D, 5709746]
[paragraph, [126.0, 1251.0, 1009.0, 36.0], shoonya_2sTDXLCQHZESDI, 5709746]
[paragraph, [126.0, 1287.0, 1009.0, 36.0], shoonya_2sTDXLCQHZESDI, 5709746]
[paragraph, [126.0, 1323.0, 1009.0, 36.0], shoonya_2sTDXLCQHZESDI, 5709746]
[paragraph, [126.0, 1359.0, 1009.0, 36.0], shoonya_2sTDXLCQHZESDI, 5709746]
[paragraph, [126.0, 1395.0, 1009.0, 36.0], shoonya_2sTDXLCQHZESDI, 5709746]
[paragraph, [126.0, 1431.0, 1009.0, 36.0], shoonya_2sTDXLCQHZESDI, 5709746]
[paragraph, [126.0, 1467.0, 1009.0, 36.0], shoonya_2sTDXLCQHZESDI, 5709746]
[paragraph, [126.0, 1503.0, 1009.0, 36.0], shoonya_2sTDXLCQHZESDI, 5709746]
