[3509, 2480]
[section-title, [579.0, 530.0, 1345.0, 93.0], lK0IqG3Rsx, 5723964]
[paragraph, [361.0, 767.0, 1786.0, 52.5], shoonya_1sY6T0LHVT4531, 5723964]
[paragraph, [361.0, 819.5, 1786.0, 52.5], shoonya_1sY6T0LHVT4531, 5723964]
[paragraph, [361.0, 872.0, 1786.0, 52.5], shoonya_1sY6T0LHVT4531, 5723964]
[paragraph, [361.0, 924.5, 1786.0, 52.5], shoonya_1sY6T0LHVT4531, 5723964]
[paragraph, [361.0, 977.0, 1786.0, 52.5], shoonya_1sY6T0LHVT4531, 5723964]
[paragraph, [361.0, 1029.5, 1786.0, 52.5], shoonya_1sY6T0LHVT4531, 5723964]
[paragraph, [361.0, 1082.0, 1786.0, 52.5], shoonya_1sY6T0LHVT4531, 5723964]
[paragraph, [361.0, 1134.5, 1786.0, 52.5], shoonya_1sY6T0LHVT4531, 5723964]
[paragraph, [361.0, 1187.0, 1786.0, 52.5], shoonya_1sY6T0LHVT4531, 5723964]
[paragraph, [361.0, 1239.5, 1786.0, 52.5], shoonya_1sY6T0LHVT4531, 5723964]
[paragraph, [361.0, 1292.0, 1786.0, 52.5], shoonya_1sY6T0LHVT4531, 5723964]
[paragraph, [361.0, 1344.5, 1786.0, 52.5], shoonya_1sY6T0LHVT4531, 5723964]
[paragraph, [361.0, 1397.0, 1786.0, 52.5], shoonya_1sY6T0LHVT4531, 5723964]
[paragraph, [361.0, 1449.5, 1786.0, 52.5], shoonya_1sY6T0LHVT4531, 5723964]
[paragraph, [361.0, 1502.0, 1786.0, 52.5], shoonya_1sY6T0LHVT4531, 5723964]
[paragraph, [361.0, 1554.5, 1786.0, 52.5], shoonya_1sY6T0LHVT4531, 5723964]
[paragraph, [361.0, 1607.0, 1786.0, 52.5], shoonya_1sY6T0LHVT4531, 5723964]
[paragraph, [361.0, 1659.5, 1786.0, 52.5], shoonya_1sY6T0LHVT4531, 5723964]
[paragraph, [361.0, 1712.0, 1786.0, 52.5], shoonya_1sY6T0LHVT4531, 5723964]
[paragraph, [361.0, 1764.5, 1786.0, 52.5], shoonya_1sY6T0LHVT4531, 5723964]
[paragraph, [361.0, 1817.0, 1786.0, 52.5], shoonya_1sY6T0LHVT4531, 5723964]
[paragraph, [361.0, 1869.5, 1786.0, 52.5], shoonya_1sY6T0LHVT4531, 5723964]
[paragraph, [361.0, 1922.0, 1786.0, 52.5], shoonya_1sY6T0LHVT4531, 5723964]
[paragraph, [361.0, 1974.5, 1786.0, 52.5], shoonya_1sY6T0LHVT4531, 5723964]
[paragraph, [353.0, 2117.0, 1794.0, 52.5], XMEVhUO3D_, 5723964]
[paragraph, [353.0, 2169.5, 1794.0, 52.5], XMEVhUO3D_, 5723964]
[paragraph, [353.0, 2222.0, 1794.0, 52.5], XMEVhUO3D_, 5723964]
[paragraph, [353.0, 2274.5, 1794.0, 52.5], XMEVhUO3D_, 5723964]
[paragraph, [353.0, 2327.0, 1794.0, 52.5], XMEVhUO3D_, 5723964]
[paragraph, [353.0, 2379.5, 1794.0, 52.5], XMEVhUO3D_, 5723964]
[paragraph, [353.0, 2432.0, 1794.0, 52.5], XMEVhUO3D_, 5723964]
[paragraph, [353.0, 2484.5, 1794.0, 52.5], XMEVhUO3D_, 5723964]
[paragraph, [353.0, 2537.0, 1794.0, 52.5], XMEVhUO3D_, 5723964]
[paragraph, [353.0, 2589.5, 1794.0, 52.5], XMEVhUO3D_, 5723964]
[paragraph, [353.0, 2642.0, 1794.0, 52.5], XMEVhUO3D_, 5723964]
[paragraph, [353.0, 2694.5, 1794.0, 52.5], XMEVhUO3D_, 5723964]
[paragraph, [353.0, 2747.0, 1794.0, 52.5], XMEVhUO3D_, 5723964]
[paragraph, [353.0, 2799.5, 1794.0, 52.5], XMEVhUO3D_, 5723964]
[paragraph, [353.0, 2852.0, 1794.0, 52.5], XMEVhUO3D_, 5723964]
[paragraph, [353.0, 2904.5, 1794.0, 52.5], XMEVhUO3D_, 5723964]
[paragraph, [353.0, 2957.0, 1794.0, 52.5], XMEVhUO3D_, 5723964]
[paragraph, [353.0, 3009.5, 1794.0, 52.5], XMEVhUO3D_, 5723964]
[paragraph, [353.0, 3062.0, 1794.0, 52.5], XMEVhUO3D_, 5723964]
[folio, [24.0, 3369.0, 2455.0, 52.5], fle6iclQeB, 5723964]
[folio, [24.0, 3421.5, 2455.0, 52.5], fle6iclQeB, 5723964]
