[975, 575]
[chapter-title, [55.0, 22.0, 425.0, 30.0], shoonya_0sB00ENZXKLIMN, 5776118]
[paragraph, [7.0, 76.0, 535.0, 18.0], 9dKQ5Ynv0W, 5776118]
[paragraph, [7.0, 94.0, 535.0, 18.0], 9dKQ5Ynv0W, 5776118]
[paragraph, [7.0, 112.0, 535.0, 18.0], 9dKQ5Ynv0W, 5776118]
[paragraph, [7.0, 130.0, 535.0, 18.0], 9dKQ5Ynv0W, 5776118]
[paragraph, [7.0, 148.0, 535.0, 18.0], 9dKQ5Ynv0W, 5776118]
[paragraph, [7.0, 166.0, 535.0, 18.0], 9dKQ5Ynv0W, 5776118]
[paragraph, [7.0, 184.0, 535.0, 18.0], 9dKQ5Ynv0W, 5776118]
[paragraph, [7.0, 202.0, 535.0, 18.0], 9dKQ5Ynv0W, 5776118]
[paragraph, [7.0, 220.0, 535.0, 18.0], 9dKQ5Ynv0W, 5776118]
[paragraph, [12.0, 291.0, 526.0, 18.0], KculDJWoSr, 5776118]
[paragraph, [12.0, 309.0, 526.0, 18.0], KculDJWoSr, 5776118]
[paragraph, [12.0, 327.0, 526.0, 18.0], KculDJWoSr, 5776118]
[paragraph, [12.0, 345.0, 526.0, 18.0], KculDJWoSr, 5776118]
[paragraph, [12.0, 363.0, 526.0, 18.0], KculDJWoSr, 5776118]
[paragraph, [12.0, 381.0, 526.0, 18.0], KculDJWoSr, 5776118]
[paragraph, [12.0, 399.0, 526.0, 18.0], KculDJWoSr, 5776118]
[paragraph, [12.0, 417.0, 526.0, 18.0], KculDJWoSr, 5776118]
[paragraph, [12.0, 435.0, 526.0, 18.0], KculDJWoSr, 5776118]
[paragraph, [11.0, 449.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[paragraph, [11.0, 467.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[paragraph, [11.0, 485.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[paragraph, [11.0, 503.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[paragraph, [11.0, 521.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[paragraph, [11.0, 539.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[paragraph, [11.0, 557.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[paragraph, [11.0, 575.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[paragraph, [11.0, 593.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[paragraph, [11.0, 611.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[paragraph, [11.0, 629.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[paragraph, [11.0, 647.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[paragraph, [11.0, 665.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[paragraph, [11.0, 683.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[paragraph, [11.0, 701.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[paragraph, [11.0, 719.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[paragraph, [11.0, 737.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[paragraph, [11.0, 755.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[paragraph, [11.0, 773.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[paragraph, [11.0, 791.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[paragraph, [11.0, 809.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[paragraph, [11.0, 827.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[paragraph, [11.0, 845.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[paragraph, [11.0, 863.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[paragraph, [11.0, 881.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[paragraph, [11.0, 899.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[paragraph, [11.0, 917.0, 528.0, 18.0], _Kwxnsz0Bj, 5776118]
[jumpline, [88.0, 924.0, 50.0, 18.0], goMkv2RQAf, 5776118]
