[1723, 1092]
[section-title, [102.0, 100.0, 266.0, 49.5], WpXu-NbtcI, 5680472]
[sub-section-title, [106.0, 165.0, 873.0, 36.0], oNlHMQHPY0, 5680472]
[paragraph, [105.0, 230.0, 886.0, 36.0], shoonya_0sTCSLKQM8IST4, 5680472]
[paragraph, [105.0, 266.0, 886.0, 36.0], shoonya_0sTCSLKQM8IST4, 5680472]
[paragraph, [105.0, 302.0, 886.0, 36.0], shoonya_0sTCSLKQM8IST4, 5680472]
[paragraph, [105.0, 338.0, 886.0, 36.0], shoonya_0sTCSLKQM8IST4, 5680472]
[paragraph, [105.0, 374.0, 886.0, 36.0], shoonya_0sTCSLKQM8IST4, 5680472]
[paragraph, [105.0, 410.0, 886.0, 36.0], shoonya_0sTCSLKQM8IST4, 5680472]
[paragraph, [105.0, 446.0, 886.0, 36.0], shoonya_0sTCSLKQM8IST4, 5680472]
[paragraph, [105.0, 482.0, 886.0, 36.0], shoonya_0sTCSLKQM8IST4, 5680472]
[paragraph, [105.0, 518.0, 886.0, 36.0], shoonya_0sTCSLKQM8IST4, 5680472]
[paragraph, [105.0, 554.0, 886.0, 36.0], shoonya_0sTCSLKQM8IST4, 5680472]
[paragraph, [105.0, 590.0, 886.0, 36.0], shoonya_0sTCSLKQM8IST4, 5680472]
[paragraph, [105.0, 626.0, 886.0, 36.0], shoonya_0sTCSLKQM8IST4, 5680472]
[paragraph, [105.0, 672.0, 885.0, 36.0], FE27IbBd6j, 5680472]
[paragraph, [105.0, 708.0, 885.0, 36.0], FE27IbBd6j, 5680472]
[paragraph, [105.0, 744.0, 885.0, 36.0], FE27IbBd6j, 5680472]
[paragraph, [105.0, 780.0, 885.0, 36.0], FE27IbBd6j, 5680472]
[paragraph, [105.0, 816.0, 885.0, 36.0], FE27IbBd6j, 5680472]
[paragraph, [105.0, 852.0, 885.0, 36.0], FE27IbBd6j, 5680472]
[paragraph, [105.0, 888.0, 885.0, 36.0], FE27IbBd6j, 5680472]
[paragraph, [105.0, 924.0, 885.0, 36.0], FE27IbBd6j, 5680472]
[paragraph, [105.0, 960.0, 885.0, 36.0], FE27IbBd6j, 5680472]
[paragraph, [105.0, 996.0, 885.0, 36.0], FE27IbBd6j, 5680472]
[paragraph, [105.0, 1032.0, 885.0, 36.0], FE27IbBd6j, 5680472]
[paragraph, [105.0, 1068.0, 885.0, 36.0], FE27IbBd6j, 5680472]
[paragraph, [105.0, 1104.0, 885.0, 36.0], FE27IbBd6j, 5680472]
[paragraph, [105.0, 1140.0, 885.0, 36.0], FE27IbBd6j, 5680472]
[paragraph, [105.0, 1176.0, 885.0, 36.0], FE27IbBd6j, 5680472]
[paragraph, [105.0, 1212.0, 885.0, 36.0], FE27IbBd6j, 5680472]
[paragraph, [105.0, 1248.0, 885.0, 36.0], FE27IbBd6j, 5680472]
[paragraph, [105.0, 1284.0, 885.0, 36.0], FE27IbBd6j, 5680472]
[paragraph, [105.0, 1320.0, 885.0, 36.0], FE27IbBd6j, 5680472]
[paragraph, [105.0, 1356.0, 885.0, 36.0], FE27IbBd6j, 5680472]
[paragraph, [105.0, 1392.0, 885.0, 36.0], FE27IbBd6j, 5680472]
[paragraph, [105.0, 1428.0, 885.0, 36.0], FE27IbBd6j, 5680472]
[paragraph, [105.0, 1464.0, 885.0, 36.0], FE27IbBd6j, 5680472]
[paragraph, [105.0, 1500.0, 885.0, 36.0], FE27IbBd6j, 5680472]
[folio, [453.0, 1583.0, 163.0, 36.0], lIBrPBitjn, 5680472]
