[1031, 622]
[section-title, [262.0, 69.0, 100.0, 30.0], shoonya_2sNYB751A8LP93, 5709665]
[paragraph, [56.0, 115.0, 495.0, 18.0], shoonya_3sWR7VIPYS41KE, 5709665]
[paragraph, [56.0, 133.0, 495.0, 18.0], shoonya_3sWR7VIPYS41KE, 5709665]
[paragraph, [56.0, 151.0, 495.0, 18.0], shoonya_3sWR7VIPYS41KE, 5709665]
[paragraph, [56.0, 180.0, 504.0, 18.0], shoonya_1s53HYG11EBQB4, 5709665]
[paragraph, [56.0, 198.0, 504.0, 18.0], shoonya_1s53HYG11EBQB4, 5709665]
[paragraph, [56.0, 216.0, 504.0, 18.0], shoonya_1s53HYG11EBQB4, 5709665]
[paragraph, [56.0, 234.0, 504.0, 18.0], shoonya_1s53HYG11EBQB4, 5709665]
[paragraph, [56.0, 252.0, 504.0, 18.0], shoonya_1s53HYG11EBQB4, 5709665]
[paragraph, [56.0, 270.0, 504.0, 18.0], shoonya_1s53HYG11EBQB4, 5709665]
[paragraph, [56.0, 288.0, 504.0, 18.0], shoonya_1s53HYG11EBQB4, 5709665]
[paragraph, [56.0, 306.0, 504.0, 18.0], shoonya_1s53HYG11EBQB4, 5709665]
[paragraph, [56.0, 324.0, 504.0, 18.0], shoonya_1s53HYG11EBQB4, 5709665]
[paragraph, [56.0, 342.0, 504.0, 18.0], shoonya_1s53HYG11EBQB4, 5709665]
[paragraph, [56.0, 360.0, 504.0, 18.0], shoonya_1s53HYG11EBQB4, 5709665]
[paragraph, [51.0, 390.0, 511.0, 18.0], shoonya_0sEF7LTPS4Y6UI, 5709665]
[paragraph, [51.0, 408.0, 511.0, 18.0], shoonya_0sEF7LTPS4Y6UI, 5709665]
[paragraph, [51.0, 426.0, 511.0, 18.0], shoonya_0sEF7LTPS4Y6UI, 5709665]
[paragraph, [51.0, 444.0, 511.0, 18.0], shoonya_0sEF7LTPS4Y6UI, 5709665]
[paragraph, [51.0, 462.0, 511.0, 18.0], shoonya_0sEF7LTPS4Y6UI, 5709665]
[paragraph, [51.0, 480.0, 511.0, 18.0], shoonya_0sEF7LTPS4Y6UI, 5709665]
[paragraph, [51.0, 498.0, 511.0, 18.0], shoonya_0sEF7LTPS4Y6UI, 5709665]
[paragraph, [51.0, 516.0, 511.0, 18.0], shoonya_0sEF7LTPS4Y6UI, 5709665]
[paragraph, [51.0, 534.0, 511.0, 18.0], shoonya_0sEF7LTPS4Y6UI, 5709665]
[paragraph, [51.0, 552.0, 511.0, 18.0], shoonya_0sEF7LTPS4Y6UI, 5709665]
[paragraph, [51.0, 570.0, 511.0, 18.0], shoonya_0sEF7LTPS4Y6UI, 5709665]
[paragraph, [51.0, 588.0, 511.0, 18.0], shoonya_0sEF7LTPS4Y6UI, 5709665]
[paragraph, [51.0, 606.0, 511.0, 18.0], shoonya_0sEF7LTPS4Y6UI, 5709665]
[paragraph, [51.0, 624.0, 511.0, 18.0], shoonya_0sEF7LTPS4Y6UI, 5709665]
[paragraph, [51.0, 642.0, 511.0, 18.0], shoonya_0sEF7LTPS4Y6UI, 5709665]
[paragraph, [51.0, 660.0, 511.0, 18.0], shoonya_0sEF7LTPS4Y6UI, 5709665]
[paragraph, [51.0, 678.0, 511.0, 18.0], shoonya_0sEF7LTPS4Y6UI, 5709665]
[paragraph, [51.0, 696.0, 511.0, 18.0], shoonya_0sEF7LTPS4Y6UI, 5709665]
[paragraph, [51.0, 714.0, 511.0, 18.0], shoonya_0sEF7LTPS4Y6UI, 5709665]
[paragraph, [51.0, 732.0, 511.0, 18.0], shoonya_0sEF7LTPS4Y6UI, 5709665]
[paragraph, [51.0, 750.0, 511.0, 18.0], shoonya_0sEF7LTPS4Y6UI, 5709665]
[paragraph, [51.0, 768.0, 511.0, 18.0], shoonya_0sEF7LTPS4Y6UI, 5709665]
[paragraph, [51.0, 786.0, 511.0, 18.0], shoonya_0sEF7LTPS4Y6UI, 5709665]
[paragraph, [51.0, 804.0, 511.0, 18.0], shoonya_0sEF7LTPS4Y6UI, 5709665]
[paragraph, [51.0, 822.0, 511.0, 18.0], shoonya_0sEF7LTPS4Y6UI, 5709665]
[paragraph, [51.0, 840.0, 511.0, 18.0], shoonya_0sEF7LTPS4Y6UI, 5709665]
[footnote, [53.0, 873.0, 504.0, 18.0], RbfZC7JyEZ, 5709665]
[footnote, [53.0, 891.0, 504.0, 18.0], RbfZC7JyEZ, 5709665]
[footnote, [53.0, 909.0, 504.0, 18.0], RbfZC7JyEZ, 5709665]
[footnote, [53.0, 927.0, 504.0, 18.0], RbfZC7JyEZ, 5709665]
[footnote, [53.0, 945.0, 504.0, 18.0], RbfZC7JyEZ, 5709665]
