[3960, 3060]
[contact-info, [662.0, 217.0, 1716.0, 52.5], vU2xdxvcmq, 5698202]
[contact-info, [662.0, 269.5, 1716.0, 52.5], vU2xdxvcmq, 5698202]
[contact-info, [662.0, 322.0, 1716.0, 52.5], vU2xdxvcmq, 5698202]
[contact-info, [662.0, 374.5, 1716.0, 52.5], vU2xdxvcmq, 5698202]
[contact-info, [662.0, 427.0, 1716.0, 52.5], vU2xdxvcmq, 5698202]
[contact-info, [662.0, 479.5, 1716.0, 52.5], vU2xdxvcmq, 5698202]
[paragraph, [336.0, 672.0, 2317.0, 52.5], U7gaqq3WWC, 5698202]
[paragraph, [336.0, 724.5, 2317.0, 52.5], U7gaqq3WWC, 5698202]
[paragraph, [345.0, 952.0, 2355.0, 52.5], shoonya_0sV7RE0YST4E58, 5698202]
[paragraph, [345.0, 1004.5, 2355.0, 52.5], shoonya_0sV7RE0YST4E58, 5698202]
[paragraph, [345.0, 1057.0, 2355.0, 52.5], shoonya_0sV7RE0YST4E58, 5698202]
[paragraph, [345.0, 1109.5, 2355.0, 52.5], shoonya_0sV7RE0YST4E58, 5698202]
[paragraph, [345.0, 1162.0, 2355.0, 52.5], shoonya_0sV7RE0YST4E58, 5698202]
[paragraph, [345.0, 1214.5, 2355.0, 52.5], shoonya_0sV7RE0YST4E58, 5698202]
[paragraph, [345.0, 1267.0, 2355.0, 52.5], shoonya_0sV7RE0YST4E58, 5698202]
[paragraph, [345.0, 1319.5, 2355.0, 52.5], shoonya_0sV7RE0YST4E58, 5698202]
[paragraph, [345.0, 1372.0, 2355.0, 52.5], shoonya_0sV7RE0YST4E58, 5698202]
[paragraph, [345.0, 1424.5, 2355.0, 52.5], shoonya_0sV7RE0YST4E58, 5698202]
[paragraph, [345.0, 1477.0, 2355.0, 52.5], shoonya_0sV7RE0YST4E58, 5698202]
[ordered-list, [326.0, 1716.0, 2408.0, 52.5], shoonya_7sPNSD95E1G0FZ, 5698202]
[ordered-list, [326.0, 1768.5, 2408.0, 52.5], shoonya_7sPNSD95E1G0FZ, 5698202]
[ordered-list, [326.0, 1821.0, 2408.0, 52.5], shoonya_7sPNSD95E1G0FZ, 5698202]
[ordered-list, [326.0, 1873.5, 2408.0, 52.5], shoonya_7sPNSD95E1G0FZ, 5698202]
[ordered-list, [326.0, 1926.0, 2408.0, 52.5], shoonya_7sPNSD95E1G0FZ, 5698202]
[ordered-list, [326.0, 1978.5, 2408.0, 52.5], shoonya_7sPNSD95E1G0FZ, 5698202]
[ordered-list, [326.0, 2031.0, 2408.0, 52.5], shoonya_7sPNSD95E1G0FZ, 5698202]
[ordered-list, [326.0, 2083.5, 2408.0, 52.5], shoonya_7sPNSD95E1G0FZ, 5698202]
[ordered-list, [326.0, 2136.0, 2408.0, 52.5], shoonya_7sPNSD95E1G0FZ, 5698202]
[ordered-list, [326.0, 2188.5, 2408.0, 52.5], shoonya_7sPNSD95E1G0FZ, 5698202]
[ordered-list, [326.0, 2241.0, 2408.0, 52.5], shoonya_7sPNSD95E1G0FZ, 5698202]
[ordered-list, [326.0, 2293.5, 2408.0, 52.5], shoonya_7sPNSD95E1G0FZ, 5698202]
[ordered-list, [326.0, 2346.0, 2408.0, 52.5], shoonya_7sPNSD95E1G0FZ, 5698202]
[ordered-list, [326.0, 2398.5, 2408.0, 52.5], shoonya_7sPNSD95E1G0FZ, 5698202]
[ordered-list, [326.0, 2451.0, 2408.0, 52.5], shoonya_7sPNSD95E1G0FZ, 5698202]
[ordered-list, [326.0, 2503.5, 2408.0, 52.5], shoonya_7sPNSD95E1G0FZ, 5698202]
[ordered-list, [326.0, 2556.0, 2408.0, 52.5], shoonya_7sPNSD95E1G0FZ, 5698202]
[ordered-list, [326.0, 2608.5, 2408.0, 52.5], shoonya_7sPNSD95E1G0FZ, 5698202]
[ordered-list, [326.0, 2661.0, 2408.0, 52.5], shoonya_7sPNSD95E1G0FZ, 5698202]
[ordered-list, [326.0, 2713.5, 2408.0, 52.5], shoonya_7sPNSD95E1G0FZ, 5698202]
