[1257, 867]
[chapter-title, [349.0, 27.0, 237.0, 30.0], shoonya_0sLMF2HBMFR3I1, 5775945]
[paragraph, [142.0, 73.0, 655.0, 18.0], 72YO4dUucp, 5775945]
[paragraph, [142.0, 91.0, 655.0, 18.0], 72YO4dUucp, 5775945]
[paragraph, [142.0, 109.0, 655.0, 18.0], 72YO4dUucp, 5775945]
[paragraph, [142.0, 127.0, 655.0, 18.0], 72YO4dUucp, 5775945]
[paragraph, [142.0, 145.0, 655.0, 18.0], 72YO4dUucp, 5775945]
[paragraph, [142.0, 163.0, 655.0, 18.0], 72YO4dUucp, 5775945]
[paragraph, [142.0, 181.0, 655.0, 18.0], 72YO4dUucp, 5775945]
[paragraph, [142.0, 199.0, 655.0, 18.0], 72YO4dUucp, 5775945]
[paragraph, [142.0, 217.0, 655.0, 18.0], 72YO4dUucp, 5775945]
[paragraph, [142.0, 235.0, 655.0, 18.0], 72YO4dUucp, 5775945]
[paragraph, [142.0, 253.0, 655.0, 18.0], 72YO4dUucp, 5775945]
[paragraph, [142.0, 271.0, 655.0, 18.0], 72YO4dUucp, 5775945]
[paragraph, [142.0, 289.0, 655.0, 18.0], 72YO4dUucp, 5775945]
[paragraph, [142.0, 307.0, 655.0, 18.0], 72YO4dUucp, 5775945]
[paragraph, [142.0, 325.0, 655.0, 18.0], 72YO4dUucp, 5775945]
[paragraph, [142.0, 343.0, 655.0, 18.0], 72YO4dUucp, 5775945]
[paragraph, [142.0, 361.0, 655.0, 18.0], 72YO4dUucp, 5775945]
[paragraph, [142.0, 379.0, 655.0, 18.0], 72YO4dUucp, 5775945]
[paragraph, [142.0, 397.0, 655.0, 18.0], 72YO4dUucp, 5775945]
[paragraph, [142.0, 415.0, 655.0, 18.0], 72YO4dUucp, 5775945]
[paragraph, [142.0, 433.0, 655.0, 18.0], 72YO4dUucp, 5775945]
[paragraph, [142.0, 451.0, 655.0, 18.0], 72YO4dUucp, 5775945]
[paragraph, [140.0, 479.0, 659.0, 18.0], pUDD8LAnWO, 5775945]
[paragraph, [140.0, 497.0, 659.0, 18.0], pUDD8LAnWO, 5775945]
[paragraph, [140.0, 515.0, 659.0, 18.0], pUDD8LAnWO, 5775945]
[paragraph, [140.0, 533.0, 659.0, 18.0], pUDD8LAnWO, 5775945]
[paragraph, [140.0, 551.0, 659.0, 18.0], pUDD8LAnWO, 5775945]
[paragraph, [140.0, 569.0, 659.0, 18.0], pUDD8LAnWO, 5775945]
[paragraph, [140.0, 587.0, 659.0, 18.0], pUDD8LAnWO, 5775945]
[paragraph, [140.0, 605.0, 659.0, 18.0], pUDD8LAnWO, 5775945]
[paragraph, [140.0, 623.0, 659.0, 18.0], pUDD8LAnWO, 5775945]
[paragraph, [140.0, 641.0, 659.0, 18.0], pUDD8LAnWO, 5775945]
[paragraph, [140.0, 659.0, 659.0, 18.0], pUDD8LAnWO, 5775945]
[paragraph, [140.0, 677.0, 659.0, 18.0], pUDD8LAnWO, 5775945]
[paragraph, [140.0, 695.0, 659.0, 18.0], pUDD8LAnWO, 5775945]
[paragraph, [140.0, 713.0, 659.0, 18.0], pUDD8LAnWO, 5775945]
[paragraph, [140.0, 731.0, 659.0, 18.0], pUDD8LAnWO, 5775945]
[paragraph, [140.0, 749.0, 659.0, 18.0], pUDD8LAnWO, 5775945]
[paragraph, [140.0, 767.0, 659.0, 18.0], pUDD8LAnWO, 5775945]
[paragraph, [140.0, 785.0, 659.0, 18.0], pUDD8LAnWO, 5775945]
[paragraph, [140.0, 803.0, 659.0, 18.0], pUDD8LAnWO, 5775945]
[paragraph, [137.0, 823.0, 661.0, 18.0], 2jNOOk1eBH, 5775945]
[paragraph, [137.0, 841.0, 661.0, 18.0], 2jNOOk1eBH, 5775945]
[paragraph, [137.0, 859.0, 661.0, 18.0], 2jNOOk1eBH, 5775945]
[paragraph, [137.0, 877.0, 661.0, 18.0], 2jNOOk1eBH, 5775945]
[paragraph, [137.0, 895.0, 661.0, 18.0], 2jNOOk1eBH, 5775945]
[paragraph, [137.0, 913.0, 661.0, 18.0], 2jNOOk1eBH, 5775945]
[paragraph, [137.0, 931.0, 661.0, 18.0], 2jNOOk1eBH, 5775945]
[paragraph, [137.0, 949.0, 661.0, 18.0], 2jNOOk1eBH, 5775945]
[paragraph, [137.0, 967.0, 661.0, 18.0], 2jNOOk1eBH, 5775945]
[paragraph, [137.0, 985.0, 661.0, 18.0], 2jNOOk1eBH, 5775945]
[paragraph, [137.0, 1003.0, 661.0, 18.0], 2jNOOk1eBH, 5775945]
[paragraph, [137.0, 1020.0, 661.0, 18.0], lMnK4EFgDH, 5775945]
[paragraph, [137.0, 1038.0, 661.0, 18.0], lMnK4EFgDH, 5775945]
[paragraph, [137.0, 1056.0, 661.0, 18.0], lMnK4EFgDH, 5775945]
