[1754, 1241]
[chapter-title, [544.0, 102.0, 153.0, 58.5], ipGvQ-UGnJ, 5709322]
[paragraph, [107.0, 262.0, 725.0, 36.0], 4vszDagXfE, 5709322]
[ordered-list, [101.0, 299.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 335.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 371.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 407.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 443.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 479.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 515.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 551.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 587.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 623.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 659.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 695.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 731.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 767.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 803.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 839.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 875.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 911.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 947.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 983.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 1019.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 1055.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 1091.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 1127.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 1163.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 1199.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 1235.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 1271.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 1307.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 1343.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 1379.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 1415.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 1451.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[ordered-list, [101.0, 1487.0, 1037.0, 36.0], shoonya_0s3QH9VB6HLNRO, 5709322]
[sub-ordered-list, [176.0, 355.0, 958.0, 36.0], CMAaAy_pYM, 5709322]
[sub-ordered-list, [176.0, 391.0, 958.0, 36.0], CMAaAy_pYM, 5709322]
[sub-ordered-list, [176.0, 427.0, 958.0, 36.0], CMAaAy_pYM, 5709322]
[sub-ordered-list, [176.0, 463.0, 958.0, 36.0], CMAaAy_pYM, 5709322]
[sub-ordered-list, [176.0, 499.0, 958.0, 36.0], CMAaAy_pYM, 5709322]
[sub-ordered-list, [176.0, 535.0, 958.0, 36.0], CMAaAy_pYM, 5709322]
[sub-ordered-list, [176.0, 571.0, 958.0, 36.0], CMAaAy_pYM, 5709322]
[sub-ordered-list, [176.0, 607.0, 958.0, 36.0], CMAaAy_pYM, 5709322]
[sub-ordered-list, [176.0, 643.0, 958.0, 36.0], CMAaAy_pYM, 5709322]
