[1468, 909]
[headline, [105.0, 82.0, 706.0, 25.5], CRWZnYhOSF, 5770714]
[headline, [105.0, 107.5, 706.0, 25.5], CRWZnYhOSF, 5770714]
[headline, [105.0, 133.0, 706.0, 25.5], CRWZnYhOSF, 5770714]
[author, [298.0, 165.0, 312.0, 18.0], 5_7sPw3iHE, 5770714]
[author, [298.0, 183.0, 312.0, 18.0], 5_7sPw3iHE, 5770714]
[paragraph, [449.0, 242.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 260.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 278.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 296.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 314.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 332.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 350.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 368.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 386.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 404.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 422.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 440.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 458.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 476.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 494.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 512.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 530.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 548.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 566.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 584.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 602.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 620.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 638.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 656.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 674.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 692.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 710.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 728.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 746.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 764.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 782.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 800.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 818.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 836.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 854.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 872.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 890.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 908.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 926.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 944.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 962.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 980.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 998.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 1016.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 1034.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 1052.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 1070.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 1088.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 1106.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 1124.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 1142.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 1160.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 1178.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 1196.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 1214.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 1232.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 1250.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 1268.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 1286.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 1304.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 1322.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 1340.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 1358.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [449.0, 1376.0, 374.0, 18.0], JCuMme4j18, 5770714]
[paragraph, [74.0, 243.0, 374.0, 18.0], OVBc4p643o, 5770714]
[paragraph, [74.0, 261.0, 374.0, 18.0], OVBc4p643o, 5770714]
[paragraph, [74.0, 279.0, 374.0, 18.0], OVBc4p643o, 5770714]
[paragraph, [74.0, 297.0, 374.0, 18.0], OVBc4p643o, 5770714]
[paragraph, [74.0, 315.0, 374.0, 18.0], OVBc4p643o, 5770714]
[paragraph, [74.0, 333.0, 374.0, 18.0], OVBc4p643o, 5770714]
[paragraph, [74.0, 351.0, 374.0, 18.0], OVBc4p643o, 5770714]
[paragraph, [74.0, 369.0, 374.0, 18.0], OVBc4p643o, 5770714]
[paragraph, [74.0, 387.0, 374.0, 18.0], OVBc4p643o, 5770714]
[paragraph, [74.0, 405.0, 374.0, 18.0], OVBc4p643o, 5770714]
[paragraph, [74.0, 423.0, 374.0, 18.0], OVBc4p643o, 5770714]
[paragraph, [74.0, 441.0, 374.0, 18.0], OVBc4p643o, 5770714]
[paragraph, [74.0, 459.0, 374.0, 18.0], OVBc4p643o, 5770714]
[paragraph, [74.0, 477.0, 374.0, 18.0], OVBc4p643o, 5770714]
[paragraph, [74.0, 495.0, 374.0, 18.0], OVBc4p643o, 5770714]
[paragraph, [72.0, 509.0, 372.0, 18.0], nYjq8T1tm4, 5770714]
[paragraph, [72.0, 527.0, 372.0, 18.0], nYjq8T1tm4, 5770714]
[paragraph, [72.0, 545.0, 372.0, 18.0], nYjq8T1tm4, 5770714]
[paragraph, [72.0, 563.0, 372.0, 18.0], nYjq8T1tm4, 5770714]
[paragraph, [72.0, 581.0, 372.0, 18.0], nYjq8T1tm4, 5770714]
[paragraph, [72.0, 599.0, 372.0, 18.0], nYjq8T1tm4, 5770714]
[paragraph, [72.0, 617.0, 372.0, 18.0], nYjq8T1tm4, 5770714]
[paragraph, [72.0, 635.0, 372.0, 18.0], nYjq8T1tm4, 5770714]
[paragraph, [72.0, 653.0, 372.0, 18.0], nYjq8T1tm4, 5770714]
[paragraph, [72.0, 671.0, 372.0, 18.0], nYjq8T1tm4, 5770714]
[paragraph, [72.0, 689.0, 372.0, 18.0], nYjq8T1tm4, 5770714]
[paragraph, [72.0, 707.0, 372.0, 18.0], nYjq8T1tm4, 5770714]
[paragraph, [72.0, 725.0, 372.0, 18.0], nYjq8T1tm4, 5770714]
[paragraph, [72.0, 743.0, 372.0, 18.0], nYjq8T1tm4, 5770714]
[paragraph, [72.0, 761.0, 372.0, 18.0], nYjq8T1tm4, 5770714]
[paragraph, [72.0, 779.0, 372.0, 18.0], nYjq8T1tm4, 5770714]
[paragraph, [72.0, 797.0, 372.0, 18.0], nYjq8T1tm4, 5770714]
[paragraph, [72.0, 815.0, 372.0, 18.0], nYjq8T1tm4, 5770714]
[paragraph, [72.0, 833.0, 372.0, 18.0], nYjq8T1tm4, 5770714]
[paragraph, [72.0, 851.0, 372.0, 18.0], nYjq8T1tm4, 5770714]
[paragraph, [72.0, 869.0, 372.0, 18.0], nYjq8T1tm4, 5770714]
[paragraph, [72.0, 887.0, 372.0, 18.0], nYjq8T1tm4, 5770714]
[paragraph, [72.0, 905.0, 372.0, 18.0], nYjq8T1tm4, 5770714]
[paragraph, [72.0, 923.0, 372.0, 18.0], nYjq8T1tm4, 5770714]
[paragraph, [70.0, 932.0, 371.0, 18.0], RyPDwqbHWM, 5770714]
[paragraph, [70.0, 950.0, 371.0, 18.0], RyPDwqbHWM, 5770714]
[paragraph, [70.0, 968.0, 371.0, 18.0], RyPDwqbHWM, 5770714]
[paragraph, [70.0, 986.0, 371.0, 18.0], RyPDwqbHWM, 5770714]
[paragraph, [70.0, 1004.0, 371.0, 18.0], RyPDwqbHWM, 5770714]
[paragraph, [70.0, 1022.0, 371.0, 18.0], RyPDwqbHWM, 5770714]
[paragraph, [70.0, 1040.0, 371.0, 18.0], RyPDwqbHWM, 5770714]
[paragraph, [70.0, 1058.0, 371.0, 18.0], RyPDwqbHWM, 5770714]
[paragraph, [70.0, 1076.0, 371.0, 18.0], RyPDwqbHWM, 5770714]
[paragraph, [70.0, 1094.0, 371.0, 18.0], RyPDwqbHWM, 5770714]
[paragraph, [70.0, 1112.0, 371.0, 18.0], RyPDwqbHWM, 5770714]
[paragraph, [70.0, 1130.0, 371.0, 18.0], RyPDwqbHWM, 5770714]
[paragraph, [70.0, 1148.0, 371.0, 18.0], RyPDwqbHWM, 5770714]
[paragraph, [70.0, 1166.0, 371.0, 18.0], RyPDwqbHWM, 5770714]
[paragraph, [70.0, 1184.0, 371.0, 18.0], RyPDwqbHWM, 5770714]
[paragraph, [70.0, 1202.0, 371.0, 18.0], RyPDwqbHWM, 5770714]
[paragraph, [70.0, 1220.0, 371.0, 18.0], RyPDwqbHWM, 5770714]
[paragraph, [70.0, 1238.0, 371.0, 18.0], RyPDwqbHWM, 5770714]
[paragraph, [70.0, 1256.0, 371.0, 18.0], RyPDwqbHWM, 5770714]
[paragraph, [70.0, 1274.0, 371.0, 18.0], RyPDwqbHWM, 5770714]
[paragraph, [70.0, 1292.0, 371.0, 18.0], RyPDwqbHWM, 5770714]
[paragraph, [70.0, 1310.0, 371.0, 18.0], RyPDwqbHWM, 5770714]
[paragraph, [70.0, 1328.0, 371.0, 18.0], RyPDwqbHWM, 5770714]
[paragraph, [70.0, 1346.0, 371.0, 18.0], RyPDwqbHWM, 5770714]
[paragraph, [70.0, 1364.0, 371.0, 18.0], RyPDwqbHWM, 5770714]
