[2200, 1700]
[section-title, [714.0, 163.0, 271.0, 52.5], shoonya_9sI17S8932OTCX, 5750249]
[sub-section-title, [226.0, 471.0, 244.0, 55.5], shoonya_10sFNA3YP4919W, 5750249]
[sub-section-title, [226.0, 526.5, 244.0, 55.5], shoonya_10sFNA3YP4919W, 5750249]
[sub-section-title, [226.0, 582.0, 244.0, 55.5], shoonya_10sFNA3YP4919W, 5750249]
[sub-section-title, [226.0, 637.5, 244.0, 55.5], shoonya_10sFNA3YP4919W, 5750249]
[paragraph, [216.0, 901.0, 1145.0, 36.0], b8mquVoXF-, 5750249]
[paragraph, [216.0, 937.0, 1145.0, 36.0], b8mquVoXF-, 5750249]
[paragraph, [216.0, 973.0, 1145.0, 36.0], b8mquVoXF-, 5750249]
[paragraph, [216.0, 1009.0, 1145.0, 36.0], b8mquVoXF-, 5750249]
[paragraph, [216.0, 1045.0, 1145.0, 36.0], b8mquVoXF-, 5750249]
[paragraph, [214.0, 1111.0, 1151.0, 36.0], aVwnDWCDk2, 5750249]
[paragraph, [214.0, 1147.0, 1151.0, 36.0], aVwnDWCDk2, 5750249]
[paragraph, [214.0, 1183.0, 1151.0, 36.0], aVwnDWCDk2, 5750249]
[paragraph, [214.0, 1219.0, 1151.0, 36.0], aVwnDWCDk2, 5750249]
[paragraph, [214.0, 1255.0, 1151.0, 36.0], aVwnDWCDk2, 5750249]
[paragraph, [214.0, 1291.0, 1151.0, 36.0], aVwnDWCDk2, 5750249]
[paragraph, [214.0, 1327.0, 1151.0, 36.0], aVwnDWCDk2, 5750249]
[paragraph, [214.0, 1377.0, 1145.0, 36.0], EbdIjnovZy, 5750249]
[paragraph, [214.0, 1413.0, 1145.0, 36.0], EbdIjnovZy, 5750249]
[paragraph, [214.0, 1449.0, 1145.0, 36.0], EbdIjnovZy, 5750249]
[paragraph, [214.0, 1485.0, 1145.0, 36.0], EbdIjnovZy, 5750249]
[paragraph, [214.0, 1521.0, 1145.0, 36.0], EbdIjnovZy, 5750249]
[paragraph, [201.0, 1585.0, 1158.0, 36.0], Z24eJ4IMDh, 5750249]
[paragraph, [201.0, 1621.0, 1158.0, 36.0], Z24eJ4IMDh, 5750249]
[paragraph, [201.0, 1657.0, 1158.0, 36.0], Z24eJ4IMDh, 5750249]
[paragraph, [201.0, 1693.0, 1158.0, 36.0], Z24eJ4IMDh, 5750249]
[paragraph, [201.0, 1729.0, 1158.0, 36.0], Z24eJ4IMDh, 5750249]
[paragraph, [203.0, 1789.0, 1158.0, 36.0], Olwa-nOkyi, 5750249]
[paragraph, [203.0, 1825.0, 1158.0, 36.0], Olwa-nOkyi, 5750249]
[paragraph, [203.0, 1861.0, 1158.0, 36.0], Olwa-nOkyi, 5750249]
[paragraph, [208.0, 1940.0, 1147.0, 36.0], mN9qV_06KR, 5750249]
[paragraph, [208.0, 1976.0, 1147.0, 36.0], mN9qV_06KR, 5750249]
[paragraph, [208.0, 2012.0, 1147.0, 36.0], mN9qV_06KR, 5750249]
[paragraph, [208.0, 2048.0, 1147.0, 36.0], mN9qV_06KR, 5750249]
