[2325, 1575]
[section-title, [499.0, 132.0, 866.0, 52.5], shoonya_5sCW3SWDJHO4W2, 5716188]
[section-title, [499.0, 184.5, 866.0, 52.5], shoonya_5sCW3SWDJHO4W2, 5716188]
[figure-caption, [283.0, 334.0, 1010.0, 36.0], shoonya_3sAS7GUSYSLSU5, 5716188]
[paragraph, [148.0, 1354.0, 580.0, 36.0], shoonya_2sYYMZ619B4QGY, 5716188]
[paragraph, [148.0, 1390.0, 580.0, 36.0], shoonya_2sYYMZ619B4QGY, 5716188]
[paragraph, [148.0, 1426.0, 580.0, 36.0], shoonya_2sYYMZ619B4QGY, 5716188]
[paragraph, [148.0, 1462.0, 580.0, 36.0], shoonya_2sYYMZ619B4QGY, 5716188]
[paragraph, [148.0, 1498.0, 580.0, 36.0], shoonya_2sYYMZ619B4QGY, 5716188]
[paragraph, [148.0, 1534.0, 580.0, 36.0], shoonya_2sYYMZ619B4QGY, 5716188]
[paragraph, [148.0, 1570.0, 580.0, 36.0], shoonya_2sYYMZ619B4QGY, 5716188]
[paragraph, [148.0, 1606.0, 580.0, 36.0], shoonya_2sYYMZ619B4QGY, 5716188]
[paragraph, [812.0, 1356.0, 633.0, 36.0], shoonya_1sI6VKUJEL89QM, 5716188]
[paragraph, [812.0, 1392.0, 633.0, 36.0], shoonya_1sI6VKUJEL89QM, 5716188]
[paragraph, [812.0, 1428.0, 633.0, 36.0], shoonya_1sI6VKUJEL89QM, 5716188]
[paragraph, [812.0, 1464.0, 633.0, 36.0], shoonya_1sI6VKUJEL89QM, 5716188]
[paragraph, [812.0, 1500.0, 633.0, 36.0], shoonya_1sI6VKUJEL89QM, 5716188]
[paragraph, [812.0, 1536.0, 633.0, 36.0], shoonya_1sI6VKUJEL89QM, 5716188]
[paragraph, [812.0, 1572.0, 633.0, 36.0], shoonya_1sI6VKUJEL89QM, 5716188]
[paragraph, [812.0, 1608.0, 633.0, 36.0], shoonya_1sI6VKUJEL89QM, 5716188]
[paragraph, [812.0, 1644.0, 633.0, 36.0], shoonya_1sI6VKUJEL89QM, 5716188]
[paragraph, [783.0, 1771.0, 689.0, 36.0], bPf2EkvJRR, 5716188]
[paragraph, [783.0, 1807.0, 689.0, 36.0], bPf2EkvJRR, 5716188]
[paragraph, [783.0, 1843.0, 689.0, 36.0], bPf2EkvJRR, 5716188]
[paragraph, [783.0, 1879.0, 689.0, 36.0], bPf2EkvJRR, 5716188]
[paragraph, [783.0, 1915.0, 689.0, 36.0], bPf2EkvJRR, 5716188]
[footnote, [458.0, 2137.0, 994.0, 36.0], Cg7h8x0Dde, 5716188]
[footnote, [458.0, 2173.0, 994.0, 36.0], Cg7h8x0Dde, 5716188]
[footnote, [458.0, 2209.0, 994.0, 36.0], Cg7h8x0Dde, 5716188]
