[975, 575]
[chapter-title, [66.0, 40.0, 399.0, 30.0], shoonya_2s5MGCLECURRRR, 5776471]
[paragraph, [15.0, 72.0, 519.0, 18.0], shoonya_0s8CE47C7QZUBC, 5776471]
[paragraph, [15.0, 90.0, 519.0, 18.0], shoonya_0s8CE47C7QZUBC, 5776471]
[paragraph, [15.0, 108.0, 519.0, 18.0], shoonya_0s8CE47C7QZUBC, 5776471]
[paragraph, [15.0, 126.0, 519.0, 18.0], shoonya_0s8CE47C7QZUBC, 5776471]
[paragraph, [15.0, 144.0, 519.0, 18.0], shoonya_0s8CE47C7QZUBC, 5776471]
[paragraph, [15.0, 162.0, 519.0, 18.0], shoonya_0s8CE47C7QZUBC, 5776471]
[paragraph, [15.0, 180.0, 519.0, 18.0], shoonya_0s8CE47C7QZUBC, 5776471]
[paragraph, [15.0, 198.0, 519.0, 18.0], shoonya_0s8CE47C7QZUBC, 5776471]
[paragraph, [15.0, 216.0, 519.0, 18.0], shoonya_0s8CE47C7QZUBC, 5776471]
[paragraph, [0.0, 230.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 248.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 266.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 284.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 302.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 320.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 338.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 356.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 374.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 392.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 410.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 428.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 446.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 464.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 482.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 500.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 518.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 536.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 554.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 572.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 590.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 608.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 626.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 644.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 662.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 680.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 698.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 716.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 734.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 752.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 770.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 788.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 806.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 824.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 842.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 860.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 878.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
[paragraph, [0.0, 896.0, 545.0, 18.0], shoonya_1sFF7N07BRREKU, 5776471]
