[906, 612]
[section-title, [322.0, 163.0, 76.0, 30.0], xsEJ6HyWPD, 6460593]
[paragraph, [193.0, 206.0, 334.0, 18.0], shoonya_0sROR864OJV47L, 6460593]
[paragraph, [193.0, 224.0, 334.0, 18.0], shoonya_0sROR864OJV47L, 6460593]
[paragraph, [193.0, 242.0, 334.0, 18.0], shoonya_0sROR864OJV47L, 6460593]
[paragraph, [193.0, 260.0, 334.0, 18.0], shoonya_0sROR864OJV47L, 6460593]
[paragraph, [193.0, 278.0, 334.0, 18.0], shoonya_0sROR864OJV47L, 6460593]
[paragraph, [193.0, 296.0, 334.0, 18.0], shoonya_0sROR864OJV47L, 6460593]
[paragraph, [193.0, 314.0, 334.0, 18.0], shoonya_0sROR864OJV47L, 6460593]
[paragraph, [193.0, 332.0, 334.0, 18.0], shoonya_0sROR864OJV47L, 6460593]
[paragraph, [193.0, 350.0, 334.0, 18.0], shoonya_0sROR864OJV47L, 6460593]
[paragraph, [193.0, 368.0, 334.0, 18.0], shoonya_0sROR864OJV47L, 6460593]
[paragraph, [193.0, 386.0, 334.0, 18.0], shoonya_0sROR864OJV47L, 6460593]
[paragraph, [193.0, 404.0, 334.0, 18.0], shoonya_0sROR864OJV47L, 6460593]
[paragraph, [187.0, 425.0, 351.0, 18.0], ISC5WH5uBD, 6460593]
[paragraph, [187.0, 443.0, 351.0, 18.0], ISC5WH5uBD, 6460593]
[paragraph, [187.0, 461.0, 351.0, 18.0], ISC5WH5uBD, 6460593]
[paragraph, [187.0, 479.0, 351.0, 18.0], ISC5WH5uBD, 6460593]
[paragraph, [187.0, 497.0, 351.0, 18.0], ISC5WH5uBD, 6460593]
[paragraph, [187.0, 515.0, 351.0, 18.0], ISC5WH5uBD, 6460593]
[paragraph, [187.0, 533.0, 351.0, 18.0], ISC5WH5uBD, 6460593]
[paragraph, [187.0, 551.0, 351.0, 18.0], ISC5WH5uBD, 6460593]
[paragraph, [187.0, 569.0, 351.0, 18.0], ISC5WH5uBD, 6460593]
[paragraph, [187.0, 587.0, 351.0, 18.0], ISC5WH5uBD, 6460593]
[paragraph, [187.0, 605.0, 351.0, 18.0], ISC5WH5uBD, 6460593]
[paragraph, [187.0, 623.0, 351.0, 18.0], ISC5WH5uBD, 6460593]
[paragraph, [187.0, 641.0, 351.0, 18.0], ISC5WH5uBD, 6460593]
[paragraph, [187.0, 659.0, 351.0, 18.0], ISC5WH5uBD, 6460593]
[paragraph, [187.0, 677.0, 351.0, 18.0], ISC5WH5uBD, 6460593]
[paragraph, [187.0, 695.0, 351.0, 18.0], ISC5WH5uBD, 6460593]
[paragraph, [187.0, 713.0, 351.0, 18.0], ISC5WH5uBD, 6460593]
[paragraph, [187.0, 731.0, 351.0, 18.0], ISC5WH5uBD, 6460593]
