[3960, 3060]
[section-title, [1181.0, 420.0, 669.0, 93.0], 5ZMLP7OO9o, 5698857]
[paragraph, [571.0, 1026.0, 1060.0, 52.5], mx4l2GukJw, 5698857]
[paragraph, [571.0, 1078.5, 1060.0, 52.5], mx4l2GukJw, 5698857]
[paragraph, [571.0, 1131.0, 1060.0, 52.5], mx4l2GukJw, 5698857]
[paragraph, [571.0, 1183.5, 1060.0, 52.5], mx4l2GukJw, 5698857]
[answer, [401.0, 1282.0, 2285.0, 52.5], 8G0wsurUpN, 5698857]
[answer, [401.0, 1334.5, 2285.0, 52.5], 8G0wsurUpN, 5698857]
[answer, [401.0, 1387.0, 2285.0, 52.5], 8G0wsurUpN, 5698857]
[answer, [401.0, 1439.5, 2285.0, 52.5], 8G0wsurUpN, 5698857]
[answer, [401.0, 1492.0, 2285.0, 52.5], 8G0wsurUpN, 5698857]
[answer, [401.0, 1544.5, 2285.0, 52.5], 8G0wsurUpN, 5698857]
[answer, [401.0, 1597.0, 2285.0, 52.5], 8G0wsurUpN, 5698857]
[answer, [401.0, 1649.5, 2285.0, 52.5], 8G0wsurUpN, 5698857]
[answer, [401.0, 1702.0, 2285.0, 52.5], 8G0wsurUpN, 5698857]
[answer, [401.0, 1754.5, 2285.0, 52.5], 8G0wsurUpN, 5698857]
[answer, [401.0, 1807.0, 2285.0, 52.5], 8G0wsurUpN, 5698857]
[answer, [401.0, 1859.5, 2285.0, 52.5], 8G0wsurUpN, 5698857]
[answer, [401.0, 1912.0, 2285.0, 52.5], 8G0wsurUpN, 5698857]
[answer, [401.0, 1964.5, 2285.0, 52.5], 8G0wsurUpN, 5698857]
[answer, [401.0, 2017.0, 2285.0, 52.5], 8G0wsurUpN, 5698857]
[answer, [401.0, 2069.5, 2285.0, 52.5], 8G0wsurUpN, 5698857]
[paragraph, [408.0, 1507.0, 2211.0, 52.5], FAg0mDXNk1, 5698857]
[paragraph, [408.0, 1559.5, 2211.0, 52.5], FAg0mDXNk1, 5698857]
[paragraph, [408.0, 1612.0, 2211.0, 52.5], FAg0mDXNk1, 5698857]
[paragraph, [408.0, 1664.5, 2211.0, 52.5], FAg0mDXNk1, 5698857]
[paragraph, [408.0, 1717.0, 2211.0, 52.5], FAg0mDXNk1, 5698857]
[paragraph, [408.0, 1769.5, 2211.0, 52.5], FAg0mDXNk1, 5698857]
[paragraph, [408.0, 1822.0, 2211.0, 52.5], FAg0mDXNk1, 5698857]
[paragraph, [408.0, 1874.5, 2211.0, 52.5], FAg0mDXNk1, 5698857]
[paragraph, [408.0, 1927.0, 2211.0, 52.5], FAg0mDXNk1, 5698857]
[paragraph, [408.0, 1979.5, 2211.0, 52.5], FAg0mDXNk1, 5698857]
[paragraph, [408.0, 2032.0, 2211.0, 52.5], FAg0mDXNk1, 5698857]
[sidebar, [2411.0, 2289.0, 125.0, 52.5], MskcimJ9y3, 5698857]
[paragraph, [581.0, 2420.0, 1985.0, 52.5], 9a0e6s3uSO, 5698857]
[paragraph, [581.0, 2472.5, 1985.0, 52.5], 9a0e6s3uSO, 5698857]
[paragraph, [581.0, 2525.0, 1985.0, 52.5], 9a0e6s3uSO, 5698857]
[paragraph, [581.0, 2577.5, 1985.0, 52.5], 9a0e6s3uSO, 5698857]
[paragraph, [581.0, 2630.0, 1985.0, 52.5], 9a0e6s3uSO, 5698857]
[paragraph, [581.0, 2682.5, 1985.0, 52.5], 9a0e6s3uSO, 5698857]
[answer, [430.0, 2798.0, 2227.0, 52.5], T_vBvGHnvN, 5698857]
[answer, [430.0, 2850.5, 2227.0, 52.5], T_vBvGHnvN, 5698857]
[answer, [430.0, 2903.0, 2227.0, 52.5], T_vBvGHnvN, 5698857]
[answer, [430.0, 2955.5, 2227.0, 52.5], T_vBvGHnvN, 5698857]
[answer, [430.0, 3008.0, 2227.0, 52.5], T_vBvGHnvN, 5698857]
[answer, [430.0, 3060.5, 2227.0, 52.5], T_vBvGHnvN, 5698857]
[answer, [430.0, 3113.0, 2227.0, 52.5], T_vBvGHnvN, 5698857]
[answer, [430.0, 3165.5, 2227.0, 52.5], T_vBvGHnvN, 5698857]
[answer, [430.0, 3218.0, 2227.0, 52.5], T_vBvGHnvN, 5698857]
[answer, [430.0, 3270.5, 2227.0, 52.5], T_vBvGHnvN, 5698857]
[answer, [430.0, 3323.0, 2227.0, 52.5], T_vBvGHnvN, 5698857]
[answer, [430.0, 3375.5, 2227.0, 52.5], T_vBvGHnvN, 5698857]
[answer, [430.0, 3428.0, 2227.0, 52.5], T_vBvGHnvN, 5698857]
[answer, [430.0, 3480.5, 2227.0, 52.5], T_vBvGHnvN, 5698857]
[answer, [430.0, 3533.0, 2227.0, 52.5], T_vBvGHnvN, 5698857]
[answer, [430.0, 3585.5, 2227.0, 52.5], T_vBvGHnvN, 5698857]
[paragraph, [431.0, 3415.0, 2197.0, 52.5], 0uMVn8atLQ, 5698857]
[paragraph, [431.0, 3467.5, 2197.0, 52.5], 0uMVn8atLQ, 5698857]
[paragraph, [431.0, 3520.0, 2197.0, 52.5], 0uMVn8atLQ, 5698857]
[paragraph, [431.0, 3572.5, 2197.0, 52.5], 0uMVn8atLQ, 5698857]
