[2339, 1656]
[headline, [492.0, 219.0, 430.0, 67.5], tiwIgOVYBo, 5752214]
[paragraph, [261.0, 432.0, 1119.0, 36.0], YXcp-pDwBU, 5752214]
[paragraph, [261.0, 468.0, 1119.0, 36.0], YXcp-pDwBU, 5752214]
[paragraph, [261.0, 504.0, 1119.0, 36.0], YXcp-pDwBU, 5752214]
[paragraph, [261.0, 540.0, 1119.0, 36.0], YXcp-pDwBU, 5752214]
[paragraph, [261.0, 576.0, 1119.0, 36.0], YXcp-pDwBU, 5752214]
[paragraph, [261.0, 612.0, 1119.0, 36.0], YXcp-pDwBU, 5752214]
[paragraph, [261.0, 648.0, 1119.0, 36.0], YXcp-pDwBU, 5752214]
[paragraph, [261.0, 684.0, 1119.0, 36.0], YXcp-pDwBU, 5752214]
[paragraph, [261.0, 720.0, 1119.0, 36.0], YXcp-pDwBU, 5752214]
[paragraph, [261.0, 756.0, 1119.0, 36.0], YXcp-pDwBU, 5752214]
[paragraph, [261.0, 792.0, 1119.0, 36.0], YXcp-pDwBU, 5752214]
[paragraph, [261.0, 828.0, 1119.0, 36.0], YXcp-pDwBU, 5752214]
[paragraph, [261.0, 864.0, 1119.0, 36.0], YXcp-pDwBU, 5752214]
[paragraph, [261.0, 900.0, 1119.0, 36.0], YXcp-pDwBU, 5752214]
[paragraph, [261.0, 936.0, 1119.0, 36.0], YXcp-pDwBU, 5752214]
[paragraph, [261.0, 972.0, 1119.0, 36.0], YXcp-pDwBU, 5752214]
[paragraph, [261.0, 1008.0, 1119.0, 36.0], YXcp-pDwBU, 5752214]
[paragraph, [261.0, 1044.0, 1119.0, 36.0], YXcp-pDwBU, 5752214]
[paragraph, [192.0, 1148.0, 1268.0, 36.0], U7V38xhO9B, 5752214]
[paragraph, [192.0, 1184.0, 1268.0, 36.0], U7V38xhO9B, 5752214]
[paragraph, [192.0, 1220.0, 1268.0, 36.0], U7V38xhO9B, 5752214]
[paragraph, [192.0, 1256.0, 1268.0, 36.0], U7V38xhO9B, 5752214]
[paragraph, [192.0, 1292.0, 1268.0, 36.0], U7V38xhO9B, 5752214]
[paragraph, [192.0, 1328.0, 1268.0, 36.0], U7V38xhO9B, 5752214]
[paragraph, [192.0, 1364.0, 1268.0, 36.0], U7V38xhO9B, 5752214]
[paragraph, [192.0, 1400.0, 1268.0, 36.0], U7V38xhO9B, 5752214]
[paragraph, [192.0, 1436.0, 1268.0, 36.0], U7V38xhO9B, 5752214]
[paragraph, [192.0, 1472.0, 1268.0, 36.0], U7V38xhO9B, 5752214]
[paragraph, [192.0, 1508.0, 1268.0, 36.0], U7V38xhO9B, 5752214]
[paragraph, [192.0, 1544.0, 1268.0, 36.0], U7V38xhO9B, 5752214]
[paragraph, [192.0, 1580.0, 1268.0, 36.0], U7V38xhO9B, 5752214]
[paragraph, [192.0, 1616.0, 1268.0, 36.0], U7V38xhO9B, 5752214]
[paragraph, [192.0, 1652.0, 1268.0, 36.0], U7V38xhO9B, 5752214]
[paragraph, [192.0, 1688.0, 1268.0, 36.0], U7V38xhO9B, 5752214]
[paragraph, [192.0, 1724.0, 1268.0, 36.0], U7V38xhO9B, 5752214]
[paragraph, [192.0, 1760.0, 1268.0, 36.0], U7V38xhO9B, 5752214]
[paragraph, [192.0, 1796.0, 1268.0, 36.0], U7V38xhO9B, 5752214]
[paragraph, [192.0, 1832.0, 1268.0, 36.0], U7V38xhO9B, 5752214]
[paragraph, [192.0, 1868.0, 1268.0, 36.0], U7V38xhO9B, 5752214]
[paragraph, [192.0, 1904.0, 1268.0, 36.0], U7V38xhO9B, 5752214]
