[1754, 1241]
[ordered-list, [160.0, 155.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 191.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 227.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 263.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 299.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 335.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 371.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 407.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 443.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 479.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 515.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 551.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 587.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 623.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 659.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 695.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 731.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 767.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 803.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 839.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 875.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 911.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 947.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 983.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 1019.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 1055.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 1091.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[ordered-list, [160.0, 1127.0, 961.0, 36.0], shoonya_0sE12X6JCCEB00, 5746772]
[sub-unordered-list, [175.0, 252.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 270.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 288.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 306.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 324.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 342.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 360.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 378.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 396.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 414.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 432.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 450.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 468.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 486.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 504.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 522.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 540.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 558.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 576.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 594.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 612.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 630.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 648.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 666.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 684.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 702.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 720.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 738.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 756.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 774.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 792.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 810.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 828.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 846.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 864.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 882.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 900.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 918.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 936.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[sub-unordered-list, [175.0, 954.0, 921.0, 18.0], LqQJUGveTJ, 5746772]
[paragraph, [131.0, 1251.0, 971.0, 36.0], YM49SVDng1, 5746772]
[paragraph, [131.0, 1287.0, 971.0, 36.0], YM49SVDng1, 5746772]
[paragraph, [131.0, 1323.0, 971.0, 36.0], YM49SVDng1, 5746772]
[paragraph, [131.0, 1359.0, 971.0, 36.0], YM49SVDng1, 5746772]
[paragraph, [131.0, 1395.0, 971.0, 36.0], YM49SVDng1, 5746772]
