[1754, 1241]
[section-title, [210.0, 215.0, 910.0, 49.5], qbAzynXQ5P, 5714058]
[section-title, [210.0, 264.5, 910.0, 49.5], qbAzynXQ5P, 5714058]
[paragraph, [210.0, 344.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 380.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 416.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 452.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 488.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 524.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 560.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 596.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 632.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 668.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 704.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 740.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 776.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 812.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 848.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 884.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 920.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 956.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 992.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 1028.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 1064.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 1100.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 1136.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 1172.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 1208.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 1244.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 1280.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 1316.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 1352.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 1388.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 1424.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 1460.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
[paragraph, [210.0, 1496.0, 907.0, 36.0], Ng4cNny3gu, 5714058]
