[7046, 6150]
[unordered-list, [2913.0, 107.0, 2752.0, 52.5], 4Q1BR5sgcm, 5779267]
[unordered-list, [2913.0, 159.5, 2752.0, 52.5], 4Q1BR5sgcm, 5779267]
[unordered-list, [2913.0, 212.0, 2752.0, 52.5], 4Q1BR5sgcm, 5779267]
[unordered-list, [2913.0, 264.5, 2752.0, 52.5], 4Q1BR5sgcm, 5779267]
[unordered-list, [2913.0, 317.0, 2752.0, 52.5], 4Q1BR5sgcm, 5779267]
[unordered-list, [2913.0, 369.5, 2752.0, 52.5], 4Q1BR5sgcm, 5779267]
[unordered-list, [2913.0, 422.0, 2752.0, 52.5], 4Q1BR5sgcm, 5779267]
[unordered-list, [2913.0, 474.5, 2752.0, 52.5], 4Q1BR5sgcm, 5779267]
[unordered-list, [2913.0, 527.0, 2752.0, 52.5], 4Q1BR5sgcm, 5779267]
[unordered-list, [2913.0, 579.5, 2752.0, 52.5], 4Q1BR5sgcm, 5779267]
[unordered-list, [2913.0, 632.0, 2752.0, 52.5], 4Q1BR5sgcm, 5779267]
[unordered-list, [2913.0, 684.5, 2752.0, 52.5], 4Q1BR5sgcm, 5779267]
[unordered-list, [2913.0, 737.0, 2752.0, 52.5], 4Q1BR5sgcm, 5779267]
[unordered-list, [2913.0, 789.5, 2752.0, 52.5], 4Q1BR5sgcm, 5779267]
[unordered-list, [2913.0, 842.0, 2752.0, 52.5], 4Q1BR5sgcm, 5779267]
[unordered-list, [2913.0, 894.5, 2752.0, 52.5], 4Q1BR5sgcm, 5779267]
[unordered-list, [2913.0, 947.0, 2752.0, 52.5], 4Q1BR5sgcm, 5779267]
[unordered-list, [2913.0, 999.5, 2752.0, 52.5], 4Q1BR5sgcm, 5779267]
[unordered-list, [2913.0, 1052.0, 2752.0, 52.5], 4Q1BR5sgcm, 5779267]
[unordered-list, [2913.0, 1104.5, 2752.0, 52.5], 4Q1BR5sgcm, 5779267]
[unordered-list, [2913.0, 1157.0, 2752.0, 52.5], 4Q1BR5sgcm, 5779267]
[unordered-list, [2913.0, 1209.5, 2752.0, 52.5], 4Q1BR5sgcm, 5779267]
[section-title, [604.0, 319.0, 1861.0, 93.0], shoonya_0sOWI2VCGLN6PA, 5779267]
[section-title, [604.0, 412.0, 1861.0, 93.0], shoonya_0sOWI2VCGLN6PA, 5779267]
[section-title, [604.0, 505.0, 1861.0, 93.0], shoonya_0sOWI2VCGLN6PA, 5779267]
[unordered-list, [0.0, 630.0, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 682.5, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 735.0, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 787.5, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 840.0, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 892.5, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 945.0, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 997.5, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 1050.0, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 1102.5, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 1155.0, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 1207.5, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 1260.0, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 1312.5, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 1365.0, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 1417.5, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 1470.0, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 1522.5, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 1575.0, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 1627.5, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 1680.0, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 1732.5, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 1785.0, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 1837.5, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 1890.0, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 1942.5, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 1995.0, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 2047.5, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 2100.0, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 2152.5, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 2205.0, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 2257.5, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 2310.0, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 2362.5, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 2415.0, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[unordered-list, [0.0, 2467.5, 2882.0, 52.5], TQ1nyboe8T, 5779267]
[paragraph, [2959.0, 1229.0, 3005.0, 52.5], kMK1CRTM_N, 5779267]
[paragraph, [2959.0, 1281.5, 3005.0, 52.5], kMK1CRTM_N, 5779267]
[paragraph, [2959.0, 1334.0, 3005.0, 52.5], kMK1CRTM_N, 5779267]
[paragraph, [2959.0, 1386.5, 3005.0, 52.5], kMK1CRTM_N, 5779267]
[paragraph, [2959.0, 1439.0, 3005.0, 52.5], kMK1CRTM_N, 5779267]
[paragraph, [2959.0, 1491.5, 3005.0, 52.5], kMK1CRTM_N, 5779267]
[paragraph, [2959.0, 1544.0, 3005.0, 52.5], kMK1CRTM_N, 5779267]
[paragraph, [2959.0, 1596.5, 3005.0, 52.5], kMK1CRTM_N, 5779267]
[paragraph, [2959.0, 1649.0, 3005.0, 52.5], kMK1CRTM_N, 5779267]
[paragraph, [2959.0, 1701.5, 3005.0, 52.5], kMK1CRTM_N, 5779267]
[section-title, [3659.0, 1867.0, 1483.0, 93.0], pgO0D6BBTc, 5779267]
[section-title, [3659.0, 1960.0, 1483.0, 93.0], pgO0D6BBTc, 5779267]
[unordered-list, [2975.0, 2151.0, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 2203.5, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 2256.0, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 2308.5, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 2361.0, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 2413.5, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 2466.0, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 2518.5, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 2571.0, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 2623.5, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 2676.0, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 2728.5, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 2781.0, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 2833.5, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 2886.0, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 2938.5, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 2991.0, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 3043.5, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 3096.0, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 3148.5, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 3201.0, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 3253.5, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 3306.0, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 3358.5, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 3411.0, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 3463.5, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 3516.0, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 3568.5, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 3621.0, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 3673.5, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 3726.0, 2967.0, 52.5], twaEo4Tirn, 5779267]
[unordered-list, [2975.0, 3778.5, 2967.0, 52.5], twaEo4Tirn, 5779267]
[paragraph, [0.0, 2512.0, 2913.0, 52.5], m6-Xi5LBPB, 5779267]
[paragraph, [0.0, 2564.5, 2913.0, 52.5], m6-Xi5LBPB, 5779267]
[paragraph, [0.0, 2617.0, 2913.0, 52.5], m6-Xi5LBPB, 5779267]
[paragraph, [0.0, 2669.5, 2913.0, 52.5], m6-Xi5LBPB, 5779267]
[paragraph, [0.0, 2722.0, 2913.0, 52.5], m6-Xi5LBPB, 5779267]
[paragraph, [0.0, 2774.5, 2913.0, 52.5], m6-Xi5LBPB, 5779267]
[paragraph, [0.0, 2827.0, 2913.0, 52.5], m6-Xi5LBPB, 5779267]
[paragraph, [0.0, 2879.5, 2913.0, 52.5], m6-Xi5LBPB, 5779267]
[paragraph, [0.0, 2932.0, 2913.0, 52.5], m6-Xi5LBPB, 5779267]
[paragraph, [0.0, 2984.5, 2913.0, 52.5], m6-Xi5LBPB, 5779267]
[paragraph, [0.0, 3037.0, 2913.0, 52.5], m6-Xi5LBPB, 5779267]
[paragraph, [0.0, 3089.5, 2913.0, 52.5], m6-Xi5LBPB, 5779267]
[paragraph, [0.0, 3142.0, 2913.0, 52.5], m6-Xi5LBPB, 5779267]
[paragraph, [0.0, 3194.5, 2913.0, 52.5], m6-Xi5LBPB, 5779267]
[section-title, [522.0, 3403.0, 2014.0, 93.0], nILO9U-mpW, 5779267]
[section-title, [522.0, 3496.0, 2014.0, 93.0], nILO9U-mpW, 5779267]
[unordered-list, [30.0, 3718.0, 2636.0, 52.5], vHTjZ6WtBN, 5779267]
[unordered-list, [30.0, 3770.5, 2636.0, 52.5], vHTjZ6WtBN, 5779267]
[unordered-list, [30.0, 3823.0, 2636.0, 52.5], vHTjZ6WtBN, 5779267]
[unordered-list, [30.0, 3875.5, 2636.0, 52.5], vHTjZ6WtBN, 5779267]
[unordered-list, [30.0, 3928.0, 2636.0, 52.5], vHTjZ6WtBN, 5779267]
[unordered-list, [30.0, 3980.5, 2636.0, 52.5], vHTjZ6WtBN, 5779267]
[unordered-list, [30.0, 4033.0, 2636.0, 52.5], vHTjZ6WtBN, 5779267]
[unordered-list, [30.0, 4085.5, 2636.0, 52.5], vHTjZ6WtBN, 5779267]
[unordered-list, [30.0, 4138.0, 2636.0, 52.5], vHTjZ6WtBN, 5779267]
[unordered-list, [30.0, 4190.5, 2636.0, 52.5], vHTjZ6WtBN, 5779267]
[unordered-list, [30.0, 4243.0, 2636.0, 52.5], vHTjZ6WtBN, 5779267]
[paragraph, [2990.0, 3864.0, 2867.0, 52.5], eBW3t9LkZW, 5779267]
[paragraph, [2990.0, 3916.5, 2867.0, 52.5], eBW3t9LkZW, 5779267]
[paragraph, [2990.0, 3969.0, 2867.0, 52.5], eBW3t9LkZW, 5779267]
[paragraph, [2990.0, 4021.5, 2867.0, 52.5], eBW3t9LkZW, 5779267]
[paragraph, [2990.0, 4074.0, 2867.0, 52.5], eBW3t9LkZW, 5779267]
[paragraph, [2990.0, 4126.5, 2867.0, 52.5], eBW3t9LkZW, 5779267]
[paragraph, [2990.0, 4179.0, 2867.0, 52.5], eBW3t9LkZW, 5779267]
[paragraph, [2990.0, 4231.5, 2867.0, 52.5], eBW3t9LkZW, 5779267]
[paragraph, [2990.0, 4284.0, 2867.0, 52.5], eBW3t9LkZW, 5779267]
[figure-caption, [4389.0, 6500.0, 807.0, 52.5], nuJmN_R-l1, 5779267]
[figure-caption, [4389.0, 6552.5, 807.0, 52.5], nuJmN_R-l1, 5779267]
[figure-caption, [4389.0, 6605.0, 807.0, 52.5], nuJmN_R-l1, 5779267]
[figure-caption, [4389.0, 6657.5, 807.0, 52.5], nuJmN_R-l1, 5779267]
[figure-caption, [4389.0, 6710.0, 807.0, 52.5], nuJmN_R-l1, 5779267]
[figure-caption, [707.0, 6531.0, 945.0, 52.5], Lcp-MS24lF, 5779267]
[figure-caption, [707.0, 6583.5, 945.0, 52.5], Lcp-MS24lF, 5779267]
[figure-caption, [707.0, 6636.0, 945.0, 52.5], Lcp-MS24lF, 5779267]
[figure-caption, [707.0, 6688.5, 945.0, 52.5], Lcp-MS24lF, 5779267]
[figure-caption, [2398.0, 6577.0, 1091.0, 52.5], Aj1YIRRr1G, 5779267]
[figure-caption, [2398.0, 6629.5, 1091.0, 52.5], Aj1YIRRr1G, 5779267]
[figure-caption, [2398.0, 6682.0, 1091.0, 52.5], Aj1YIRRr1G, 5779267]
[figure-caption, [2398.0, 6734.5, 1091.0, 52.5], Aj1YIRRr1G, 5779267]
