[1372, 849]
[section-title, [352.0, 69.0, 144.0, 30.0], shoonya_0sMR7RN0FMMGV5, 5709782]
[paragraph, [49.0, 116.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 134.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 152.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 170.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 188.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 206.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 224.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 242.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 260.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 278.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 296.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 314.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 332.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 350.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 368.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 386.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 404.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 422.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 440.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 458.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 476.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 494.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 512.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 530.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 548.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 566.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 584.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 602.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 620.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 638.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 656.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 674.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 692.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 710.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 728.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 746.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 764.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [49.0, 782.0, 740.0, 18.0], shoonya_2sN4OLZOA3SUJO, 5709782]
[paragraph, [58.0, 796.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 814.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 832.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 850.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 868.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 886.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 904.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 922.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 940.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 958.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 976.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 994.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 1012.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 1030.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 1048.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 1066.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 1084.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 1102.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 1120.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 1138.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 1156.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 1174.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 1192.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 1210.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 1228.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 1246.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 1264.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
[paragraph, [58.0, 1282.0, 728.0, 18.0], shoonya_1sDBPBLUDPQYKQ, 5709782]
