[1298, 853]
[section-title, [319.0, 69.0, 222.0, 30.0], shoonya_3s4MD48WW5DY0X, 5710040]
[paragraph, [70.0, 114.0, 719.0, 18.0], shoonya_0sSIABO9W088BT, 5710040]
[paragraph, [70.0, 132.0, 719.0, 18.0], shoonya_0sSIABO9W088BT, 5710040]
[paragraph, [70.0, 150.0, 719.0, 18.0], shoonya_0sSIABO9W088BT, 5710040]
[paragraph, [70.0, 168.0, 719.0, 18.0], shoonya_0sSIABO9W088BT, 5710040]
[paragraph, [70.0, 186.0, 719.0, 18.0], shoonya_0sSIABO9W088BT, 5710040]
[paragraph, [70.0, 204.0, 719.0, 18.0], shoonya_0sSIABO9W088BT, 5710040]
[paragraph, [70.0, 222.0, 719.0, 18.0], shoonya_0sSIABO9W088BT, 5710040]
[paragraph, [70.0, 240.0, 719.0, 18.0], shoonya_0sSIABO9W088BT, 5710040]
[paragraph, [70.0, 258.0, 719.0, 18.0], shoonya_0sSIABO9W088BT, 5710040]
[paragraph, [70.0, 276.0, 719.0, 18.0], shoonya_0sSIABO9W088BT, 5710040]
[paragraph, [70.0, 294.0, 719.0, 18.0], shoonya_0sSIABO9W088BT, 5710040]
[paragraph, [70.0, 312.0, 719.0, 18.0], shoonya_0sSIABO9W088BT, 5710040]
[paragraph, [70.0, 330.0, 719.0, 18.0], shoonya_0sSIABO9W088BT, 5710040]
[paragraph, [70.0, 348.0, 719.0, 18.0], shoonya_0sSIABO9W088BT, 5710040]
[paragraph, [70.0, 366.0, 719.0, 18.0], shoonya_0sSIABO9W088BT, 5710040]
[paragraph, [70.0, 384.0, 719.0, 18.0], shoonya_0sSIABO9W088BT, 5710040]
[paragraph, [70.0, 402.0, 719.0, 18.0], shoonya_0sSIABO9W088BT, 5710040]
[paragraph, [70.0, 420.0, 719.0, 18.0], shoonya_0sSIABO9W088BT, 5710040]
[paragraph, [70.0, 438.0, 719.0, 18.0], shoonya_0sSIABO9W088BT, 5710040]
[paragraph, [70.0, 456.0, 719.0, 18.0], shoonya_0sSIABO9W088BT, 5710040]
[paragraph, [70.0, 474.0, 719.0, 18.0], shoonya_0sSIABO9W088BT, 5710040]
[paragraph, [70.0, 492.0, 719.0, 18.0], shoonya_0sSIABO9W088BT, 5710040]
[paragraph, [70.0, 510.0, 719.0, 18.0], shoonya_0sSIABO9W088BT, 5710040]
[paragraph, [68.0, 524.0, 718.0, 18.0], shoonya_1sU7R9MU86W9II, 5710040]
[paragraph, [68.0, 542.0, 718.0, 18.0], shoonya_1sU7R9MU86W9II, 5710040]
[paragraph, [68.0, 560.0, 718.0, 18.0], shoonya_1sU7R9MU86W9II, 5710040]
[paragraph, [68.0, 578.0, 718.0, 18.0], shoonya_1sU7R9MU86W9II, 5710040]
[paragraph, [68.0, 596.0, 718.0, 18.0], shoonya_1sU7R9MU86W9II, 5710040]
[paragraph, [68.0, 614.0, 718.0, 18.0], shoonya_1sU7R9MU86W9II, 5710040]
[paragraph, [68.0, 632.0, 718.0, 18.0], shoonya_1sU7R9MU86W9II, 5710040]
[paragraph, [68.0, 650.0, 718.0, 18.0], shoonya_1sU7R9MU86W9II, 5710040]
[paragraph, [68.0, 668.0, 718.0, 18.0], shoonya_1sU7R9MU86W9II, 5710040]
[paragraph, [68.0, 686.0, 718.0, 18.0], shoonya_1sU7R9MU86W9II, 5710040]
[paragraph, [68.0, 704.0, 718.0, 18.0], shoonya_1sU7R9MU86W9II, 5710040]
[paragraph, [68.0, 722.0, 718.0, 18.0], shoonya_1sU7R9MU86W9II, 5710040]
[paragraph, [68.0, 740.0, 718.0, 18.0], shoonya_1sU7R9MU86W9II, 5710040]
[paragraph, [68.0, 758.0, 718.0, 18.0], shoonya_1sU7R9MU86W9II, 5710040]
[paragraph, [68.0, 776.0, 718.0, 18.0], shoonya_1sU7R9MU86W9II, 5710040]
[paragraph, [68.0, 794.0, 718.0, 18.0], shoonya_1sU7R9MU86W9II, 5710040]
[paragraph, [68.0, 812.0, 718.0, 18.0], shoonya_1sU7R9MU86W9II, 5710040]
[paragraph, [68.0, 830.0, 718.0, 18.0], shoonya_1sU7R9MU86W9II, 5710040]
[paragraph, [68.0, 848.0, 718.0, 18.0], shoonya_1sU7R9MU86W9II, 5710040]
[paragraph, [68.0, 866.0, 718.0, 18.0], shoonya_1sU7R9MU86W9II, 5710040]
[paragraph, [68.0, 897.0, 720.0, 18.0], YjjL4KctxX, 5710040]
[paragraph, [68.0, 915.0, 720.0, 18.0], YjjL4KctxX, 5710040]
[paragraph, [68.0, 933.0, 720.0, 18.0], YjjL4KctxX, 5710040]
[paragraph, [68.0, 951.0, 720.0, 18.0], YjjL4KctxX, 5710040]
[paragraph, [68.0, 969.0, 720.0, 18.0], YjjL4KctxX, 5710040]
[paragraph, [68.0, 987.0, 720.0, 18.0], YjjL4KctxX, 5710040]
[paragraph, [68.0, 1005.0, 720.0, 18.0], YjjL4KctxX, 5710040]
[paragraph, [68.0, 1023.0, 720.0, 18.0], YjjL4KctxX, 5710040]
[paragraph, [68.0, 1041.0, 720.0, 18.0], YjjL4KctxX, 5710040]
[paragraph, [68.0, 1059.0, 720.0, 18.0], YjjL4KctxX, 5710040]
[paragraph, [68.0, 1077.0, 720.0, 18.0], YjjL4KctxX, 5710040]
[paragraph, [68.0, 1095.0, 720.0, 18.0], YjjL4KctxX, 5710040]
[paragraph, [68.0, 1113.0, 720.0, 18.0], YjjL4KctxX, 5710040]
[paragraph, [67.0, 1141.0, 725.0, 18.0], 8Sgy8YOna5, 5710040]
[paragraph, [67.0, 1159.0, 725.0, 18.0], 8Sgy8YOna5, 5710040]
[paragraph, [67.0, 1177.0, 725.0, 18.0], 8Sgy8YOna5, 5710040]
[paragraph, [67.0, 1195.0, 725.0, 18.0], 8Sgy8YOna5, 5710040]
[paragraph, [67.0, 1213.0, 725.0, 18.0], 8Sgy8YOna5, 5710040]
