[2200, 1700]
[section-title, [556.0, 193.0, 586.0, 52.5], ZkT8v9LKiu, 5688712]
[folio, [629.0, 255.0, 442.0, 36.0], 6-lSpoAq-Q, 5688712]
[sidebar, [551.0, 482.0, 257.0, 36.0], uZVbVP6hMG, 5688712]
[paragraph, [194.0, 556.0, 829.0, 36.0], shoonya_0sKMEUQEMC4Y95, 5688712]
[ordered-list, [291.0, 801.0, 1064.0, 36.0], FMbCJJrrTR, 5688712]
[ordered-list, [291.0, 837.0, 1064.0, 36.0], FMbCJJrrTR, 5688712]
[ordered-list, [291.0, 873.0, 1064.0, 36.0], FMbCJJrrTR, 5688712]
[ordered-list, [291.0, 909.0, 1064.0, 36.0], FMbCJJrrTR, 5688712]
[ordered-list, [291.0, 945.0, 1064.0, 36.0], FMbCJJrrTR, 5688712]
[ordered-list, [291.0, 981.0, 1064.0, 36.0], FMbCJJrrTR, 5688712]
[ordered-list, [291.0, 1017.0, 1064.0, 36.0], FMbCJJrrTR, 5688712]
[ordered-list, [291.0, 1053.0, 1064.0, 36.0], FMbCJJrrTR, 5688712]
[ordered-list, [291.0, 1089.0, 1064.0, 36.0], FMbCJJrrTR, 5688712]
[sub-unordered-list, [390.0, 943.0, 337.0, 18.0], HM1vAbpu_H, 5688712]
[sub-unordered-list, [390.0, 961.0, 337.0, 18.0], HM1vAbpu_H, 5688712]
[sub-unordered-list, [390.0, 979.0, 337.0, 18.0], HM1vAbpu_H, 5688712]
[sub-unordered-list, [390.0, 997.0, 337.0, 18.0], HM1vAbpu_H, 5688712]
[sub-unordered-list, [390.0, 1015.0, 337.0, 18.0], HM1vAbpu_H, 5688712]
[sub-unordered-list, [390.0, 1033.0, 337.0, 18.0], HM1vAbpu_H, 5688712]
[sub-unordered-list, [390.0, 1051.0, 337.0, 18.0], HM1vAbpu_H, 5688712]
[sub-unordered-list, [390.0, 1069.0, 337.0, 18.0], HM1vAbpu_H, 5688712]
[sub-unordered-list, [390.0, 1087.0, 337.0, 18.0], HM1vAbpu_H, 5688712]
[sub-unordered-list, [390.0, 1105.0, 337.0, 18.0], HM1vAbpu_H, 5688712]
[sub-unordered-list, [390.0, 1123.0, 337.0, 18.0], HM1vAbpu_H, 5688712]
[reference, [176.0, 1489.0, 728.0, 36.0], dHZqVAHRs-, 5688712]
[reference, [176.0, 1525.0, 728.0, 36.0], dHZqVAHRs-, 5688712]
[reference, [176.0, 1561.0, 728.0, 36.0], dHZqVAHRs-, 5688712]
[reference, [176.0, 1597.0, 728.0, 36.0], dHZqVAHRs-, 5688712]
[reference, [176.0, 1633.0, 728.0, 36.0], dHZqVAHRs-, 5688712]
[reference, [176.0, 1669.0, 728.0, 36.0], dHZqVAHRs-, 5688712]
[reference, [176.0, 1705.0, 728.0, 36.0], dHZqVAHRs-, 5688712]
[reference, [176.0, 1741.0, 728.0, 36.0], dHZqVAHRs-, 5688712]
[reference, [176.0, 1777.0, 728.0, 36.0], dHZqVAHRs-, 5688712]
