[1242, 907]
[chapter-title, [269.0, 26.0, 237.0, 30.0], shoonya_0sZIOJ1KC7NSIU, 5775947]
[paragraph, [70.0, 72.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 90.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 108.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 126.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 144.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 162.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 180.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 198.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 216.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 234.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 252.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 270.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 288.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 306.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 324.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 342.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 360.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 378.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 396.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 414.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 432.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 450.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 468.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 486.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 504.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 522.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 540.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 558.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 576.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 594.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 612.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 630.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 648.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 666.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 684.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 702.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 720.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 738.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 756.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 774.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 792.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 810.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 828.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 846.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 864.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 882.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 900.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 918.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 936.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 954.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 972.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 990.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 1008.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 1026.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 1044.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
[paragraph, [70.0, 1062.0, 649.0, 18.0], 0ZZnlm-be0, 5775947]
