[1275, 2100]
[sub-section-title, [1090.0, 60.0, 212.0, 25.5], Z4yiBT-6M5, 6473958]
[section-title, [634.0, 62.0, 283.0, 30.0], q6M54MBT3K, 6473958]
[unordered-list, [31.0, 65.0, 461.0, 18.0], dFkmsuBKic, 6473958]
[unordered-list, [31.0, 83.0, 461.0, 18.0], dFkmsuBKic, 6473958]
[unordered-list, [31.0, 101.0, 461.0, 18.0], dFkmsuBKic, 6473958]
[unordered-list, [31.0, 119.0, 461.0, 18.0], dFkmsuBKic, 6473958]
[unordered-list, [31.0, 137.0, 461.0, 18.0], dFkmsuBKic, 6473958]
[unordered-list, [31.0, 155.0, 461.0, 18.0], dFkmsuBKic, 6473958]
[unordered-list, [31.0, 173.0, 461.0, 18.0], dFkmsuBKic, 6473958]
[unordered-list, [31.0, 191.0, 461.0, 18.0], dFkmsuBKic, 6473958]
[unordered-list, [31.0, 209.0, 461.0, 18.0], dFkmsuBKic, 6473958]
[unordered-list, [31.0, 227.0, 461.0, 18.0], dFkmsuBKic, 6473958]
[unordered-list, [31.0, 245.0, 461.0, 18.0], dFkmsuBKic, 6473958]
[unordered-list, [31.0, 263.0, 461.0, 18.0], dFkmsuBKic, 6473958]
[unordered-list, [31.0, 281.0, 461.0, 18.0], dFkmsuBKic, 6473958]
[unordered-list, [31.0, 299.0, 461.0, 18.0], dFkmsuBKic, 6473958]
[unordered-list, [31.0, 317.0, 461.0, 18.0], dFkmsuBKic, 6473958]
[unordered-list, [31.0, 335.0, 461.0, 18.0], dFkmsuBKic, 6473958]
[unordered-list, [1090.0, 107.0, 445.0, 18.0], mmu1C-1AlY, 6473958]
[unordered-list, [1090.0, 125.0, 445.0, 18.0], mmu1C-1AlY, 6473958]
[unordered-list, [1090.0, 143.0, 445.0, 18.0], mmu1C-1AlY, 6473958]
[unordered-list, [1090.0, 161.0, 445.0, 18.0], mmu1C-1AlY, 6473958]
[unordered-list, [1090.0, 179.0, 445.0, 18.0], mmu1C-1AlY, 6473958]
[unordered-list, [1090.0, 197.0, 445.0, 18.0], mmu1C-1AlY, 6473958]
[unordered-list, [1090.0, 215.0, 445.0, 18.0], mmu1C-1AlY, 6473958]
[unordered-list, [1090.0, 233.0, 445.0, 18.0], mmu1C-1AlY, 6473958]
[unordered-list, [1090.0, 251.0, 445.0, 18.0], mmu1C-1AlY, 6473958]
[unordered-list, [1090.0, 269.0, 445.0, 18.0], mmu1C-1AlY, 6473958]
[unordered-list, [1090.0, 287.0, 445.0, 18.0], mmu1C-1AlY, 6473958]
[paragraph, [552.0, 110.0, 461.0, 18.0], shoonya_0s0NX6COZVIUK1, 6473958]
[paragraph, [552.0, 128.0, 461.0, 18.0], shoonya_0s0NX6COZVIUK1, 6473958]
[paragraph, [552.0, 146.0, 461.0, 18.0], shoonya_0s0NX6COZVIUK1, 6473958]
[paragraph, [552.0, 164.0, 461.0, 18.0], shoonya_0s0NX6COZVIUK1, 6473958]
[paragraph, [552.0, 182.0, 461.0, 18.0], shoonya_0s0NX6COZVIUK1, 6473958]
[paragraph, [552.0, 200.0, 461.0, 18.0], shoonya_0s0NX6COZVIUK1, 6473958]
[paragraph, [552.0, 218.0, 461.0, 18.0], shoonya_0s0NX6COZVIUK1, 6473958]
[paragraph, [552.0, 236.0, 461.0, 18.0], shoonya_0s0NX6COZVIUK1, 6473958]
[paragraph, [552.0, 254.0, 461.0, 18.0], shoonya_0s0NX6COZVIUK1, 6473958]
[paragraph, [552.0, 272.0, 461.0, 18.0], shoonya_0s0NX6COZVIUK1, 6473958]
[paragraph, [552.0, 290.0, 461.0, 18.0], shoonya_0s0NX6COZVIUK1, 6473958]
[paragraph, [552.0, 308.0, 461.0, 18.0], shoonya_0s0NX6COZVIUK1, 6473958]
[paragraph, [552.0, 326.0, 461.0, 18.0], shoonya_0s0NX6COZVIUK1, 6473958]
[paragraph, [552.0, 344.0, 461.0, 18.0], shoonya_0s0NX6COZVIUK1, 6473958]
[paragraph, [552.0, 362.0, 461.0, 18.0], shoonya_0s0NX6COZVIUK1, 6473958]
[paragraph, [552.0, 380.0, 461.0, 18.0], shoonya_0s0NX6COZVIUK1, 6473958]
[paragraph, [552.0, 398.0, 461.0, 18.0], shoonya_0s0NX6COZVIUK1, 6473958]
[paragraph, [552.0, 416.0, 461.0, 18.0], shoonya_0s0NX6COZVIUK1, 6473958]
[paragraph, [552.0, 434.0, 461.0, 18.0], shoonya_0s0NX6COZVIUK1, 6473958]
[paragraph, [552.0, 452.0, 461.0, 18.0], shoonya_0s0NX6COZVIUK1, 6473958]
[paragraph, [552.0, 470.0, 461.0, 18.0], shoonya_0s0NX6COZVIUK1, 6473958]
[paragraph, [552.0, 488.0, 461.0, 18.0], shoonya_0s0NX6COZVIUK1, 6473958]
[folio, [1688.0, 193.0, 283.0, 18.0], XdO5fKtX4i, 6473958]
[folio, [1688.0, 211.0, 283.0, 18.0], XdO5fKtX4i, 6473958]
[headline, [1588.0, 280.0, 495.0, 25.5], A6EeSBfD1s, 6473958]
[headline, [1588.0, 305.5, 495.0, 25.5], A6EeSBfD1s, 6473958]
[headline, [1588.0, 331.0, 495.0, 25.5], A6EeSBfD1s, 6473958]
[headline, [1588.0, 356.5, 495.0, 25.5], A6EeSBfD1s, 6473958]
[headline, [1588.0, 382.0, 495.0, 25.5], A6EeSBfD1s, 6473958]
[section-title, [1095.0, 356.0, 416.0, 30.0], 8JeL0BAROZ, 6473958]
[section-title, [120.0, 396.0, 264.0, 30.0], 9jSM4Dew1j, 6473958]
[paragraph, [1080.0, 398.0, 464.0, 18.0], OKA6d7CO9O, 6473958]
[paragraph, [1080.0, 416.0, 464.0, 18.0], OKA6d7CO9O, 6473958]
[paragraph, [1080.0, 434.0, 464.0, 18.0], OKA6d7CO9O, 6473958]
[paragraph, [1080.0, 452.0, 464.0, 18.0], OKA6d7CO9O, 6473958]
[paragraph, [1080.0, 470.0, 464.0, 18.0], OKA6d7CO9O, 6473958]
[paragraph, [1080.0, 488.0, 464.0, 18.0], OKA6d7CO9O, 6473958]
[paragraph, [26.0, 435.0, 466.0, 18.0], MGmQxBhumt, 6473958]
[paragraph, [26.0, 453.0, 466.0, 18.0], MGmQxBhumt, 6473958]
[paragraph, [26.0, 471.0, 466.0, 18.0], MGmQxBhumt, 6473958]
[paragraph, [26.0, 489.0, 466.0, 18.0], MGmQxBhumt, 6473958]
[paragraph, [26.0, 507.0, 466.0, 18.0], MGmQxBhumt, 6473958]
[paragraph, [26.0, 525.0, 466.0, 18.0], MGmQxBhumt, 6473958]
[paragraph, [26.0, 543.0, 466.0, 18.0], MGmQxBhumt, 6473958]
[paragraph, [26.0, 561.0, 466.0, 18.0], MGmQxBhumt, 6473958]
[paragraph, [26.0, 579.0, 466.0, 18.0], MGmQxBhumt, 6473958]
[sub-section-title, [555.0, 558.0, 272.0, 25.5], ChVcZUjrkK, 6473958]
[unordered-list, [1077.0, 582.0, 461.0, 18.0], wABIDPtOpy, 6473958]
[unordered-list, [1077.0, 600.0, 461.0, 18.0], wABIDPtOpy, 6473958]
[unordered-list, [1077.0, 618.0, 461.0, 18.0], wABIDPtOpy, 6473958]
[unordered-list, [1077.0, 636.0, 461.0, 18.0], wABIDPtOpy, 6473958]
[unordered-list, [1077.0, 654.0, 461.0, 18.0], wABIDPtOpy, 6473958]
[unordered-list, [1077.0, 672.0, 461.0, 18.0], wABIDPtOpy, 6473958]
[unordered-list, [1077.0, 690.0, 461.0, 18.0], wABIDPtOpy, 6473958]
[unordered-list, [1077.0, 708.0, 461.0, 18.0], wABIDPtOpy, 6473958]
[unordered-list, [1077.0, 726.0, 461.0, 18.0], wABIDPtOpy, 6473958]
[unordered-list, [1077.0, 744.0, 461.0, 18.0], wABIDPtOpy, 6473958]
[unordered-list, [555.0, 606.0, 456.0, 18.0], jxOL1yzO8J, 6473958]
[unordered-list, [555.0, 624.0, 456.0, 18.0], jxOL1yzO8J, 6473958]
[unordered-list, [555.0, 642.0, 456.0, 18.0], jxOL1yzO8J, 6473958]
[unordered-list, [555.0, 660.0, 456.0, 18.0], jxOL1yzO8J, 6473958]
[unordered-list, [555.0, 678.0, 456.0, 18.0], jxOL1yzO8J, 6473958]
[unordered-list, [555.0, 696.0, 456.0, 18.0], jxOL1yzO8J, 6473958]
[unordered-list, [555.0, 714.0, 456.0, 18.0], jxOL1yzO8J, 6473958]
[unordered-list, [555.0, 732.0, 456.0, 18.0], jxOL1yzO8J, 6473958]
[unordered-list, [555.0, 750.0, 456.0, 18.0], jxOL1yzO8J, 6473958]
[unordered-list, [555.0, 768.0, 456.0, 18.0], jxOL1yzO8J, 6473958]
[unordered-list, [555.0, 786.0, 456.0, 18.0], jxOL1yzO8J, 6473958]
[unordered-list, [555.0, 804.0, 456.0, 18.0], jxOL1yzO8J, 6473958]
[unordered-list, [555.0, 822.0, 456.0, 18.0], jxOL1yzO8J, 6473958]
[unordered-list, [555.0, 840.0, 456.0, 18.0], jxOL1yzO8J, 6473958]
[unordered-list, [555.0, 858.0, 456.0, 18.0], jxOL1yzO8J, 6473958]
[unordered-list, [555.0, 876.0, 456.0, 18.0], jxOL1yzO8J, 6473958]
[sub-section-title, [26.0, 645.0, 154.0, 25.5], 5I_wFandOC, 6473958]
[unordered-list, [34.0, 692.0, 380.0, 18.0], ybMC89AOtT, 6473958]
[unordered-list, [34.0, 710.0, 380.0, 18.0], ybMC89AOtT, 6473958]
[unordered-list, [34.0, 728.0, 380.0, 18.0], ybMC89AOtT, 6473958]
[unordered-list, [34.0, 746.0, 380.0, 18.0], ybMC89AOtT, 6473958]
[contact-info, [1077.0, 797.0, 466.0, 18.0], efOgUt2sx6, 6473958]
[contact-info, [1077.0, 815.0, 466.0, 18.0], efOgUt2sx6, 6473958]
[contact-info, [1077.0, 833.0, 466.0, 18.0], efOgUt2sx6, 6473958]
[contact-info, [1077.0, 851.0, 466.0, 18.0], efOgUt2sx6, 6473958]
[contact-info, [1077.0, 869.0, 466.0, 18.0], efOgUt2sx6, 6473958]
[contact-info, [1077.0, 887.0, 466.0, 18.0], efOgUt2sx6, 6473958]
[contact-info, [1077.0, 905.0, 466.0, 18.0], efOgUt2sx6, 6473958]
[contact-info, [1077.0, 923.0, 466.0, 18.0], efOgUt2sx6, 6473958]
[contact-info, [1077.0, 941.0, 466.0, 18.0], efOgUt2sx6, 6473958]
[contact-info, [1077.0, 959.0, 466.0, 18.0], efOgUt2sx6, 6473958]
[contact-info, [1077.0, 977.0, 466.0, 18.0], efOgUt2sx6, 6473958]
[contact-info, [1077.0, 995.0, 466.0, 18.0], efOgUt2sx6, 6473958]
[contact-info, [1077.0, 1013.0, 466.0, 18.0], efOgUt2sx6, 6473958]
[contact-info, [1077.0, 1031.0, 466.0, 18.0], efOgUt2sx6, 6473958]
[contact-info, [1077.0, 1049.0, 466.0, 18.0], efOgUt2sx6, 6473958]
[contact-info, [1077.0, 1067.0, 466.0, 18.0], efOgUt2sx6, 6473958]
[contact-info, [1077.0, 1085.0, 466.0, 18.0], efOgUt2sx6, 6473958]
[contact-info, [1077.0, 1103.0, 466.0, 18.0], efOgUt2sx6, 6473958]
[contact-info, [1077.0, 1121.0, 466.0, 18.0], efOgUt2sx6, 6473958]
[contact-info, [1077.0, 1139.0, 466.0, 18.0], efOgUt2sx6, 6473958]
[contact-info, [1077.0, 1157.0, 466.0, 18.0], efOgUt2sx6, 6473958]
[contact-info, [1077.0, 1175.0, 466.0, 18.0], efOgUt2sx6, 6473958]
[contact-info, [1077.0, 1193.0, 466.0, 18.0], efOgUt2sx6, 6473958]
[contact-info, [1077.0, 1211.0, 466.0, 18.0], efOgUt2sx6, 6473958]
